best_delay_chips,best_doppler_hz,label,phase,prn,projection_ratio,residual_direction_dominant_coordinate,residual_direction_phase_rad,residual_direction_weighted_norm,scenario,second,second_source_amplitude,time_s
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9354476669601478,159,2.181565339411014,34.40133581741278,ds3,127,0.10991308508286525,127.02449492
0.375,75.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9538165983213756,3,-2.706104381496708,10.462338577611318,ds3,131,0.015404673927366636,130.99031944
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9695834684711098,0,2.6468576031001065,11.762540871870527,ds3,131,0.02745498753148801,130.990186
-0.75,-75.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9741463582932186,92,-1.5915897363374514,16.680982619549198,ds3,131,0.045706412364995626,130.99005456
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.950209796118283,108,-1.5837838234979522,33.79625990115162,ds3,131,0.07966566654343349,130.9903672
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,8,0.9399632873810817,30,-2.8897042275650495,39.37115165648335,ds3,131,0.11394412013037974,131.31379068
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9623564720872982,41,-0.9495556902694322,15.430286002127335,ds3,131,0.04321535970467075,130.99812004
0.75,-75.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.966916314887187,125,-1.400458550902508,16.92780112266001,ds3,131,0.04037405012445369,131.00225912
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,10,0.8876707933174748,92,-1.6005497631884393,15.81606762161967,ds3,131,0.018838165605749635,130.99002328
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9458492645604253,93,-2.6401195170040612,10.410719078536133,ds3,134,0.020789018710841264,133.9903204
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9723549831544224,144,-2.62970256068845,15.115782349887912,ds3,134,0.05490794343254229,134.00118464
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9711360504991585,92,-1.569017684980944,22.544298684173445,ds3,134,0.06121507197298153,134.00104964
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9530819795288684,109,-2.009499511277679,35.15814803656439,ds3,134,0.06885949142144446,133.99036832
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,8,0.8028528428736851,54,1.407572778441657,18.989068278651782,ds3,134,0.05177874112447657,133.995787
-0.75,0.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9667413834467351,58,-1.2420453845599715,13.883433415913048,ds3,134,0.038782815738444096,133.9931254
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9830677469394842,109,-1.8591974538009326,16.793313503608612,ds3,134,0.03763391277736459,134.00625572
-0.375,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,10,0.9077309746861937,125,-1.6289699720551152,21.47498359209353,ds3,134,0.027884639357666337,133.9900222
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.764493958935631,175,1.1387443002396744,18.694860536700112,ds3,134,0.035010035846318975,134.04550976
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9505724110326492,106,1.5903606569518036,10.953284134914735,ds3,137,0.026578076309439765,136.99032136
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9450190391217512,15,2.6293982507582796,10.89039879116008,ds3,137,0.027692344946456213,136.99018336
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9743601033745982,109,-1.6864237769808477,16.930188586096957,ds3,137,0.04224312760134243,136.99004476
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9429459875109562,124,-1.6843804438241754,30.930490459389333,ds3,137,0.05215090026062813,136.99036944
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,8,0.8991601484663903,15,-2.8591135373432013,31.585291159309172,ds3,137,0.051174934928365994,137.0787828
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9635347808954343,75,-1.370041162418871,13.266679238772536,ds3,137,0.03918022550744527,137.0041308
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9871409759047391,109,-1.8392781667060796,21.8356146031225,ds3,137,0.055763661604852056,136.99025236
0.75,75.0,POST_HOC_DIAGNOSTIC,injection_takeover,10,0.9494314794470898,58,-1.4519143847794491,20.340427902694877,ds3,137,0.06162506085046114,136.99002112
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.8886725695286632,175,1.2364098820282259,34.121997456050934,ds3,137,0.1373121739387456,137.0995162
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.956098044330654,93,-2.108995433822464,11.211911733277207,ds3,141,0.026349865216235734,140.99032264
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9674099123662615,76,-2.1673592623507547,11.228782073912278,ds3,141,0.03570235860417011,140.9901816
-0.375,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9551289218318829,126,-1.9788397294351219,13.720241294497065,ds3,141,0.020428228790347096,141.0040382
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9528113681825602,108,-1.6335954988803183,43.380271080610676,ds3,141,0.09700576339145785,140.99037096
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,8,0.8160745023697893,61,1.8485614046758851,23.615752215748653,ds3,141,0.07921118650830157,140.99877744
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9717379026121741,126,-1.973160261955723,15.21204439880172,ds3,141,0.035771898304124014,140.99213796
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9696959509493304,75,-1.6144652196236502,19.378713997045264,ds3,141,0.05858057149248781,141.0012478
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,10,0.8802659889842788,60,1.7707138551108232,16.651978719944562,ds3,141,0.0373772686241029,140.99001968
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.8140022934592376,23,3.037634566811174,27.145858878245836,ds3,141,0.07657230467240542,141.01652444
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.925414632330238,93,-2.581153264713509,8.85891375968908,ds3,144,0.016495016874069266,143.9903236
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9450408292319041,54,2.132805872279266,13.099667139218946,ds3,144,0.03756102629270203,144.00518028
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9679631095658716,75,-1.3925325725958713,15.45907874592014,ds3,144,0.027148524311344055,144.00103332
0.75,-75.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9440779442932256,125,-1.6389753920251062,33.26137355541846,ds3,144,0.08486472542371429,144.00237212
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,8,0.7968270418080081,182,0.04186859708895458,32.45555868969206,ds3,144,0.06410316876943573,143.99777336
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9707158886562888,92,-1.4851196228093657,16.458674462051068,ds3,144,0.040540331039248645,144.00014336
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9840303258319695,75,-1.3421017951638972,22.174449193271908,ds3,144,0.0596742707015626,144.0062444
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,10,0.900392178868411,58,-1.581121382113302,17.8070401778472,ds3,144,0.052874433446121555,143.9900186
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.944158855454651,21,3.0290151564227212,32.44460455511541,ds3,144,0.14866666707003015,144.119531
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9526456838317671,42,-1.925918751092058,10.91328311712725,ds3,147,0.02543850803029956,146.9903246
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9616106415727195,108,0.6398014153509958,13.066016651120218,ds3,147,0.0340406922328605,146.990179
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9764228120948051,126,-1.9394778510860369,18.744318504726486,ds3,147,0.05019617878411748,146.99902844
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9754042593966823,108,-1.8808499016433315,49.22643410750778,ds3,147,0.12880376680804556,146.99037324
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,8,0.8313653752794484,184,2.955638618899744,22.11628674133928,ds3,147,0.04749907214833611,146.99076928
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9724045397980811,92,-1.6001423792266554,19.093366731985867,ds3,147,0.03847517052018399,147.00614876
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9699298888663682,92,-1.6115803423472987,17.787455489604383,ds3,147,0.034291650041370865,146.99024104
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,10,0.9731374884722336,92,-1.4555370369439822,33.95578344864729,ds3,147,0.10530612447493434,146.99001752
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.964936852916909,37,-2.921404703169807,44.48289070681962,ds3,147,0.1146086599418826,147.0665372
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9545597229744124,93,-2.7030705332106355,10.628602435579156,ds3,151,0.02014284001501659,150.99032588
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9590279563358348,72,2.3041802998628484,12.72586368575195,ds3,151,0.03551574819215904,150.99017728
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.970279919291004,109,-1.77001034457369,20.083365733083088,ds3,151,0.05235685941889177,150.99602192
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9720553230383037,57,-1.3488164899079669,72.91046460114286,ds3,151,0.1927371050093364,150.9923748
0.375,75.0,POST_HOC_DIAGNOSTIC,injection_takeover,8,0.9372484917239113,89,2.3949402801718027,44.02223024110995,ds3,151,0.08880806800467995,150.9947638
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.989498348970659,75,-1.566739911225057,25.49340150272046,ds3,151,0.057137803348623,151.00815596
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9803579499335529,109,-1.7920198373386933,23.691079676728453,ds3,151,0.05414145977852119,150.99023652
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,10,0.9234202696329097,74,-0.8606659835195628,22.71011534529078,ds3,151,0.06521695548099166,150.99001612
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.8867515174923736,97,-0.3162824860045152,24.016928761722667,ds3,151,0.060253236593438946,151.11954576
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9569787875109711,76,-2.6754710890990165,11.161203462640216,ds3,154,0.02584081086656683,153.99032688
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.956628779934433,93,-2.7448020421885255,11.989942720599117,ds3,154,0.036131006149257405,154.00917596
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9814837797349287,160,-1.9659629648581036,21.957825959977033,ds3,154,0.05436903000548405,153.99301704
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9859544592488707,74,-1.5822045255021526,104.0071568272778,ds3,154,0.29043279675692957,153.99037592
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9887583283750748,92,-1.5857867927178695,27.94707375162095,ds3,154,0.07056738528156996,154.00916136
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9838034418424443,92,-1.7816686012521306,28.52510416737502,ds3,154,0.06330004276795369,154.00723312
0.375,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,10,0.9495179631001138,23,-0.7843097003044818,29.299663103700507,ds3,154,0.07118636742733879,153.99001504
0.375,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9497924994575818,9,0.05297867313242236,33.98478000015773,ds3,154,0.10383198224172749,154.076552
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9520818502280577,110,3.050575329839175,10.303138198611267,ds3,157,0.019296167614505255,156.99032788
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.940501673720536,93,-3.0105091141431335,9.409933057326175,ds3,157,0.010786850535104593,157.00617468
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9760904522032255,109,-1.8234693974295428,22.91305270552444,ds3,157,0.059332465296349716,156.99201216
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,8,0.8334228760647223,114,-1.753564888236137,32.18445773473335,ds3,157,0.07051490632777187,156.9947556
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9860220438447366,92,-1.6419337240674279,33.00211363870379,ds3,157,0.0931451511758156,156.99016672
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9933754414118833,75,-1.5454380364708267,39.24936434001528,ds3,157,0.10901090433842522,156.99722976
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,10,0.9721376343321484,57,-1.0767559020878115,40.28988042244997,ds3,157,0.13400573846985872,156.990014
-0.75,75.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9649407189021407,49,-0.5235984641095915,32.4953549157152,ds3,157,0.11086443012481936,157.18455856
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9599328695234078,93,-3.057766885211271,11.593204140462454,ds3,160,0.015261612631939933,160.00032888
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9737890738895107,93,3.1346868450867484,13.706532730113828,ds3,160,0.034879113918530276,159.99017344
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9841017177843223,92,-1.5875732175809985,34.12343481486544,ds3,160,0.08862961374376399,159.99700728
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.992378906006737,75,-1.5417936918168706,41.17991139022417,ds3,160,0.09344260629726114,159.99117212
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9932497708330817,108,-1.713746893633277,60.658479662131334,ds3,160,0.16931847848890258,159.9902264
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,10,0.9730449946356337,108,-1.7875435794387533,52.939576527508706,ds3,160,0.18391086333070678,159.99001296
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9289224169971811,10,0.07366771887758078,23.749366807370826,ds3,160,0.07408914187032328,160.12656476
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9655516772168824,93,-3.1316120682770032,12.901871462008774,ds3,164,0.015331521587788338,163.9903302
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9624929561031452,93,-3.135191495980946,13.131066330886876,ds3,164,0.017412442919802526,163.99017172
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9902327704318618,108,-1.7839333582043748,52.925995516830106,ds3,164,0.14048380104145472,163.9950008
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.990856065008926,108,-1.592059091892973,67.89438916028656,ds3,164,0.18836644098716088,163.99117932
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9909621323765712,108,-1.8085234936496253,97.02262894687551,ds3,164,0.23432722548269033,163.99022192
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,10,0.9790083742084031,108,-1.8988820489982117,73.13173869369527,ds3,164,0.19034906518143507,163.99001152
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9176342426387425,59,-2.7592647562375316,20.31930192116873,ds3,164,0.04350998520092792,164.14357324
-0.75,-75.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9700806728837646,93,3.002493743208038,14.753070959027138,ds3,167,0.026052194777415327,166.9903312
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9704870461258792,93,3.071212140738229,14.617529743734154,ds3,167,0.028428674939173487,166.99917044
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9864583727866287,108,-1.8494343772783624,81.71228108688028,ds3,167,0.2282782044845834,167.00699592
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9895855351803248,125,-2.053887792171457,103.41512896359778,ds3,167,0.2404257174974492,166.99018472
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9937738847529556,108,-1.8541359241490185,196.28696893834197,ds3,167,0.5158710489983578,167.00621856
0.375,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9714520425399966,25,-2.5062299406413144,35.79561202223358,ds3,167,0.10179071335919618,167.11257952
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9846618452282826,74,-0.9589926456666833,24.093075442032948,ds3,170,0.06192794975694537,169.9903322
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,11,0.9195248887112707,108,-1.7926999654296703,38.98454607217145,ds3,170,0.08684190475621176,170.0809048
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9762941463771048,93,3.076949252141539,18.539305584349368,ds3,170,0.03201120593340192,169.9901692
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9938388254237553,108,-1.9082109980837998,134.06150672809758,ds3,170,0.3521073462573893,169.99099108
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9935805853998481,57,-1.4501539118791837,166.78540840213603,ds3,170,0.480297550184645,169.99319012
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9824141561183892,114,-3.000272711079913,178.80941166116725,ds3,170,0.5507640593664391,170.91421448
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9268000264775983,110,2.8708031593070698,25.973700209974293,ds3,170,0.05951143815358695,170.04258572
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9910553521402321,74,-1.1781285170413227,35.690687360408866,ds3,174,0.09470306567440041,173.99033356
-0.75,75.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9850352790711827,108,-1.3058931512642398,33.27263563506927,ds3,174,0.08985699000587682,173.99016752
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,7,0.9835142380667306,93,2.9393508239739874,33.965617499952984,ds3,174,0.08430373271540273,173.9907298
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9758472505300901,129,-1.628183301772019,67.73175913216353,ds3,174,0.17319115275305708,173.99038392
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.995757510058593,113,-2.2816097154753727,156.26177550930436,ds3,174,0.4634784192303834,173.990211
0.0,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9152629674891144,110,2.687162622870561,26.70934015213161,ds3,174,0.02337759780605168,174.02859416
-0.75,75.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9924163484377522,108,-1.5000666034704724,57.28891802424894,ds3,177,0.15665249384023583,176.99033456
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9868459912692868,74,-1.1116890823346222,46.30254734311118,ds3,177,0.12398756787981853,176.99516624
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,7,0.975476031877799,93,2.996220055835387,31.815069990120378,ds3,177,0.05747499506552489,177.00972628
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9853291837283291,95,-1.2110981191691033,64.1348178742579,ds3,177,0.18006560005089345,176.99038508
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9932074399994839,63,-1.8723359132559154,155.73811687135753,ds3,177,0.45251169255695284,176.99020304
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.99727020603659,79,-1.5174251442609012,118.39587453442248,ds3,177,0.3550578653296917,176.9902076
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9604881961795363,108,-1.5701192907427757,42.26091038669891,ds3,177,0.1229469593732789,177.28060104
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9920531510386973,108,-1.6231845040089068,79.0723900366248,ds3,180,0.19101957365280114,179.9903356
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9861665571280231,108,-1.482869398312857,66.59133451961607,ds3,180,0.18597729010385836,179.990165
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9809659067921269,148,-2.142260363846906,134.98119588524202,ds3,180,0.41345197801538935,180.00497524
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,7,0.974030118612735,93,3.0605523922218785,31.219047581721757,ds3,180,0.07762131651961567,179.99672276
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9767568329851732,95,-0.8784777621848359,44.362125651815155,ds3,180,0.10957792362783013,179.99038628
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9970365210226881,96,-1.7011570980707937,128.62797075168834,ds3,180,0.36721936309604,179.9902084
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9970465384215802,79,-1.1738363238298364,100.8598275281037,ds3,180,0.2786427471233903,179.99020424
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,20,0.9335292965600372,110,2.787922274573381,30.721981775030354,ds3,180,0.07636490488776601,180.25226868
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9503770972619622,91,-1.1613634522723477,45.010814323579844,ds3,180,0.10353723291688517,180.07660692
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9934695214170606,79,1.787503474130259,169.12450145616307,ds3,184,0.47655594575840204,183.99033712
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9946051555475993,108,-1.5586798884120288,141.9740258042001,ds3,184,0.4531166626578585,183.99016332
0.75,-75.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9971527655550274,113,-1.4912089819040308,107.23038881166136,ds3,184,0.3230655027614528,183.99796864
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,7,0.9629157381921618,93,3.137132403505992,42.943897440686165,ds3,184,0.10785529726332459,183.99071816
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.949877731862004,93,2.998028295213559,33.60641194883093,ds3,184,0.0548096937791495,183.99038788
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9983795315327044,113,-1.4380612563023085,104.69000915505804,ds3,184,0.3019512235901899,183.9992156
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9951977692496821,113,-1.2636573061049128,71.2858750126734,ds3,184,0.20605062868991525,184.00319972
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,20,0.9234943026542716,93,-3.095937682956057,31.773817418024937,ds3,184,0.08608686203805176,183.99127568
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9864103289193997,78,1.4600046798015762,84.61775534546258,ds3,184,0.24552370314918862,184.09861548
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9869239350397825,97,2.3225038434752787,182.6827670018978,ds3,187,0.5742155962775986,186.99033836
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9905825773101041,106,-2.1705890615621968,211.71878961498928,ds3,187,0.7259448953308768,186.99016192
0.75,0.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.99818407953425,113,-1.1962828044068385,88.0673750363581,ds3,187,0.2517792230314443,187.00996376
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,7,0.968143440032202,93,3.074797250657113,54.53417702770107,ds3,187,0.12453364779594653,187.00671464
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.969332526724053,93,3.016287708142629,36.59263807311788,ds3,187,0.07891026194813248,186.99038912
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9971855958355667,113,-1.1816604918769367,83.67651520995841,ds3,187,0.23103595383106595,187.002221
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9967591318792487,79,-0.5607352558384802,60.257045583463174,ds3,187,0.15436278582317675,186.9981964
-0.75,-75.0,POST_HOC_DIAGNOSTIC,injection_takeover,20,0.9521023839794129,76,-3.077135447165065,41.309319548027055,ds3,187,0.11023575748390785,186.99028132
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,30,0.9923124069671931,113,1.0490994906230826,109.21931256108338,ds3,187,0.32007258922662213,187.144622
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.989903209696773,116,3.1297050177410055,137.01324875996576,ds3,190,0.4016746170658311,189.99033952
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.953873388753842,69,-2.747031587860432,147.42320344458187,ds3,190,0.25341815148291646,189.99016032
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.9940418975171686,96,-0.768925049065364,64.82877207010247,ds3,190,0.171067350017726,190.00995892
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,7,0.9926115425346433,96,0.9817776593743011,86.08715750079757,ds3,190,0.2427324413765528,189.9917112
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9679593395021241,93,3.1041152662254086,46.27726331337701,ds3,190,0.09851841330674109,189.99039032
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9963401533639866,113,-0.9022138319700658,66.13455479232078,ds3,190,0.19737784794913918,189.9902264
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9940264470057536,96,-0.3560545977789139,47.69488110299419,ds3,190,0.12425553310265801,189.99019308
-0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,20,0.9834665923656343,90,-1.0580592833110032,71.28287218430292,ds3,190,0.20461822152872994,189.99328696
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,23,0.9915046718716171,98,-2.061056164172964,154.09311810990326,ds3,194,0.4771066493161344,193.99034084
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,3,0.9948049319140827,54,2.439673526693735,232.19213098139477,ds3,194,0.7951733434585253,193.990159
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,19,0.991433136335927,93,3.008142491872321,51.330652076372054,ds3,194,0.13992169665183846,193.99895248
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,7,0.9948439009688861,80,1.541493340137308,150.76427075969468,ds3,194,0.46869934455545126,193.99070668
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,6,0.9951020694822829,46,1.3762732889821767,92.0809995813809,ds3,194,0.2666752421120296,194.00339204
0.75,150.0,POST_HOC_DIAGNOSTIC,injection_takeover,16,0.9867840904560197,96,-0.1857205418914053,54.48315967203558,ds3,194,0.1541156613965818,193.99623364
0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,13,0.9905144258072206,113,0.09617476672875006,54.580807177473105,ds3,194,0.15396411723932377,193.99618864
-0.75,-150.0,POST_HOC_DIAGNOSTIC,injection_takeover,20,0.9895683232522858,89,-1.2576655219441193,112.84475442132234,ds3,194,0.35644426858888834,194.00529448
0.75,-150.0,POST_HOC_DIAGNOSTIC,established_pull_off,23,0.9925052222483769,98,-1.8107179352519187,141.35871773948818,ds3,195,0.4394858600397217,195.0103412
