time_s,sample_count,channel,prn,carrier_doppler_hz,carrier_doppler_rate_hz,CN0_SNV_dB_Hz,Prompt_I,Prompt_Q,carrier_lock_test,carr_error_hz,code_error_chips
8.672886,216822150,1,G26,864.9169311523438,0.0,31.33096694946289,590307.1875,-370828.09375,-0.04859771206974983,-0.0892689973115921,0.1464085429906845
8.673886,216847150,1,G26,855.8751220703125,0.0,30.567472457885742,16599.05859375,-190951.671875,-0.05022571608424187,-0.23619966208934784,-0.03603352978825569
8.674886,216872150,1,G26,860.1707763671875,0.0,29.59933853149414,-312317.4375,532270.125,-0.051850464195013046,-0.1655474454164505,-0.09854917973279953
8.675886,216897150,1,G26,881.3710327148438,0.0,30.581314086914062,-328494.8125,-690889.75,-0.05347196012735367,0.1793624609708786,0.22185638546943665
8.676886,216922150,1,G26,884.1819458007812,0.0,30.95672035217285,113082.46875,671554.25,-0.05509021505713463,0.22344911098480225,0.2956307530403137
8.677886,216947150,1,G26,873.092041015625,0.0,31.712055206298828,-1201649.5,-319855.59375,-0.056705232709646225,0.04140390455722809,0.4333912134170532
8.678886,216972150,1,G26,864.8104858398438,0.0,30.170265197753906,277740.71875,-186071.0625,-0.058317020535469055,-0.09394421428442001,0.1310987025499344
8.679886,216997150,1,G26,858.2527465820312,0.0,30.025861740112305,-191867.828125,596668.25,-0.059925585985183716,-0.20048335194587708,-0.10690433531999588
8.680886,217022150,1,G26,884.2054443359375,0.0,29.067550659179688,-73106.9453125,-408824.625,-0.061530932784080505,0.22183722257614136,-0.48403963446617126
8.681886,217047150,1,G26,856.5402221679688,0.0,29.552141189575195,82552.8671875,-637573.375,-0.06313306838274002,-0.22950667142868042,-0.20418322086334229
8.682886,217072150,1,G26,873.2972412109375,0.0,27.3981990814209,-402817.90625,-113134.2578125,-0.06473200023174286,0.04357714578509331,0.21319293975830078
8.683886,217097150,1,G26,856.6561279296875,0.0,28.77265739440918,125947.640625,-888583.5,-0.06632773578166962,-0.2275906801223755,0.3848392367362976
8.684886,217122150,1,G26,874.6957397460938,0.0,28.956241607666016,-228094.921875,-100983.7890625,-0.06792028248310089,0.0663340762257576,0.1167956218123436
8.685886,217147150,1,G26,877.8492431640625,0.0,28.10889434814453,79997.921875,72024.65625,-0.06950964033603668,0.11666030436754227,0.3911416530609131
8.686886,217172150,1,G26,856.4258422851562,0.0,28.33109474182129,-118698.734375,1083618.0,-0.07109581679105759,-0.2326355278491974,0.06876996159553528
8.687886,217197150,1,G26,877.4574584960938,0.0,28.18699836730957,1007097.5,832453.4375,-0.0726788267493248,0.1099352315068245,-0.27421805262565613
8.688886,217222150,1,G26,859.2711181640625,0.0,28.59286117553711,294904.28125,-702171.0625,-0.07425867021083832,-0.1867169886827469,0.061631254851818085
8.689886,217247150,1,G26,857.1448364257812,0.0,29.047266006469727,67534.4375,-362359.21875,-0.07597588002681732,-0.2206740826368332,0.07098913937807083
8.690886,217272150,1,G26,872.0523071289062,0.0,29.006980895996094,-943794.6875,-133368.421875,-0.07768965512514114,0.022342385724186897,0.14996811747550964
8.691886,217297150,1,G26,863.47705078125,0.0,28.491168975830078,983095.4375,-895813.1875,-0.07940000295639038,-0.11761197447776794,0.06461624801158905
8.69288596,217322149,1,G26,864.58349609375,0.0,27.745813369750977,-1154708.25,832647.5,-0.08110692352056503,-0.09943044930696487,-0.18494638800621033
8.69388596,217347149,1,G26,872.7196655273438,0.0,29.76782989501953,699383.4375,146528.765625,-0.0828104317188263,0.032869335263967514,0.27720269560813904
8.69488596,217372149,1,G26,879.7741088867188,0.0,30.961423873901367,659340.4375,870301.875,-0.08451053500175476,0.1468123346567154,0.24295058846473694
8.69588596,217397149,1,G26,883.2217407226562,0.0,29.914941787719727,-133584.921875,-424466.4375,-0.08620724081993103,0.20147377252578735,-0.6432313323020935
8.69688596,217422149,1,G26,874.09130859375,0.0,28.94706916809082,408328.28125,136760.5,-0.0879005491733551,0.05143647640943527,0.42552024126052856
8.69788596,217447149,1,G26,859.848388671875,0.0,28.997892379760742,-419559.15625,903219.9375,-0.08959047496318817,-0.18079008162021637,-0.2887895405292511
8.69888596,217472149,1,G26,885.0620727539062,0.0,31.149824142456055,-148555.140625,-1143634.75,-0.09127701818943024,0.2294413149356842,0.004834490362554789
8.69988596,217497149,1,G26,856.2025146484375,0.0,31.587907791137695,42409.13671875,-776958.75,-0.0929601863026619,-0.2413213849067688,-0.13720880448818207
8.70088596,217522149,1,G26,883.3341674804688,0.0,32.99787902832031,334013.8125,1037473.375,-0.09463999420404434,0.20042799413204193,0.2871766984462738
8.70188596,217547149,1,G26,871.29638671875,0.0,32.591800689697266,1566107.875,31054.19921875,-0.09631644189357758,0.003155454294756055,-0.033474650233983994
8.70288596,217572149,1,G26,878.94921875,0.0,33.093528747558594,-455909.375,-467329.53125,-0.0979895368218422,0.1269685924053192,-0.011180766858160496
8.70388596,217597149,1,G26,872.8598022460938,0.0,33.04997634887695,-862964.75,-146510.625,-0.0996592789888382,0.026765460148453712,0.04876356199383736
8.70488596,217622149,1,G26,874.1138305664062,0.0,33.25250244140625,371568.84375,111666.25,-0.10132568329572678,0.04646364226937294,-0.1003163605928421
8.70588596,217647149,1,G26,877.134033203125,0.0,33.3260498046875,-169842.671875,-115018.2421875,-0.10298875719308853,0.09473899006843567,0.1688259094953537
8.70688596,217672149,1,G26,881.4550170898438,0.0,32.05878448486328,-863766.5,-1436933.875,-0.10464850813150406,0.1638588160276413,-0.25153300166130066
8.70788596,217697149,1,G26,884.5081787109375,0.0,30.219390869140625,-87943.7578125,-360930.03125,-0.10630493611097336,0.21196171641349792,0.0977407768368721
8.70888596,217722149,1,G26,877.3020629882812,0.0,29.256717681884766,384119.75,254324.609375,-0.10795804858207703,0.09307897090911865,0.1656816303730011
8.70988596,217747149,1,G26,866.1387939453125,0.0,30.321407318115234,-1433338.75,902153.125,-0.10687712579965591,-0.08940719813108444,0.12357182800769806
8.71088596,217772149,1,G26,867.5982666015625,0.0,28.74323272705078,-408882.375,179150.703125,-0.10579836368560791,-0.06572360545396805,0.09552215039730072
8.71188596,217797149,1,G26,872.4686279296875,0.0,21.756591796875,-264303.59375,-22045.9375,-0.10472175478935242,0.01324467919766903,0.02383025735616684
8.71288596,217822149,1,G26,857.5404663085938,0.0,26.00029945373535,-93113.4921875,734608.9375,-0.10364729911088943,-0.2299337238073349,0.3913722634315491
8.71388596,217847149,1,G26,856.7875366210938,0.0,25.301742553710938,-12025.865234375,221098.984375,-0.10257499665021896,-0.2413518726825714,-0.3747950792312622
8.71488596,217872149,1,G26,872.7955322265625,0.0,25.425796508789062,485442.21875,60212.0078125,-0.1015048399567604,0.01964053139090538,-0.24192482233047485
8.71588596,217897149,1,G26,871.2659301757812,0.0,25.84214973449707,456178.09375,-16772.001953125,-0.10043682157993317,-0.005848911590874195,-0.09977379441261292
8.71688596,217922149,1,G26,870.1787109375,0.0,25.737680435180664,300146.34375,-45607.3046875,-0.09937094151973724,-0.02400004118680954,0.6149638891220093
8.71788596,217947149,1,G26,877.0817260742188,0.0,26.17146873474121,599091.5625,368580.71875,-0.09830719232559204,0.08778107911348343,-0.014292512089014053
8.71888596,217972149,1,G26,884.4662475585938,0.0,26.581724166870117,-191850.390625,-688060.3125,-0.09724556654691696,0.20672234892845154,-0.2635883390903473
8.71988596,217997149,1,G26,856.6334838867188,0.0,26.00775146484375,-23886.48046875,1382198.75,-0.096186064183712,-0.24724982678890228,0.0474606528878212
8.72088596,218022149,1,G26,867.4234008789062,0.0,26.879013061523438,-1402606.5,670906.1875,-0.09512868523597717,-0.07100862264633179,0.04498986899852753
8.72188596,218047149,1,G26,870.714111328125,0.0,26.540637969970703,-655665.1875,72976.0078125,-0.09407341480255127,-0.017641453072428703,-0.3695504665374756
8.72288596,218072149,1,G26,868.3848876953125,0.0,26.320720672607422,161874.390625,-59312.546875,-0.09302026033401489,-0.05589829757809639,-0.09811742603778839
8.72388596,218097149,1,G26,868.00390625,0.0,26.321903228759766,977780.375,-403375.21875,-0.09196920692920685,-0.06227275729179382,0.03955947235226631
8.72488596,218122149,1,G26,868.8543090820312,0.0,26.266956329345703,317509.8125,-100082.3046875,-0.09092026203870773,-0.0485982708632946,0.5707488656044006
8.72588596,218147149,1,G26,877.089599609375,0.0,26.624370574951172,567241.625,335403.1875,-0.08987341076135635,0.08498699218034744,-0.3959328234195709
8.72688596,218172149,1,G26,870.1389770507812,0.0,27.53681755065918,-756932.9375,139244.953125,-0.08882865309715271,-0.028954334557056427,0.23844988644123077
8.72788596,218197149,1,G26,870.449951171875,0.0,27.815196990966797,256217.203125,-39328.48828125,-0.0877859890460968,-0.024240555241703987,-0.16612455248832703
8.72888596,218222149,1,G26,866.5733032226562,0.0,27.665781021118164,-224794.078125,137932.359375,-0.08674540370702744,-0.08759177476167679,0.12225470691919327
8.72988596,218247149,1,G26,865.7869262695312,0.0,27.857418060302734,761235.375,-555669.25,-0.08596237748861313,-0.1003551259636879,0.07439248263835907
8.73088596,218272149,1,G26,885.7024536132812,0.0,27.081623077392578,-148956.015625,-880288.875,-0.08518091589212418,0.22332169115543365,-0.24178002774715424
8.73188596,218297149,1,G26,879.9247436523438,0.0,27.184749603271484,734365.3125,759001.375,-0.08440101891756058,0.12762533128261566,-0.04127167537808418
8.73288596,218322149,1,G26,874.3292236328125,0.0,27.945297241210938,-503471.40625,-114012.875,-0.08362267911434174,0.03544340655207634,-0.23677584528923035
8.73388596,218347149,1,G26,881.2178955078125,0.0,24.33089828491211,533855.3125,703084.9375,-0.08284589648246765,0.1466401368379593,-0.040494125336408615
8.73488596,218372149,1,G26,885.3189697265625,0.0,23.116365432739258,99425.28125,407154.46875,-0.08207067102193832,0.21188108623027802,-0.20704515278339386
8.73588596,218397149,1,G26,864.2335205078125,0.0,27.26567840576172,-33313.6328125,36610.6640625,-0.08129699528217316,-0.1324988305568695,0.10247430205345154
8.73688596,218422149,1,G26,881.5172729492188,0.0,22.692718505859375,-917618.5625,-1239363.625,-0.08052486181259155,0.14856649935245514,-0.049668800085783005
8.73788596,218447149,1,G26,862.1642456054688,0.0,23.609466552734375,369889.5,-646545.8125,-0.07975427806377411,-0.1672946661710739,-0.27012285590171814
8.73888596,218472149,1,G26,885.5880737304688,0.0,26.684677124023438,-92136.46875,-397359.4375,-0.07898522913455963,0.21373726427555084,-0.12704306840896606
8.73988596,218497149,1,G26,858.3611450195312,0.0,27.462947845458984,-84079.765625,680786.0625,-0.07821772247552872,-0.23044276237487793,0.2870781123638153
8.74088596,218522149,1,G26,876.3798828125,0.0,20.263111114501953,599267.0625,251060.4375,-0.07745175063610077,0.06314178556203842,0.06543895602226257
8.74188596,218547149,1,G26,861.2726440429688,0.0,26.80793571472168,-120346.0,269804.71875,-0.07668730616569519,-0.18322446942329407,-0.1534261256456375
8.74288592,218572148,1,G26,876.292236328125,0.0,27.045795440673828,364672.21875,148003.921875,-0.07592439651489258,0.06136111915111542,-0.5769281387329102
8.74388592,218597148,1,G26,885.4506225585938,0.0,26.204545974731445,-157187.765625,-600811.625,-0.07516300678253174,0.2092738151550293,-0.03467375040054321
8.74488592,218622148,1,G26,863.1253051757812,0.0,23.258947372436523,-551248.375,813712.8125,-0.07440314441919327,-0.1552344113588333,-0.0976669117808342
8.74588592,218647148,1,G26,862.8811645507812,0.0,25.37640953063965,430665.875,-667647.1875,-0.07364480197429657,-0.15882210433483124,0.025435948744416237
8.74688592,218672148,1,G26,875.1297607421875,0.0,24.787582397460938,-697854.625,-181989.375,-0.07288797199726105,0.04060080274939537,-0.650700032711029
8.74788592,218697148,1,G26,858.9426879882812,0.0,28.183231353759766,220029.109375,-1292590.625,-0.0721326619386673,-0.2231653332710266,0.030399641022086143
8.74888592,218722148,1,G26,867.7489013671875,0.0,25.386791229248047,-1652444.125,898781.4375,-0.07137885689735413,-0.07928396016359329,-0.10104091465473175
8.74988592,218747148,1,G26,874.4926147460938,0.0,25.06543731689453,-289388.65625,-55670.02734375,-0.06937884539365768,0.030247312039136887,0.3869215250015259
8.75088592,218772148,1,G26,866.8468627929688,0.0,25.646099090576172,429527.75,-290576.96875,-0.0673828274011612,-0.09466245770454407,0.11499413847923279
8.75188592,218797148,1,G26,864.7432861328125,0.0,25.51380157470703,398788.28125,-418219.46875,-0.06539080291986465,-0.12878452241420746,0.298606812953949
8.75288592,218822148,1,G26,859.0248413085938,0.0,24.960906982421875,50908.33984375,-280557.5625,-0.06340276449918747,-0.22143150866031647,-0.03900669142603874
8.75388592,218847148,1,G26,871.4791870117188,0.0,25.092262268066406,455776.9375,-52503.3359375,-0.06141870841383934,-0.01825343444943428,0.4366362690925598
8.75488592,218872148,1,G26,878.2332763671875,0.0,25.267215728759766,181807.4375,117177.8046875,-0.05943861976265907,0.09111785143613815,0.5349991321563721
8.75588592,218897148,1,G26,861.9647827148438,0.0,25.285037994384766,48467.78515625,-93989.0,-0.05746249109506607,-0.17422492802143097,-0.39341431856155396
8.75688592,218922148,1,G26,872.951904296875,0.0,25.964191436767578,806374.5,24549.234375,-0.05549031123518944,0.004843810573220253,-0.39705732464790344
8.75788592,218947148,1,G26,879.1354370117188,0.0,26.356904983520508,-971636.0625,-751855.8125,-0.053522076457738876,0.10481346398591995,0.15013393759727478
8.75888592,218972148,1,G26,873.7988891601562,0.0,26.425983428955078,-83538.5234375,-8964.6796875,-0.05155777931213379,0.017014112323522568,0.36781325936317444
8.75988592,218997148,1,G26,879.310791015625,0.0,27.02414894104004,434341.0625,341265.40625,-0.04959740862250328,0.10599171370267868,0.0822538211941719
8.76088592,219022148,1,G26,867.744873046875,0.0,26.60627555847168,-173574.515625,99782.765625,-0.04764096066355705,-0.08303694427013397,-0.7269623279571533
8.76188592,219047148,1,G26,882.2865600585938,0.0,26.763813018798828,289350.65625,415804.34375,-0.04568842425942421,0.15324069559574127,-0.03792192041873932
8.76288592,219072148,1,G26,885.0980834960938,0.0,26.381305694580078,-229332.40625,-670238.4375,-0.04373979568481445,0.19753007590770721,0.19820837676525116
8.76388592,219097148,1,G26,864.0260620117188,0.0,26.713777542114258,-422397.375,555325.8125,-0.04179506376385689,-0.1465063840150833,-0.09923096746206284
8.76488592,219122148,1,G26,858.984619140625,0.0,26.426105499267578,-47464.7734375,341992.25,-0.03985422104597092,-0.22805124521255493,0.043090492486953735
8.76588592,219147148,1,G26,880.8816528320312,0.0,26.582725524902344,-824644.8125,-862687.5,-0.03791726008057594,0.12858770787715912,-0.025749551132321358
8.76688592,219172148,1,G26,860.703857421875,0.0,25.923175811767578,-156111.390625,485629.65625,-0.03598417341709137,-0.2004982829093933,-0.3669963777065277
8.76788592,219197148,1,G26,884.5476684570312,0.0,26.682632446289062,122870.578125,297235.8125,-0.0340549498796463,0.1876136064529419,-0.20689411461353302
8.76888592,219222148,1,G26,857.9900512695312,0.0,25.89944839477539,23787.55078125,-836581.4375,-0.03212958574295044,-0.24547576904296875,0.046571437269449234
8.76988592,219247148,1,G26,866.9017944335938,0.0,25.750728607177734,198625.578125,-143752.578125,-0.03144030272960663,-0.09970731288194656,-0.3228452801704407
8.77088592,219272148,1,G26,876.230712890625,0.0,25.951766967773438,586428.0,198675.875,-0.03075239807367325,0.051988501101732254,0.2924308478832245
8.77188592,219297148,1,G26,866.9154052734375,0.0,26.12063980102539,535946.9375,-390086.21875,-0.03006586804986,-0.10013557225465775,-0.7471513152122498
8.77288592,219322148,1,G26,869.2484741210938,0.0,26.597152709960938,331751.3125,-136440.8125,-0.029380710795521736,-0.062100302428007126,-0.20556557178497314
8.77388592,219347148,1,G26,885.5394287109375,0.0,26.001951217651367,54706.96875,177830.515625,-0.028696924448013306,0.20250068604946136,0.028438078239560127
8.77488592,219372148,1,G26,868.7796630859375,0.0,26.317411422729492,-434294.75,209274.265625,-0.02801450528204441,-0.07146692276000977,0.32058724761009216
8.77588592,219397148,1,G26,874.8338623046875,0.0,22.318405151367188,-1006546.375,-171476.203125,-0.027333451434969902,0.02685595490038395,0.027660176157951355
8.77688592,219422148,1,G26,886.7335205078125,0.0,22.797592163085938,-158394.21875,-818424.0,-0.02665375918149948,0.2195740044116974,-0.41260382533073425
8.77788592,219447148,1,G26,880.0258178710938,0.0,24.038482666015625,937790.875,764149.9375,-0.025975426658988,0.1088181659579277,-0.23953178524971008
8.77888592,219472148,1,G26,862.0573120117188,0.0,27.44817543029785,196883.09375,-449207.84375,-0.025298450142145157,-0.1842574030160904,-0.5718889236450195
8.77988592,219497148,1,G26,872.6306762695312,0.0,27.84266471862793,-604578.6875,45125.8203125,-0.024622827768325806,-0.011857355013489723,0.11452361196279526
8.78088588,219522147,1,G26,874.9243774414062,0.0,29.85515785217285,1147892.125,181840.984375,-0.023948557674884796,0.025004427880048752,-0.029947107657790184
8.78188592,219547148,1,G26,866.7940673828125,0.0,29.49738311767578,331617.75,-266424.65625,-0.02327563613653183,-0.10771863162517548,0.3462274968624115
8.78288588,219572147,1,G26,888.1934204101562,0.0,29.31016731262207,41197.8828125,663835.5,-0.02260405942797661,0.24013543128967285,-0.0013343645259737968
8.78388588,219597147,1,G26,869.7532348632812,0.0,27.795860290527344,-1243373.125,504730.40625,-0.021933825686573982,-0.06137228384613991,0.22637861967086792
8.78488588,219622147,1,G26,867.4756469726562,0.0,28.943819046020508,-465742.21875,331714.65625,-0.021264933049678802,-0.09849870949983597,-0.2544879913330078
8.78588588,219647147,1,G26,859.5367431640625,0.0,24.86211395263672,-208859.078125,1459910.75,-0.02059737779200077,-0.2273842841386795,-0.03951522707939148
8.78688588,219672147,1,G26,886.6260375976562,0.0,27.278976440429688,175492.328125,754589.875,-0.019931158050894737,0.21363236010074615,-0.13142065703868866
8.78788588,219697147,1,G26,870.34130859375,0.0,28.320858001708984,498418.65625,-171303.21875,-0.019266270101070404,-0.05268752574920654,-0.16655895113945007
8.78888588,219722147,1,G26,868.94677734375,0.0,23.889535903930664,256081.453125,-131507.40625,-0.018602712079882622,-0.07550609856843948,0.29891711473464966
8.78988588,219747147,1,G26,884.062255859375,0.0,29.03647804260254,-515417.0625,-938433.4375,-0.01963851787149906,0.17006397247314453,-0.08949243277311325
8.79088588,219772147,1,G26,862.1815185546875,0.0,30.288677215576172,389750.84375,-931394.9375,-0.020672252401709557,-0.18692409992218018,-0.23094941675662994
8.79188588,219797147,1,G26,884.0531005859375,0.0,29.96360969543457,278910.8125,500415.65625,-0.021703919395804405,0.169073686003685,-0.07310283184051514
8.79288588,219822147,1,G26,864.3499755859375,0.0,29.940406799316406,201442.046875,-286725.65625,-0.022733522579073906,-0.15252679586410522,0.46343496441841125
8.79388588,219847147,1,G26,859.23779296875,0.0,31.578857421875,-72899.984375,779392.625,-0.023761065676808357,-0.23515672981739044,0.20710475742816925
8.79488588,219872147,1,G26,873.216552734375,0.0,31.18512725830078,-321268.65625,14345.330078125,-0.024786554276943207,-0.0071018896996974945,0.09392517805099487
8.79588588,219897147,1,G26,871.7879638671875,0.0,31.01041603088379,-893473.25,174636.421875,-0.025809992104768753,-0.0307207852602005,-0.27829521894454956
8.79688588,219922147,1,G26,882.5794677734375,0.0,28.804513931274414,-27550.33984375,-35220.09765625,-0.026831382885575294,0.1443508118391037,-0.1057463064789772
8.79788588,219947147,1,G26,877.0302734375,0.0,25.648330688476562,417287.84375,143993.984375,-0.02785073034465313,0.05288354307413101,0.3282529413700104
8.79888588,219972147,1,G26,882.6025390625,0.0,27.929784774780273,495569.65625,619764.75,-0.028868040069937706,0.1426495760679245,0.18757927417755127
8.79988588,219997147,1,G26,876.2305908203125,0.0,28.339948654174805,1377451.75,333553.75,-0.029883315786719322,0.03781195357441902,-0.2213590145111084
8.80088588,220022147,1,G26,886.7625122070312,0.0,25.637941360473633,-154600.84375,-575581.5,-0.030896559357643127,0.20823679864406586,0.15790440142154694
8.80188588,220047147,1,G26,864.9384155273438,0.0,28.442617416381836,508758.3125,-682626.6875,-0.03190777823328972,-0.14806394279003143,0.22237528860569
8.80288588,220072147,1,G26,865.6549072265625,0.0,28.78464126586914,-483733.875,555889.4375,-0.032916974276304245,-0.13602854311466217,-0.16164530813694
8.80388588,220097147,1,G26,870.8706665039062,0.0,25.35595703125,-220709.046875,73175.9921875,-0.033924151211977005,-0.05095255374908447,-0.5460925102233887
8.80488588,220122147,1,G26,875.0202026367188,0.0,27.943649291992188,-932732.1875,-95882.328125,-0.0349293127655983,0.016303427517414093,-0.1307106763124466
8.80588588,220147147,1,G26,871.7662353515625,0.0,29.61893081665039,475996.78125,-113095.84375,-0.03593246638774872,-0.03712646663188934,0.45873576402664185
8.80688588,220172147,1,G26,876.0347290039062,0.0,29.0201473236084,-620975.75,-126490.6640625,-0.03693361207842827,0.031981781125068665,-0.31782037019729614
8.80788588,220197147,1,G26,887.0411376953125,0.0,29.894250869750977,-178781.171875,-699186.8125,-0.037932757288217545,0.21015796065330505,-0.1927369236946106
8.80888588,220222147,1,G26,878.9913940429688,0.0,31.680727005004883,-975180.5625,-517543.9375,-0.03892990201711655,0.07765446603298187,0.46813780069351196
8.80988588,220247147,1,G26,859.6185302734375,0.0,31.117626190185547,49451.9921875,-657418.25,-0.04082953929901123,-0.23805062472820282,0.11562551558017731
8.81088588,220272147,1,G26,869.842529296875,0.0,30.734201431274414,661852.8125,-316552.5625,-0.04272537678480148,-0.07100269198417664,0.008218558505177498
8.81188588,220297147,1,G26,864.2921752929688,0.0,29.216678619384766,45039.2421875,-72197.7890625,-0.0446174219250679,-0.1612299680709839,0.48791277408599854
8.81288588,220322147,1,G26,860.726806640625,0.0,29.080896377563477,-61803.078125,309838.90625,-0.04650568589568138,-0.21866488456726074,0.1821049302816391
8.81388588,220347147,1,G26,886.1507568359375,0.0,27.900075912475586,187941.5,524753.6875,-0.04839017242193222,0.19526366889476776,-0.07933191955089569
8.81488588,220372147,1,G26,863.393310546875,0.0,30.37734031677246,-443566.1875,885490.4375,-0.050270888954401016,-0.17609019577503204,-0.0476822592318058
8.81588588,220397147,1,G26,878.4088134765625,0.0,29.82964515686035,1098642.875,504166.1875,-0.052147842943668365,0.06847318261861801,0.17983481287956238
8.81688588,220422147,1,G26,874.431640625,0.0,31.433652877807617,-659345.9375,-12460.3017578125,-0.054021045565605164,0.003007347695529461,-0.09545443952083588
8.81788588,220447147,1,G26,866.6889038085938,0.0,31.48274803161621,327130.59375,-320036.6875,-0.05589050054550171,-0.12325549870729446,-0.4819132387638092
8.81888588,220472147,1,G26,887.2449951171875,0.0,30.911197662353516,-147282.21875,-589325.5625,-0.0577562153339386,0.21102294325828552,-0.08269501477479935
8.81988588,220497147,1,G26,875.3864135742188,0.0,33.78117752075195,783062.25,82262.7578125,-0.05961820110678673,0.016658546403050423,-0.06051304563879967
8.82088588,220522147,1,G26,860.0108032226562,0.0,34.000343322753906,69558.828125,-677164.0,-0.061476461589336395,-0.23370862007141113,-0.21882379055023193
8.82188588,220547147,1,G26,875.06494140625,0.0,32.8756103515625,-380989.1875,-28358.302734375,-0.0633310079574585,0.01182463113218546,-0.49524974822998047
8.82288588,220572147,1,G26,881.9230346679688,0.0,31.81346893310547,277578.4375,269830.5625,-0.06518184393644333,0.1227475106716156,0.18236349523067474
8.82388588,220597147,1,G26,889.4011840820312,0.0,32.930397033691406,-26384.55078125,-606945.75,-0.06702897697687149,0.24308572709560394,0.08561228215694427
8.82488588,220622147,1,G26,886.8987426757812,0.0,32.65106964111328,-201625.421875,-627750.0,-0.06887241452932358,0.20053789019584656,0.22285036742687225
8.82588588,220647147,1,G26,866.4760131835938,0.0,31.84568977355957,-142407.796875,157368.515625,-0.07071216404438019,-0.1329362541437149,0.3759499490261078
8.82688588,220672147,1,G26,878.1046142578125,0.0,31.73485565185547,-1034625.625,-382199.71875,-0.07254824042320251,0.05631852522492409,0.09901311993598938
8.82788588,220697147,1,G26,870.0936889648438,0.0,32.00911331176758,-796169.8125,403406.34375,-0.07438064366579056,-0.07464054226875305,0.07792562246322632
8.82888588,220722147,1,G26,885.7620239257812,0.0,31.447463989257812,196672.515625,417338.34375,-0.07620938122272491,0.1799101084470749,0.2636563777923584
8.82988588,220747147,1,G26,864.05419921875,0.0,31.844951629638672,-418288.84375,812412.0625,-0.07721878588199615,-0.1743258237838745,-0.2521900236606598
8.83088588,220772147,1,G26,865.0415649414062,0.0,31.08965301513672,-276281.125,421890.9375,-0.07822617143392563,-0.1577240526676178,0.08853467553853989
8.83188588,220797147,1,G26,877.5150146484375,0.0,32.19126510620117,489584.59375,143624.953125,-0.07923154532909393,0.045415621250867844,0.03897178918123245
8.83288588,220822147,1,G26,864.7657470703125,0.0,31.9290771484375,-107412.1953125,175168.859375,-0.08023490756750107,-0.16245470941066742,-0.29705068469047546
8.83388588,220847147,1,G26,882.4205322265625,0.0,32.34332275390625,490001.5625,489411.03125,-0.08123625814914703,0.12490403652191162,0.30818137526512146
8.83488588,220872147,1,G26,881.216796875,0.0,32.366920471191406,598506.9375,459204.5,-0.08223561197519302,0.10415896028280258,-0.1646340787410736
8.83588584,220897146,1,G26,874.62646484375,0.0,34.26089859008789,-577440.6875,14486.3095703125,-0.08323296159505844,-0.003991898149251938,-0.453981876373291
8.83688584,220922146,1,G26,875.5464477539062,0.0,34.32314682006836,-693045.3125,-45867.8828125,-0.08422832190990448,0.010518026538193226,-0.3745434582233429
8.83788584,220947146,1,G26,873.7828369140625,0.0,33.6734733581543,-234917.109375,27670.3125,-0.08522168546915054,-0.018660491332411766,0.6691240072250366
8.83888584,220972146,1,G26,871.145263671875,0.0,32.840572357177734,324811.4375,-133028.109375,-0.08621306717395782,-0.06186608970165253,0.237762913107872
8.83988584,220997146,1,G26,881.8681640625,0.0,31.92733383178711,-328682.5625,-279881.90625,-0.08720246702432632,0.11226464807987213,0.5071859359741211
8.84088584,221022146,1,G26,874.0448608398438,0.0,30.421300888061523,1106129.0,-111365.7578125,-0.08818988502025604,-0.015970004722476006,0.07094733417034149
8.84188584,221047146,1,G26,885.95166015625,0.0,30.748003005981445,-202694.109375,-411260.375,-0.08917532861232758,0.17711977660655975,0.011295151896774769
8.84288584,221072146,1,G26,864.1806030273438,0.0,31.643516540527344,453807.25,-935618.5,-0.09015879780054092,-0.1781250387430191,0.20038120448589325
8.84388584,221097146,1,G26,867.3941040039062,0.0,30.482242584228516,207019.46875,-207876.984375,-0.09114030003547668,-0.1253289431333542,-0.09967713057994843
8.84488584,221122146,1,G26,866.28955078125,0.0,27.7820987701416,827576.0,-1039571.75,-0.09211984276771545,-0.14299337565898895,-0.04576876387000084
8.84588584,221147146,1,G26,876.08154296875,0.0,29.830379486083984,652168.875,67850.734375,-0.09309742599725723,0.016498899087309837,-0.17746901512145996
8.84688584,221172146,1,G26,883.3572387695312,0.0,28.793296813964844,362248.59375,406598.0625,-0.09407305717468262,0.13417039811611176,-0.16042615473270416
8.84788584,221197146,1,G26,889.0629272460938,0.0,27.579153060913086,-93912.1171875,-608585.0,-0.09504673629999161,0.22563263773918152,-0.024868888780474663
8.84888584,221222146,1,G26,880.0623168945312,0.0,29.119997024536133,640305.75,339529.0625,-0.0960184633731842,0.07759793847799301,-0.40964454412460327
8.84988584,221247146,1,G26,877.3903198242188,0.0,27.940855026245117,1170506.0,248183.234375,-0.09399852156639099,0.033253252506256104,-0.02090470865368843
8.85088584,221272146,1,G26,865.8157348632812,0.0,29.249217987060547,-420014.28125,622061.0,-0.09198261797428131,-0.15548016130924225,0.3457886278629303
8.85188584,221297146,1,G26,865.6360473632812,0.0,20.736637115478516,871701.25,-1335305.5,-0.08997074514627457,-0.15795299410820007,-0.06480999290943146
8.85288584,221322146,1,G26,873.1339111328125,0.0,28.590145111083984,-1194292.75,272143.25,-0.08796289563179016,-0.03565775230526924,-0.015117104165256023
