scenario,phase,second,time_s,channel,prn,raw_start_sample,raw_end_sample,cn0_db_hz,carrier_lock,raw_power,prompt_magnitude,method,budget,score
cleanStatic,calibration,65,64.99618108,6,7,,,,,,,dense_nf,187,-4.468188285827637
cleanStatic,calibration,65,64.99036976,7,10,1624509244,1625009244,42.543507957458495,0.937308406829834,5573525.3031979995,2465065.186127213,active_adaptive,3,1.501792620496358
cleanStatic,calibration,65,64.99036976,7,10,1624509244,1625009244,42.543507957458495,0.937308406829834,5573525.3031979995,2465065.186127213,active_adaptive,5,-0.05137229812246753
cleanStatic,calibration,65,64.99036976,7,10,1624509244,1625009244,42.543507957458495,0.937308406829834,5573525.3031979995,2465065.186127213,active_adaptive,9,-1.8780397424763953
cleanStatic,calibration,65,64.99036976,7,10,1624509244,1625009244,42.543507957458495,0.937308406829834,5573525.3031979995,2465065.186127213,active_adaptive,16,-3.274614898528156
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,active_magnitude,3,2.258853369066831
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,active_magnitude,5,1.9907449761408806
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,active_magnitude,9,1.531896041411911
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,active_no_context,9,-1.8780397424763953
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,active_context,9,-3.1673862094580745
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,learned_fixed,3,1.501792620496358
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,learned_fixed,5,-0.05137229812246753
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,learned_fixed,9,-1.9213961983717727
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,learned_fixed,16,-3.183089691714727
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,uniform_fixed,3,2.5962279655563067
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,uniform_fixed,5,1.2469942671781893
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,uniform_fixed,9,-0.5690187528667814
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,uniform_fixed,16,-3.1654320095316146
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,random_fixed,3,-2.398909770588256
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,random_fixed,5,-4.110444607965318
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,random_fixed,9,-4.0389300152353025
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,random_fixed,16,-4.949014598681174
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,epl_3,3,-4.516881781570883
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,fixed_delay_9,9,-4.661538351827525
cleanStatic,calibration,65,64.99036976,7,10,,,,,,,dense_nf,187,-4.361643314361572
cleanStatic,calibration,65,65.005658,8,13,1624891450,1625391450,50.68565559387207,0.9897309869527817,5562712.826012,6101283.075084004,active_adaptive,3,3.294420856748039
cleanStatic,calibration,65,65.005658,8,13,1624891450,1625391450,50.68565559387207,0.9897309869527817,5562712.826012,6101283.075084004,active_adaptive,5,1.4828522527544483
cleanStatic,calibration,65,65.005658,8,13,1624891450,1625391450,50.68565559387207,0.9897309869527817,5562712.826012,6101283.075084004,active_adaptive,9,-0.6391026706099859
cleanStatic,calibration,65,65.005658,8,13,1624891450,1625391450,50.68565559387207,0.9897309869527817,5562712.826012,6101283.075084004,active_adaptive,16,-2.2528349762027533
cleanStatic,calibration,65,65.005658,8,13,,,,,,,active_magnitude,3,2.5730165894473553
cleanStatic,calibration,65,65.005658,8,13,,,,,,,active_magnitude,5,2.3492586742242243
cleanStatic,calibration,65,65.005658,8,13,,,,,,,active_magnitude,9,1.950468020325673
cleanStatic,calibration,65,65.005658,8,13,,,,,,,active_no_context,9,-0.6391026706099859
cleanStatic,calibration,65,65.005658,8,13,,,,,,,active_context,9,-1.190305998369699
cleanStatic,calibration,65,65.005658,8,13,,,,,,,learned_fixed,3,3.294420856748039
cleanStatic,calibration,65,65.005658,8,13,,,,,,,learned_fixed,5,1.4828522527544483
cleanStatic,calibration,65,65.005658,8,13,,,,,,,learned_fixed,9,-0.6391026706099859
cleanStatic,calibration,65,65.005658,8,13,,,,,,,learned_fixed,16,-2.251627380568848
cleanStatic,calibration,65,65.005658,8,13,,,,,,,uniform_fixed,3,3.345487386242452
cleanStatic,calibration,65,65.005658,8,13,,,,,,,uniform_fixed,5,2.6802911179120086
cleanStatic,calibration,65,65.005658,8,13,,,,,,,uniform_fixed,9,0.5885379349428277
cleanStatic,calibration,65,65.005658,8,13,,,,,,,uniform_fixed,16,-2.5237453863867554
cleanStatic,calibration,65,65.005658,8,13,,,,,,,random_fixed,3,-1.8922016270987303
cleanStatic,calibration,65,65.005658,8,13,,,,,,,random_fixed,5,-3.7027562765545867
cleanStatic,calibration,65,65.005658,8,13,,,,,,,random_fixed,9,-3.740214716966988
cleanStatic,calibration,65,65.005658,8,13,,,,,,,random_fixed,16,-4.636402379026486
cleanStatic,calibration,65,65.005658,8,13,,,,,,,epl_3,3,-4.738963145250579
cleanStatic,calibration,65,65.005658,8,13,,,,,,,fixed_delay_9,9,-5.022363020563309
cleanStatic,calibration,65,65.005658,8,13,,,,,,,dense_nf,187,-4.167412757873535
cleanStatic,calibration,65,64.9904874,9,19,1624512185,1625012185,47.99252910614014,0.9788644254207611,5573538.705062,4536132.439795313,active_adaptive,3,1.6132136991922923
cleanStatic,calibration,65,64.9904874,9,19,1624512185,1625012185,47.99252910614014,0.9788644254207611,5573538.705062,4536132.439795313,active_adaptive,5,0.13367781114177396
cleanStatic,calibration,65,64.9904874,9,19,1624512185,1625012185,47.99252910614014,0.9788644254207611,5573538.705062,4536132.439795313,active_adaptive,9,-1.6597676930019678
cleanStatic,calibration,65,64.9904874,9,19,1624512185,1625012185,47.99252910614014,0.9788644254207611,5573538.705062,4536132.439795313,active_adaptive,16,-3.121737927533632
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,active_magnitude,3,2.2720720725722274
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,active_magnitude,5,2.048595021587633
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,active_magnitude,9,1.6714898108131304
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,active_no_context,9,-1.6597676930019678
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,active_context,9,-3.0216045488992282
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,learned_fixed,3,1.6132136991922923
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,learned_fixed,5,0.13367781114177396
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,learned_fixed,9,-1.6597676930019678
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,learned_fixed,16,-3.0509962505818593
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,uniform_fixed,3,2.5924406937073914
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,uniform_fixed,5,1.3802865055805968
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,uniform_fixed,9,-0.24123002568347435
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,uniform_fixed,16,-2.997873892691322
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,random_fixed,3,-2.3472637392027687
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,random_fixed,5,-3.963231773419009
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,random_fixed,9,-3.9820820187991615
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,random_fixed,16,-4.902273834398177
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,epl_3,3,-4.720531338851413
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,fixed_delay_9,9,-5.008370014697919
cleanStatic,calibration,65,64.9904874,9,19,,,,,,,dense_nf,187,-4.608766078948975
cleanStatic,calibration,65,64.99061948,10,23,1624515487,1625015487,51.548213958740234,0.9903951197862625,5573946.886056,6628180.450337416,active_adaptive,3,3.2221568262977507
cleanStatic,calibration,65,64.99061948,10,23,1624515487,1625015487,51.548213958740234,0.9903951197862625,5573946.886056,6628180.450337416,active_adaptive,5,1.498926232597401
cleanStatic,calibration,65,64.99061948,10,23,1624515487,1625015487,51.548213958740234,0.9903951197862625,5573946.886056,6628180.450337416,active_adaptive,9,-0.5416751072737838
cleanStatic,calibration,65,64.99061948,10,23,1624515487,1625015487,51.548213958740234,0.9903951197862625,5573946.886056,6628180.450337416,active_adaptive,16,-2.2449277139439374
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,active_magnitude,3,2.6844901907553127
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,active_magnitude,5,2.41500652410694
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,active_magnitude,9,1.969670445226696
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,active_no_context,9,-0.5416751072737838
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,active_context,9,-1.5511310664754374
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,learned_fixed,3,3.2221568262977507
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,learned_fixed,5,1.498926232597401
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,learned_fixed,9,-0.5416751072737838
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,learned_fixed,16,-2.243823898895541
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,uniform_fixed,3,4.232257216047418
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,uniform_fixed,5,3.0865568939540946
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,uniform_fixed,9,0.7299417035146104
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,uniform_fixed,16,-2.4468144022011327
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,random_fixed,3,-2.1063886656285296
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,random_fixed,5,-3.818175451744844
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,random_fixed,9,-3.885106827812386
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,random_fixed,16,-4.770158697883152
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,epl_3,3,-4.68891200533027
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,fixed_delay_9,9,-4.94791492982544
cleanStatic,calibration,65,64.99061948,10,23,,,,,,,dense_nf,187,-4.128424644470215
cleanStatic,calibration,66,65.99132064,0,16,1649533016,1650033016,48.854787063598636,0.9865367919206619,5486266.983829999,4685925.9878126,active_adaptive,3,2.4064293490333974
cleanStatic,calibration,66,65.99132064,0,16,1649533016,1650033016,48.854787063598636,0.9865367919206619,5486266.983829999,4685925.9878126,active_adaptive,5,0.8599649874937878
cleanStatic,calibration,66,65.99132064,0,16,1649533016,1650033016,48.854787063598636,0.9865367919206619,5486266.983829999,4685925.9878126,active_adaptive,9,-1.0175131277581297
cleanStatic,calibration,66,65.99132064,0,16,1649533016,1650033016,48.854787063598636,0.9865367919206619,5486266.983829999,4685925.9878126,active_adaptive,16,-2.5498752963028046
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,active_magnitude,3,2.346858818059457
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,active_magnitude,5,2.168168300296025
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,active_magnitude,9,1.8136805897472668
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,active_no_context,9,-1.0175131277581297
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,active_context,9,-2.6059388969131367
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,learned_fixed,3,2.4064293490333974
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,learned_fixed,5,0.8599649874937878
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,learned_fixed,9,-1.0175131277581297
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,learned_fixed,16,-2.5498752963028046
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,uniform_fixed,3,4.053805676521882
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,uniform_fixed,5,2.979022704475258
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,uniform_fixed,9,0.7112948534115903
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,uniform_fixed,16,-2.4793941479487955
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,random_fixed,3,-2.3594868842130734
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,random_fixed,5,-3.7851121874912224
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,random_fixed,9,-3.8023631357320533
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,random_fixed,16,-4.684138003787618
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,epl_3,3,-4.713040818724161
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,fixed_delay_9,9,-5.012014414257748
cleanStatic,calibration,66,65.99132064,0,16,,,,,,,dense_nf,187,-4.203851699829102
cleanStatic,calibration,66,66.00653732,2,3,1649913433,1650413433,50.21417751312256,0.9884454339742661,5530965.684408,5778477.285897407,active_adaptive,3,3.1626414674165226
cleanStatic,calibration,66,66.00653732,2,3,1649913433,1650413433,50.21417751312256,0.9884454339742661,5530965.684408,5778477.285897407,active_adaptive,5,1.436387746648729
cleanStatic,calibration,66,66.00653732,2,3,1649913433,1650413433,50.21417751312256,0.9884454339742661,5530965.684408,5778477.285897407,active_adaptive,9,-0.6300111303961563
cleanStatic,calibration,66,66.00653732,2,3,1649913433,1650413433,50.21417751312256,0.9884454339742661,5530965.684408,5778477.285897407,active_adaptive,16,-2.2692471037120527
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,active_magnitude,3,2.7509727668877164
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,active_magnitude,5,2.5061017378425374
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,active_magnitude,9,2.0726346395968744
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,active_no_context,9,-0.6300111303961563
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,active_context,9,-1.5386959786153183
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,learned_fixed,3,3.1626414674165226
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,learned_fixed,5,1.436387746648729
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,learned_fixed,9,-0.6300111303961563
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,learned_fixed,16,-2.268314065867293
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,uniform_fixed,3,4.762074974693486
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,uniform_fixed,5,3.4801313700480754
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,uniform_fixed,9,1.013645626079031
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,uniform_fixed,16,-2.285644990077112
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,random_fixed,3,-2.1069414198109637
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,random_fixed,5,-3.59193403863284
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,random_fixed,9,-3.7075453939991556
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,random_fixed,16,-4.63438487704121
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,epl_3,3,-4.756183536697107
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,fixed_delay_9,9,-5.0149160598770885
cleanStatic,calibration,66,66.00653732,2,3,,,,,,,dense_nf,187,-3.9430766105651855
cleanStatic,calibration,66,66.00137,3,20,1649784250,1650284250,42.41945610046387,0.9103760808706284,5506962.864545999,2263720.300211407,active_adaptive,3,4.812072911913194
cleanStatic,calibration,66,66.00137,3,20,1649784250,1650284250,42.41945610046387,0.9103760808706284,5506962.864545999,2263720.300211407,active_adaptive,5,2.7047947753701234
cleanStatic,calibration,66,66.00137,3,20,1649784250,1650284250,42.41945610046387,0.9103760808706284,5506962.864545999,2263720.300211407,active_adaptive,9,0.25394555557123355
cleanStatic,calibration,66,66.00137,3,20,1649784250,1650284250,42.41945610046387,0.9103760808706284,5506962.864545999,2263720.300211407,active_adaptive,16,-1.582501231793656
cleanStatic,calibration,66,66.00137,3,20,,,,,,,active_magnitude,3,2.342538644209979
cleanStatic,calibration,66,66.00137,3,20,,,,,,,active_magnitude,5,2.1925401159186544
cleanStatic,calibration,66,66.00137,3,20,,,,,,,active_magnitude,9,1.846754715665844
cleanStatic,calibration,66,66.00137,3,20,,,,,,,active_no_context,9,0.25394555557123355
cleanStatic,calibration,66,66.00137,3,20,,,,,,,active_context,9,-2.0317244178560454
cleanStatic,calibration,66,66.00137,3,20,,,,,,,learned_fixed,3,4.812072911913194
cleanStatic,calibration,66,66.00137,3,20,,,,,,,learned_fixed,5,2.7047947753701234
cleanStatic,calibration,66,66.00137,3,20,,,,,,,learned_fixed,9,0.25394555557123355
cleanStatic,calibration,66,66.00137,3,20,,,,,,,learned_fixed,16,-1.5800764718819866
cleanStatic,calibration,66,66.00137,3,20,,,,,,,uniform_fixed,3,3.860389810514294
cleanStatic,calibration,66,66.00137,3,20,,,,,,,uniform_fixed,5,3.3498112250979233
cleanStatic,calibration,66,66.00137,3,20,,,,,,,uniform_fixed,9,1.0731942961297656
cleanStatic,calibration,66,66.00137,3,20,,,,,,,uniform_fixed,16,-2.2077922711518525
cleanStatic,calibration,66,66.00137,3,20,,,,,,,random_fixed,3,-1.9585924988137042
cleanStatic,calibration,66,66.00137,3,20,,,,,,,random_fixed,5,-3.5894372380961173
cleanStatic,calibration,66,66.00137,3,20,,,,,,,random_fixed,9,-3.6502225804565835
cleanStatic,calibration,66,66.00137,3,20,,,,,,,random_fixed,16,-4.5871306329431665
cleanStatic,calibration,66,66.00137,3,20,,,,,,,epl_3,3,-4.632578903592127
cleanStatic,calibration,66,66.00137,3,20,,,,,,,fixed_delay_9,9,-5.100711814765447
cleanStatic,calibration,66,66.00137,3,20,,,,,,,dense_nf,187,-4.074470043182373
cleanStatic,calibration,66,66.05868248,4,30,1651217062,1651717062,41.48299083709717,0.9417919278144836,5571456.684254,2288173.4346765215,active_adaptive,3,3.6265820174719177
cleanStatic,calibration,66,66.05868248,4,30,1651217062,1651717062,41.48299083709717,0.9417919278144836,5571456.684254,2288173.4346765215,active_adaptive,5,1.711461041159455
cleanStatic,calibration,66,66.05868248,4,30,1651217062,1651717062,41.48299083709717,0.9417919278144836,5571456.684254,2288173.4346765215,active_adaptive,9,-0.5099225662536255
cleanStatic,calibration,66,66.05868248,4,30,1651217062,1651717062,41.48299083709717,0.9417919278144836,5571456.684254,2288173.4346765215,active_adaptive,16,-2.3467940603813506
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,active_magnitude,3,2.396215833694695
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,active_magnitude,5,2.2298956335895355
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,active_magnitude,9,1.8803123933372778
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,active_no_context,9,-0.5099225662536255
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,active_context,9,-3.1058012072150802
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,learned_fixed,3,3.6265820174719177
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,learned_fixed,5,1.711461041159455
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,learned_fixed,9,-0.5031945393090242
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,learned_fixed,16,-2.342055903991525
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,uniform_fixed,3,4.6003472516571415
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,uniform_fixed,5,2.552662791313683
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,uniform_fixed,9,0.385917661323776
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,uniform_fixed,16,-2.6313320804520988
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,random_fixed,3,-2.379968012861094
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,random_fixed,5,-4.086255647846235
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,random_fixed,9,-4.108345523129161
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,random_fixed,16,-4.982108448149155
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,epl_3,3,-4.660678283901659
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,fixed_delay_9,9,-4.776318190361335
cleanStatic,calibration,66,66.05868248,4,30,,,,,,,dense_nf,187,-4.24564790725708
cleanStatic,calibration,66,65.9906638,5,6,1649516595,1650016595,48.199442100524905,0.9854648679494857,5487046.621808001,4512897.420711877,active_adaptive,3,3.3178867603785887
cleanStatic,calibration,66,65.9906638,5,6,1649516595,1650016595,48.199442100524905,0.9854648679494857,5487046.621808001,4512897.420711877,active_adaptive,5,1.4253190555854238
cleanStatic,calibration,66,65.9906638,5,6,1649516595,1650016595,48.199442100524905,0.9854648679494857,5487046.621808001,4512897.420711877,active_adaptive,9,-0.6864560517980086
cleanStatic,calibration,66,65.9906638,5,6,1649516595,1650016595,48.199442100524905,0.9854648679494857,5487046.621808001,4512897.420711877,active_adaptive,16,-2.3220122019560767
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,active_magnitude,3,2.5677555391716127
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,active_magnitude,5,2.3632867841508975
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,active_magnitude,9,1.9915977142509018
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,active_no_context,9,-0.6864560517980086
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,active_context,9,-1.972841162100234
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,learned_fixed,3,3.3178867603785887
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,learned_fixed,5,1.4253190555854238
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,learned_fixed,9,-0.6864560517980086
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,learned_fixed,16,-2.3208093069860323
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,uniform_fixed,3,3.299455196321355
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,uniform_fixed,5,2.199357538763001
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,uniform_fixed,9,0.19358554768320146
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,uniform_fixed,16,-2.762929306835711
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,random_fixed,3,-2.1601231529641423
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,random_fixed,5,-3.8401055249105
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,random_fixed,9,-3.8820386420039816
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,random_fixed,16,-4.776917485375616
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,epl_3,3,-4.751747259382821
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,fixed_delay_9,9,-5.023369749956049
cleanStatic,calibration,66,65.9906638,5,6,,,,,,,dense_nf,187,-4.36904764175415
cleanStatic,calibration,66,65.99017992,6,7,1649504498,1650004498,46.89917831420898,0.9698619574308396,5487472.520496,4490602.946840539,active_adaptive,3,0.499848858967308
cleanStatic,calibration,66,65.99017992,6,7,1649504498,1650004498,46.89917831420898,0.9698619574308396,5487472.520496,4490602.946840539,active_adaptive,5,-0.9674203370223804
cleanStatic,calibration,66,65.99017992,6,7,1649504498,1650004498,46.89917831420898,0.9698619574308396,5487472.520496,4490602.946840539,active_adaptive,9,-2.6060454499458143
cleanStatic,calibration,66,65.99017992,6,7,1649504498,1650004498,46.89917831420898,0.9698619574308396,5487472.520496,4490602.946840539,active_adaptive,16,-3.850178300963187
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,active_magnitude,3,2.016325620798645
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,active_magnitude,5,1.8007984881117836
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,active_magnitude,9,1.4007090945579186
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,active_no_context,9,-2.6060454499458143
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,active_context,9,-3.1378273168670328
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,learned_fixed,3,0.499848858967308
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,learned_fixed,5,-0.9674203370223804
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,learned_fixed,9,-2.5792009559212183
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,learned_fixed,16,-3.7634043349092963
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,uniform_fixed,3,0.32310626695601025
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,uniform_fixed,5,-0.3331177125680011
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,uniform_fixed,9,-1.2605676559845627
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,uniform_fixed,16,-3.5604231672467894
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,random_fixed,3,-2.283082964744734
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,random_fixed,5,-4.075979748595053
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,random_fixed,9,-4.036606225710665
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,random_fixed,16,-4.96286768119227
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,epl_3,3,-4.606239745316669
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,fixed_delay_9,9,-4.889624559638425
cleanStatic,calibration,66,65.99017992,6,7,,,,,,,dense_nf,187,-4.864776611328125
cleanStatic,calibration,66,65.99036936,7,10,1649509234,1650009234,42.48421516418457,0.9271453589200973,5486157.139282001,2273685.051444172,active_adaptive,3,3.4229650122876234
cleanStatic,calibration,66,65.99036936,7,10,1649509234,1650009234,42.48421516418457,0.9271453589200973,5486157.139282001,2273685.051444172,active_adaptive,5,1.83547144766878
cleanStatic,calibration,66,65.99036936,7,10,1649509234,1650009234,42.48421516418457,0.9271453589200973,5486157.139282001,2273685.051444172,active_adaptive,9,-0.28864106416219826
cleanStatic,calibration,66,65.99036936,7,10,1649509234,1650009234,42.48421516418457,0.9271453589200973,5486157.139282001,2273685.051444172,active_adaptive,16,-1.7103772629615084
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,active_magnitude,3,1.7684217161929563
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,active_magnitude,5,1.6455144731815263
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,active_magnitude,9,1.4499953399537606
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,active_no_context,9,-0.28864106416219826
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,active_context,9,-0.11634374510082261
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,learned_fixed,3,3.4229650122876234
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,learned_fixed,5,1.83547144766878
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,learned_fixed,9,-0.2712124872248394
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,learned_fixed,16,-1.8073480270957278
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,uniform_fixed,3,2.9204588432552008
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,uniform_fixed,5,3.5578519295386704
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,uniform_fixed,9,1.2542684353828895
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,uniform_fixed,16,-2.1377247640837775
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,random_fixed,3,-1.6092996567007054
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,random_fixed,5,-3.3715311920541424
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,random_fixed,9,-3.2921713314962937
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,random_fixed,16,-4.29436578386346
cleanStatic,calibration,66,65.99036936,7,10,,,,,,,epl_3,3,-4.728985998297617
