fold,sample_index,class_name,binary_label,area,transmit_power_dbm,block_size,class_block,class_block_key,role,guard_reason
2,7500,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7501,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7502,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7503,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7504,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7505,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7506,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7507,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7508,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7509,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7510,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7511,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7512,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7513,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7514,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7515,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7516,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7517,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7518,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
2,7519,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
3,3104,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3105,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3106,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3107,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3108,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3109,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3110,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3111,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3112,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3113,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3114,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3115,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3116,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3117,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3118,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3119,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3120,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3121,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3122,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3123,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3124,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3125,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3126,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3127,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3128,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3129,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3130,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3131,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3132,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3133,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3134,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3135,Prn,0,1,40,32,97,Prn:97,guard,same-class adjacent block to fixed test block
3,3168,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3169,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3170,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3171,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3172,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3173,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3174,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3175,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3176,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3177,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3178,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3179,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3180,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3181,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3182,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3183,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3184,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3185,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3186,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3187,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3188,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3189,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3190,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3191,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3192,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3193,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3194,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3195,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3196,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3197,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3198,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,3199,Prn,0,1,40,32,99,Prn:99,guard,same-class adjacent block to fixed test block
3,7456,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7457,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7458,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7459,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7460,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7461,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7462,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7463,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7464,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7465,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7466,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7467,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7468,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7469,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7470,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7471,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7472,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7473,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7474,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7475,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7476,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7477,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7478,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7479,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7480,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7481,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7482,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7483,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7484,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7485,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7486,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7487,Spoof,1,1,40,32,233,Spoof:233,guard,same-class adjacent block to fixed test block
3,7520,Spoof,1,1,40,32,235,Spoof:235,guard,same-class adjacent block to fixed test block
3,7521,Spoof,1,1,40,32,235,Spoof:235,guard,same-class adjacent block to fixed test block
3,7522,Spoof,1,1,40,32,235,Spoof:235,guard,same-class adjacent block to fixed test block
3,7523,Spoof,1,1,40,32,235,Spoof:235,guard,same-class adjacent block to fixed test block
3,7524,Spoof,1,1,40,32,235,Spoof:235,guard,same-class adjacent block to fixed test block
3,7525,Spoof,1,1,40,32,235,Spoof:235,guard,same-class adjacent block to fixed test block
3,7526,Spoof,1,1,40,32,235,Spoof:235,guard,same-class adjacent block to fixed test block
4,3136,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3137,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3138,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3139,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3140,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3141,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3142,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3143,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3144,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3145,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3146,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3147,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3148,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3149,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3150,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3151,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3152,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3153,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3154,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3155,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3156,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3157,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3158,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3159,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3160,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3161,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3162,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3163,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3164,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3165,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3166,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3167,Prn,0,1,40,32,98,Prn:98,guard,same-class adjacent block to fixed test block
4,3200,Prn,0,1,40,32,100,Prn:100,guard,same-class adjacent block to fixed test block
4,3201,Prn,0,1,40,32,100,Prn:100,guard,same-class adjacent block to fixed test block
4,3202,Prn,0,1,40,32,100,Prn:100,guard,same-class adjacent block to fixed test block
4,3203,Prn,0,1,40,32,100,Prn:100,guard,same-class adjacent block to fixed test block
4,3204,Prn,0,1,40,32,100,Prn:100,guard,same-class adjacent block to fixed test block
4,3205,Prn,0,1,40,32,100,Prn:100,guard,same-class adjacent block to fixed test block
4,3206,Prn,0,1,40,32,100,Prn:100,guard,same-class adjacent block to fixed test block
4,3207,Prn,0,1,40,32,100,Prn:100,guard,same-class adjacent block to fixed test block
4,7488,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7489,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7490,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7491,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7492,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7493,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7494,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7495,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7496,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7497,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7498,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7499,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7500,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7501,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7502,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7503,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7504,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7505,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7506,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7507,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7508,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7509,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7510,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7511,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7512,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7513,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7514,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7515,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7516,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7517,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7518,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
4,7519,Spoof,1,1,40,32,234,Spoof:234,guard,same-class adjacent block to fixed test block
