scenario,decision_time_s,score,phase,model,model_seed,policy_seed,alarm_primary_q99,alarm_primary_q995,alarm_matched_clean_diagnostic,threshold_source,tracked_prn_count
DS2,110.0,0.6683690809008763,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,110.5,0.5851254485550038,ramp,B0 Exact,NA,,False,False,False,B0 Exact clean calibration,
DS2,110.5,0.6644018118590788,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,111.0,4.060079389392978,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,111.0,0.6911908634814123,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,111.5,6.66629484502146,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,111.5,0.6664462869070727,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,112.0,8.62095643674282,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,112.0,0.6658820364150081,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,112.5,10.08695263053384,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,112.5,0.6664812200195674,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,113.0,11.186449775877106,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,113.0,0.6631486352000696,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,113.5,12.011072634884556,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,113.5,0.6663881000382706,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,114.0,12.629539779140142,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,114.0,0.6472383120528798,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,114.5,13.09339013733183,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,114.5,0.6627431074516011,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,115.0,13.4412779059756,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,115.0,0.6787799234024927,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,115.5,13.702193732458426,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,115.5,0.6816761266509483,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,116.0,13.897880602320544,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,116.0,0.6802789139285962,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,116.5,14.044645754717134,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,116.5,0.686429240553072,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,117.0,14.154719619014575,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,117.0,0.6859161696141559,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,117.5,14.237275017237657,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,117.5,0.6768694312405369,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,118.0,14.29919156590497,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,118.0,0.6848177965461902,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,118.5,14.345628977405454,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,118.5,0.7086351077398092,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,119.0,14.380457036030815,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,119.0,0.6791211592120732,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,119.5,14.406578079999836,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,119.5,0.6709123498293222,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,120.0,14.426168862976603,ramp,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,120.0,0.6769844931298179,ramp,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,120.5,14.440861950209179,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,120.5,0.6970400235360902,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,121.0,14.451881765633608,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,121.0,0.7195306964435182,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,121.5,14.460146627201933,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,121.5,0.7083763613188037,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,122.0,14.466345273378174,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,122.0,0.7203781519411843,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,122.5,14.470994258010357,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,122.5,0.7093222679394214,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,123.0,14.474480996484495,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,123.0,0.7305187457259231,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,123.5,14.477096050340098,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,123.5,0.7145238113337066,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,124.0,14.4790573407318,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,124.0,0.7036993065167435,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,124.5,14.480528308525574,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,124.5,0.7263305611483027,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,125.0,14.481631534370905,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,125.0,0.7157828342071384,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,125.5,14.482458953754904,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,125.5,0.6745294163422081,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,126.0,14.483079518292904,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,126.0,0.6837592927528068,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,126.5,14.483544941696405,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,126.5,0.7435604088082415,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,127.0,14.483894009249028,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,127.0,0.7345049874332495,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,127.5,14.484155809913496,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,127.5,0.7441176992207063,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,128.0,14.484352160411849,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,128.0,0.7561083242263539,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,128.5,14.484499423285612,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,128.5,0.7355914930363241,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,129.0,14.484609870440934,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,129.0,0.6875026186098481,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,129.5,14.484692705807426,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,129.5,0.6915670337377543,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,130.0,14.484754832332296,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,130.0,0.6789382995609992,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,130.5,14.484801427225946,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,130.5,0.6874384653191118,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,131.0,14.484836373396185,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,131.0,0.6932536174892454,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,131.5,14.484862583023865,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,131.5,0.7011864084064826,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,132.0,14.484882240244623,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,132.0,0.7434212245659998,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,132.5,14.484896983160194,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,132.5,0.7306258478416439,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,133.0,14.48490804034687,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,133.0,0.7086289519224085,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,133.5,14.484916333236878,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,133.5,0.774654728673886,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,134.0,14.484922552904383,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,134.0,0.7675890010645913,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,134.5,14.484927217655013,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,134.5,0.7423623176512876,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,135.0,14.484930716217985,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,135.0,0.6682835848047439,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,135.5,14.484933340140213,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,135.5,0.6578804402646771,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,136.0,14.484935308081884,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,136.0,0.6691571076912597,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,136.5,14.484936784038137,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,136.5,0.6503164159947854,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,137.0,14.484937891005327,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,137.0,0.6478509016993504,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,137.5,14.48493872123072,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,137.5,0.6583595897335391,takeover,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,138.0,14.484939343899764,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,138.0,0.6439866812572345,takeover,primary 3-seed mean complex IG K7,mean,,True,False,True,primary clean calibration,11
DS2,138.5,14.484939810901547,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,138.5,0.6411429199028379,takeover,primary 3-seed mean complex IG K7,mean,,True,False,False,primary clean calibration,11
DS2,139.0,14.484940161152885,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,139.0,0.6368602645369607,takeover,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,139.5,14.48494042384139,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,139.5,0.6444480839616922,takeover,primary 3-seed mean complex IG K7,mean,,True,False,True,primary clean calibration,11
DS2,140.0,14.484940620857767,takeover,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,140.0,0.6246605826056247,takeover,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,140.5,14.48494076862005,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,140.5,0.6139108177481263,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,141.0,14.484940879441762,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,141.0,0.6086717247227539,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,141.5,14.484940962558046,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,141.5,0.611085845856783,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,142.0,14.48494102489526,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,142.0,0.6105390429233485,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,142.5,14.48494107164817,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,142.5,0.6088957151091349,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,143.0,14.484941106712853,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,143.0,0.6039152244844331,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,143.5,14.484941133011365,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,143.5,0.6058139060961457,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,144.0,14.48494115273525,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,144.0,0.6072146984278829,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,144.5,14.484941167528163,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,144.5,0.5982717962531429,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,145.0,14.484941178622847,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,145.0,0.607093088775048,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,145.5,14.48494118694386,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,145.5,0.598939968745409,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,146.0,14.484941193184621,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,146.0,0.5967300462465029,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,146.5,14.48494119786519,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,146.5,0.6008268739277774,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,147.0,14.48494120137562,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,147.0,0.6010205459605178,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,147.5,14.48494120400844,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,147.5,0.5957299656219296,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,148.0,14.484941205983056,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,148.0,0.5788699018273125,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,148.5,14.484941207464018,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,148.5,0.5775388318666966,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,149.0,14.484941208574739,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,149.0,0.5796021718682871,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,149.5,14.48494120940778,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,149.5,0.5824755422348652,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,150.0,14.48494121003256,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,150.0,0.5953844008963408,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,150.5,14.484941210501145,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,150.5,0.5970997809256408,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,151.0,14.484941210852583,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,151.0,0.5936587586722407,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,151.5,14.484941211116162,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,151.5,0.5841913209456613,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,152.0,14.484941211313846,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,152.0,0.5916671175265577,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,152.5,14.484941211462111,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,152.5,0.5739281144674314,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,153.0,14.484941211573307,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,153.0,0.5841228852398962,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,153.5,14.484941211656707,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,153.5,0.5879396375908585,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,154.0,14.484941211719256,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,154.0,0.5919740969810302,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,154.5,14.484941211766166,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,154.5,0.5921016858396811,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,155.0,14.484941211801349,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,155.0,0.5904842618130909,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,155.5,14.484941211827739,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,155.5,0.5901059230569837,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,156.0,14.48494121184753,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,156.0,0.599525831822543,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,156.5,14.484941211862374,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,156.5,0.6097939540132059,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,157.0,14.484941211873505,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,157.0,0.6186992041966742,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,157.5,14.484941211881853,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,157.5,0.6348799648937807,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,158.0,14.484941211888117,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,158.0,0.623753597331214,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,158.5,14.484941211892814,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,158.5,0.6485784173125653,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,159.0,14.484941211896334,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,159.0,0.6662667340218066,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,159.5,14.484941211898978,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,159.5,0.6454604493215242,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,160.0,14.48494121190096,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,160.0,0.6418824239197997,persistent,primary 3-seed mean complex IG K7,mean,,True,False,False,primary clean calibration,11
DS2,160.5,14.484941211902445,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,160.5,0.6365256632918354,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,161.0,14.48494121190356,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,161.0,0.6372373196002078,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,161.5,14.484941211904395,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,161.5,0.6352416361633111,persistent,primary 3-seed mean complex IG K7,mean,,False,False,False,primary clean calibration,11
DS2,162.0,14.48494121190502,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,162.0,0.6549978268673871,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS2,162.5,14.48494121190549,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,162.5,0.6578065201700279,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS2,163.0,14.484941211905841,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,163.0,0.6528942484311897,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS2,163.5,14.484941211906108,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,163.5,0.6513079871983033,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS2,164.0,14.484941211906307,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,164.0,0.6471199257623098,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS2,164.5,14.484941211906456,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,164.5,0.646710299453762,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,10
DS2,165.0,14.484941211906566,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,165.0,0.660146735061948,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,165.5,14.484941211906651,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,165.5,0.6691339405791416,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,166.0,14.484941211906715,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,166.0,0.6730943461762059,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,166.5,14.484941211906762,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,166.5,0.671138812701889,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,167.0,14.484941211906797,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,167.0,0.6822730126093813,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,167.5,14.484941211906822,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,167.5,0.673256920990319,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,168.0,14.484941211906843,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,168.0,0.6931033239916289,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,168.5,14.484941211906857,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,168.5,0.6967436694615966,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,169.0,14.484941211906868,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,169.0,0.6926937069459477,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,169.5,14.484941211906875,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,169.5,0.6814973046931966,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,170.0,14.484941211906882,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,170.0,0.6885325059671361,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,170.5,14.484941211906886,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,170.5,0.7030702814590123,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,171.0,14.48494121190689,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,171.0,0.6893101603879493,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,171.5,14.484941211906893,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,171.5,0.6911544691888972,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,172.0,14.88730069001542,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,172.0,0.6998946004466392,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,172.5,15.189070298596816,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,172.5,0.7036957135260252,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,173.0,15.415397505032862,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,173.0,0.7010394586244532,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,173.5,15.585142909859897,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,173.5,0.6974243238515271,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,174.0,15.712451963480174,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,174.0,0.7146188431443532,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,174.5,15.80793375369538,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
DS2,174.5,0.6993747177240986,persistent,primary 3-seed mean complex IG K7,mean,,True,True,True,primary clean calibration,11
DS2,175.0,15.879545096356786,persistent,B0 Exact,NA,,True,True,True,B0 Exact clean calibration,
