source,prn,channel,tracker_row,state_row,receiver_time_s,raw_start_sample,raw_end_sample,support_length_samples,carrier_doppler_hz,code_freq_chips,aux1,residual_code_phase_chips,prompt_i,prompt_q,prompt_magnitude,cn0_db_hz,carrier_lock,state_semantics,prompt_semantics,same_prn_previous_current_next,causal_support,assignment_run_length_at_anchor
fresh_cleanStatic,19,9,190130,190129,190.21128264,4755282066,4755307066,25000,2552.368408203125,1023001.875,0.2096083015203476,-0.008577187418835237,4897121.5,61566.8203125,4897508.4950539535,47.454071044921875,0.9749744534492493,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,3,2,191662,191661,191.70248176,4792562044,4792587044,25000,653.6396484375,1023000.4375,0.7966681718826294,-0.032599675535130206,6058610.5,-678918.8125,6096531.1403023815,50.92833709716797,0.9928929805755615,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,20,3,193229,193228,193.98561104,4849640276,4849665276,25000,-2967.06298828125,1022998.1875,0.879567563533783,-0.03599184093115404,2367393.25,534218.375,2426919.873488452,42.03022003173828,0.9341230988502502,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,16,0,196454,196453,196.53655468,4913413867,4913438867,25000,-2837.692138671875,1022998.125,0.8564189672470093,-0.03504459990832508,-5238083.0,-134243.5625,5239802.939897806,48.88551712036133,0.9846307635307312,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,13,8,197618,197617,197.70050744,4942512686,4942537686,25000,1757.6058349609375,1023001.125,0.2749272584915161,-0.011250035789199472,6513827.0,-23242.2890625,6513868.465814294,51.39315414428711,0.9938027262687683,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",27
fresh_cleanStatic,6,5,200559,200558,200.60071424,5015017856,5015042856,25000,-631.7222900390625,1022999.5625,0.21360082924365997,-0.008740542194636054,-5172107.0,-346857.625,5183724.62920916,48.370338439941406,0.9816034436225891,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",23
fresh_cleanStatic,13,8,201235,201234,201.3175034,5032937585,5032962585,25000,1755.072998046875,1023001.125,0.45101892948150635,-0.018455714890235068,-6896555.0,-291472.96875,6902711.594695011,51.751373291015625,0.9916189908981323,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,20,3,203687,203686,204.44363072,5111090768,5111115768,25000,-2963.662353515625,1022998.1875,0.879189670085907,-0.03597637755866423,2434672.25,86069.9296875,2436193.136374141,42.00448226928711,0.9302102327346802,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,10,7,204853,204852,205.50031884,5137507971,5137532971,25000,534.8999633789062,1023000.3125,0.03459480404853821,-0.001415619814101234,-2899298.0,46737.58203125,2899674.6876810384,43.44346618652344,0.958973228931427,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",113
fresh_cleanStatic,23,10,208080,208079,208.2006652,5205016630,5205041630,25000,-547.8576049804688,1022999.6875,0.7716875672340393,-0.031577445605122295,6873092.5,-16949.005859375,6873113.398042831,52.80713653564453,0.992474377155304,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",87
fresh_cleanStatic,3,2,209681,209680,209.72147436,5243036859,5243061859,25000,640.1820678710938,1023000.5,0.7838375568389893,-0.032074648502602575,-5876544.5,254621.65625,5882058.096305386,51.62660217285156,0.9905103445053101,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,19,9,211925,211924,212.0062474,5300156185,5300181185,25000,2543.396484375,1023001.6875,0.22282737493515015,-0.009118111223194152,-4872048.0,749980.0,4929434.2185187945,48.66952133178711,0.984968364238739,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,16,0,214631,214630,214.71358744,5367839686,5367864686,25000,-2841.31103515625,1022998.0625,0.8940768837928772,-0.03658555679384604,4943213.0,32911.38671875,4943322.559043134,49.24188995361328,0.9851671457290649,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,215759,215758,215.80000408,5395000102,5395025102,25000,1848.267333984375,1023001.3125,0.2023969292640686,-0.008282092971324474,-4533859.0,-217445.953125,4539070.408620188,47.374839782714844,0.973663330078125,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",27
fresh_cleanStatic,6,5,218659,218658,218.70072156,5467518039,5467543039,25000,-645.1990966796875,1022999.6875,0.5810901522636414,-0.0237782017670013,-4926735.0,-151834.875,4929074.11077286,49.172691345214844,0.9882985949516296,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",58
fresh_cleanStatic,13,8,219335,219334,219.41748328,5485437082,5485462082,25000,1747.7940673828125,1023001.0625,0.4617733061313629,-0.01889578331226088,6194428.5,-164059.4375,6196600.676229272,50.88414764404297,0.9908093214035034,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,23,10,222580,222579,222.70067028,5567516757,5567541757,25000,-556.1314086914062,1022999.6875,0.8218511939048767,-0.03363014058144763,-6473789.0,76671.4296875,6474243.007846657,52.28394317626953,0.9947613477706909,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",94
fresh_cleanStatic,10,7,222853,222852,223.50031284,5587507821,5587532821,25000,522.9580078125,1023000.0625,0.12738186120986938,-0.005212466079162508,-3157919.5,906335.8125,3285407.1549048964,43.17511749267578,0.9565251469612122,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",108
fresh_cleanStatic,19,9,226437,226436,226.518224,5662955600,5662980600,25000,2536.055419921875,1023001.6875,0.18622076511383057,-0.007620166278359592,-4806082.5,433965.875,4825635.230461453,48.304176330566406,0.9814885258674622,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,3,2,227660,227659,227.70046712,5692511678,5692536678,25000,628.0604858398438,1023000.3125,0.6620048880577087,-0.027089248294382542,-5727682.0,-86337.8828125,5728332.682651431,50.59575653076172,0.9913326501846313,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",33
fresh_cleanStatic,20,3,229501,229500,230.25767932,5756441983,5756466983,25000,-2968.12451171875,1022997.9375,0.8817121982574463,-0.03607959041143834,2077226.25,401562.0625,2115684.5189508563,42.578025817871094,0.9144615530967712,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,16,0,232820,232819,232.90262028,5822565507,5822590507,25000,-2845.36376953125,1022998.1875,0.8937751054763794,-0.0365732125173983,4993593.5,-135121.453125,4995421.288573854,50.79920959472656,0.9913609027862549,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,233874,233873,233.91498284,5847874571,5847899571,25000,1844.8345947265625,1023001.375,0.41797319054603577,-0.017103485945669263,3344911.5,663805.625,3410142.350491236,47.81526184082031,0.976943850517273,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,6,5,236859,236858,236.90072908,5922518227,5922543227,25000,-657.3063354492188,1022999.5,0.3068101406097412,-0.012554664817547799,-4675412.5,542252.25,4706752.5479662,49.87028503417969,0.9878764748573303,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",30
fresh_cleanStatic,20,3,236898,236897,237.65469324,5941367331,5941392331,25000,-2957.690185546875,1022998.25,0.8911830186843872,-0.03646714674175382,2158704.0,-417637.6875,2198732.4070100817,40.9983024597168,0.9104102849960327,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,23,10,240799,240798,240.9196768,6022991920,6023016920,25000,-566.0548095703125,1022999.6875,0.17019717395305634,-0.0069644662306943906,6166810.5,-343656.0625,6176378.488418861,51.79705047607422,0.9947763085365295,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,3,2,242160,242159,242.2004614,6055011535,6055036535,25000,618.2764892578125,1023000.375,0.19933964312076569,-0.008156981186596378,-6036493.0,331261.40625,6045575.3951397985,51.36204147338867,0.9908818602561951,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",84
fresh_cleanStatic,13,8,244718,244717,244.80045524,6120011381,6120036381,25000,1735.1905517578125,1023001.25,0.30097341537475586,-0.012315847205805778,6604736.5,-177791.296875,6607129.027018978,52.169795989990234,0.9939283728599548,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",26
fresh_cleanStatic,16,0,247326,247325,247.40864648,6185216162,6185241162,25000,-2847.01806640625,1022998.1875,0.8948621153831482,-0.03661769288397506,4318203.0,53194.125,4318530.625588235,49.208778381347656,0.9872332811355591,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,248360,248359,248.40096588,6210024147,6210049147,25000,1846.2222900390625,1023001.0625,0.09801056236028671,-0.0040105963772318325,4323409.0,460440.375,4347858.176184124,48.305450439453125,0.9804161190986633,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",31
fresh_cleanStatic,6,5,251359,251358,251.40073516,6285018379,6285043379,25000,-666.86962890625,1022999.4375,0.3125945031642914,-0.012791360036106482,4443529.5,20292.44140625,4443575.834904641,49.138458251953125,0.9884806275367737,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",30
fresh_cleanStatic,10,7,251753,251752,252.40030344,6310007586,6310032586,25000,505.3245849609375,1023000.5,0.22265830636024475,-0.009111182349427342,2536026.25,-437628.46875,2573508.853171003,43.062713623046875,0.9369942545890808,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",101
fresh_cleanStatic,23,10,255180,255179,255.300682,6382517050,6382542050,25000,-577.0491943359375,1022999.6875,0.8082827925682068,-0.033074921768356115,6668492.0,38446.3828125,6668602.828060415,50.591182708740234,0.9906931519508362,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",89
fresh_cleanStatic,10,7,255453,255452,256.10030224,6402507556,6402532556,25000,502.3836669921875,1023000.3125,0.6720651984214783,-0.02750091632022187,-3130202.0,504247.40625,3170556.734630978,44.024051666259766,0.9559422731399536,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",43
fresh_cleanStatic,19,9,259037,259036,259.11817164,6477954291,6477979291,25000,2523.845458984375,1023001.8125,0.2228996604681015,-0.009121070266580097,-5156896.0,734282.8125,5208910.404638278,48.319091796875,0.9859435558319092,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,3,2,260160,260159,260.2004544,6505011360,6505036360,25000,605.7457275390625,1023000.25,0.28661319613456726,-0.011728214851958454,-5813081.0,299829.5,5820808.229243706,50.61800765991211,0.9892325401306152,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",76
fresh_cleanStatic,13,8,262818,262817,262.90043536,6572510884,6572535884,25000,1726.72509765625,1023001.0625,0.11163180321455002,-0.004567978131891024,5779408.5,-510876.71875,5801944.297529322,50.92499923706055,0.9882121682167053,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",33
fresh_cleanStatic,7,6,265460,265459,265.50094584,6637523646,6637548646,25000,1843.5643310546875,1023001.125,0.38595661520957947,-0.015793362062423676,-4036062.25,218568.375,4041976.0786557365,47.40760040283203,0.9774718284606934,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",21
fresh_cleanStatic,13,8,266418,266417,266.5004314,6662510785,6662535785,25000,1724.2178955078125,1023001.0625,0.42742931842803955,-0.017490425875821412,5901083.0,218923.859375,5905142.524028751,50.29679870605469,0.9865139722824097,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",22
fresh_cleanStatic,16,0,269122,269121,269.20468592,6730117148,6730142148,25000,-2853.696533203125,1022998.1875,0.8855863809585571,-0.03623813050381154,-4765362.0,232118.59375,4771011.84578371,49.379051208496094,0.9854187965393066,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,270075,270074,270.11594044,6752898511,6752923511,25000,1844.4271240234375,1023001.25,0.4343089461326599,-0.01777194379119575,-4675487.5,-379880.34375,4690894.630901857,48.22499465942383,0.9815479516983032,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,6,5,273159,273158,273.20074444,6830018611,6830043611,25000,-678.615234375,1022999.5,0.6255283355712891,-0.025596606981010437,-4551881.0,142578.546875,4554113.446126478,47.751834869384766,0.9825890064239502,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",60
fresh_cleanStatic,20,3,273265,273264,274.02176168,6850544042,6850569042,25000,-2965.91552734375,1022998.4375,0.8776261210441589,-0.03591240602149442,3253332.25,-836312.375,3359105.404340299,41.280479431152344,0.9387801289558411,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,23,10,276980,276979,277.10069008,6927517252,6927542252,25000,-590.6366577148438,1022999.6875,0.5648772120475769,-0.023114768456021697,7041857.0,-425603.09375,7054706.797724379,51.49493408203125,0.9931867718696594,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",60
fresh_cleanStatic,10,7,277053,277052,277.70029548,6942507387,6942532387,25000,488.9343566894531,1023000.375,0.02405759133398533,-0.0009844369982505497,-3323044.75,19930.25,3323104.5161667163,44.78584289550781,0.9719486832618713,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",126
fresh_cleanStatic,19,9,280719,280718,280.80013696,7020003424,7020028424,25000,2515.77880859375,1023001.6875,0.10425245016813278,-0.00426601729792038,5121544.0,-236008.1875,5126978.916331043,48.773719787597656,0.9875509738922119,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",23
fresh_cleanStatic,3,2,281781,281780,281.82144616,7045536154,7045561154,25000,592.5986938476562,1023000.5,0.804559588432312,-0.032922594449841976,-6177655.0,398935.4375,6190522.658250943,50.332279205322266,0.9888294339179993,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,13,8,284518,284517,284.60041164,7115010291,7115035291,25000,1717.118896484375,1023001.125,0.41834792494773865,-0.01711881591451809,-6505690.0,-532877.125,6527477.338639198,49.63575744628906,0.9923558831214905,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",22
fresh_cleanStatic,16,0,287318,287317,287.40071888,7185017972,7185042972,25000,-2855.394287109375,1022998.125,0.8605219125747681,-0.03521249212341607,5441500.0,-419457.53125,5457642.977561133,48.665679931640625,0.977013885974884,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,288179,288178,288.21991924,7205497981,7205522981,25000,1843.62890625,1023001.25,0.4266774654388428,-0.017459663219630717,5092317.5,-432274.8125,5110631.960367344,47.24997329711914,0.9798665642738342,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,6,5,291259,291258,291.30075232,7282518808,7282543808,25000,-690.6900634765625,1022999.5,0.24642795324325562,-0.010083826918154955,-4648822.5,347579.8125,4661798.189815148,48.1902961730957,0.9801803827285767,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",24
fresh_cleanStatic,10,7,291564,291563,292.21129096,7305282274,7305307274,25000,478.85345458984375,1023000.0625,0.8471275568008423,-0.03466446174210936,-2861005.25,-95116.78125,2862585.936282599,42.7266731262207,0.9004423022270203,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,23,10,295080,295079,295.20069692,7380017423,7380042423,25000,-600.7171020507812,1022999.625,0.6561371088027954,-0.026849120650153758,6136820.0,-178705.09375,6139421.4078308875,51.93794250488281,0.992005467414856,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",68
fresh_cleanStatic,20,3,295060,295059,295.81680268,7395420067,7395445067,25000,-2963.63818359375,1022997.9375,0.876735270023346,-0.03587593491869554,3117864.0,-579629.75,3171284.687564499,41.43696975708008,0.9167240262031555,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,19,9,298829,298828,298.91010808,7472752702,7472777702,25000,2507.913330078125,1023001.6875,0.23934930562973022,-0.009794189742446691,-4570902.5,402769.6875,4588613.416455465,48.35013961791992,0.9831728339195251,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,3,2,299776,299775,299.81643948,7495410987,7495435987,25000,578.1508178710938,1023000.5625,0.8304916620254517,-0.033983737496143876,-5630100.5,-424051.78125,5646047.427473626,50.20235824584961,0.9923847913742065,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,302669,302668,302.70990228,7567747557,7567772557,25000,1843.114990234375,1023001.0625,0.4412156939506531,-0.018054564948127717,4840027.5,384040.1875,4855239.753747623,48.45143508911133,0.9756909012794495,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,16,0,305527,305526,305.60975192,7640243798,7640268798,25000,-2859.4794921875,1022998.0625,0.876603901386261,-0.03587056370792344,-4968309.0,-502944.75,4993700.8061190015,49.18004608154297,0.9843457341194153,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,306260,306259,306.30089808,7657522452,7657547452,25000,1842.659423828125,1023001.125,0.41136014461517334,-0.0168328756288594,4071971.75,281310.21875,4081677.274353184,47.541683197021484,0.9815565943717957,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",21
fresh_cleanStatic,6,5,309460,309459,309.50176036,7737544009,7737569009,25000,-702.8373413085938,1022999.375,0.23309087753295898,-0.009538072881376744,-4750443.5,-267468.40625,4757967.296549459,48.52452850341797,0.9840546250343323,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,10,7,309553,309552,310.20028556,7755007139,7755032139,25000,473.5403137207031,1023000.125,0.15116889774799347,-0.006185832051692382,2570663.0,-479923.59375,2615078.37653232,44.180397033691406,0.9638173580169678,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",113
fresh_cleanStatic,23,10,313180,313179,313.30070388,7832517597,7832542597,25000,-612.3126831054688,1022999.6875,0.9268993735313416,-0.03792871077866033,7018526.5,-115051.9609375,7019469.437565621,51.86357879638672,0.9933047294616699,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",95
fresh_cleanStatic,10,7,313253,313252,313.90028444,7847507111,7847532111,25000,467.3521728515625,1023000.0625,0.7625881433486938,-0.03120510873229891,-2757983.75,-376660.3125,2783585.342014263,45.50666809082031,0.9527239799499512,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",32
fresh_cleanStatic,19,9,316924,316923,317.00507932,7925126983,7925151983,25000,2499.703857421875,1023001.6875,0.21823398768901825,-0.008930149507028796,4427743.0,-443186.46875,4449867.674451915,47.962825775146484,0.982481837272644,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,3,2,317760,317759,317.80043296,7945010824,7945035824,25000,567.09619140625,1023000.3125,0.507794201374054,-0.020778945067653806,-6163980.5,-650310.375,6198189.99291026,51.538597106933594,0.9924684762954712,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",56
fresh_cleanStatic,19,9,320635,320634,320.71607344,8017901836,8017926836,25000,2498.5205078125,1023001.6875,0.24202950298786163,-0.009903863599254749,-4417603.5,-82119.5859375,4418366.7015772695,49.51848220825195,0.9867404699325562,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,16,0,323719,323718,323.80178496,8095044624,8095069624,25000,-2862.63330078125,1022998.25,0.8959936499595642,-0.03666399743678987,5667271.5,575941.9375,5696461.65352524,50.132652282714844,0.9839394092559814,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,13,8,324321,324320,324.40336852,8110084213,8110109213,25000,1697.2333984375,1023001.0,0.49414220452308655,-0.020220318774772882,-6537572.0,-581282.4375,6563363.232926389,49.61879348754883,0.9900022149085999,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,6,5,327559,327558,327.60076848,8190019212,8190044212,25000,-711.8973999023438,1022999.5625,0.32799673080444336,-0.013421620484575033,4540955.5,60601.73046875,4541359.864921086,48.80755615234375,0.9808492660522461,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",30
fresh_cleanStatic,7,6,327969,327968,328.00987268,8200246817,8200271817,25000,1843.0133056640625,1023001.1875,0.44898489117622375,-0.018372483073713405,3972223.0,478163.5,4000899.3856958277,46.859500885009766,0.9782277941703796,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,20,3,330515,330514,331.27186936,8281796734,8281821734,25000,-2960.78466796875,1022998.0,0.8932278752326965,-0.03655081319629192,-2544499.25,-434244.96875,2581287.493894326,41.721946716308594,0.9182868599891663,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,10,7,331253,331252,331.90027916,8297506979,8297531979,25000,457.90045166015625,1023000.4375,0.13308273255825043,-0.005445747745231427,3949001.75,22565.318359375,3949066.220652133,43.602455139160156,0.9514604210853577,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",125
fresh_cleanStatic,19,9,335021,335020,335.10205064,8377551266,8377576266,25000,2494.6005859375,1023001.5625,0.25288981199264526,-0.010348266912352294,4823289.0,-588283.875,4859032.279693768,49.64813995361328,0.9891537427902222,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,3,2,335860,335859,335.90042652,8397510663,8397535663,25000,554.027099609375,1023000.4375,0.42533889412879944,-0.01740487499118112,6224005.5,-207650.046875,6227468.426736296,50.89727783203125,0.9904296398162842,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",65
fresh_cleanStatic,19,9,338737,338736,338.81804476,8470451119,8470476119,25000,2492.71728515625,1023001.6875,0.2334624081850052,-0.009553297501642966,5834686.5,-186462.625,5837665.189423263,48.7259521484375,0.9840835928916931,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,16,0,341832,341831,341.91481788,8547870447,8547895447,25000,-2865.768310546875,1022998.25,0.9085904955863953,-0.0371794594780606,5019423.0,626840.6875,5058412.448627976,48.973411560058594,0.9826903939247131,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,13,8,342418,342417,342.50034908,8562508727,8562533727,25000,1688.697998046875,1023001.0625,0.372938871383667,-0.015260674466921687,6034991.5,-50636.92578125,6035203.932206834,51.28352737426758,0.9908517003059387,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",24
fresh_cleanStatic,20,3,344944,344943,345.70089648,8642522412,8642547412,25000,-2961.584716796875,1022998.3125,0.9167544841766357,-0.037513531611580254,-2388733.0,-544878.0,2450089.25963382,43.7119026184082,0.9572625160217285,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",21
fresh_cleanStatic,7,6,346068,346067,346.10885152,8652721288,8652746288,25000,1841.759521484375,1023001.3125,0.44218918681144714,-0.018094404739256723,4415475.0,-176852.171875,4419015.293741571,49.21290588378906,0.9850689172744751,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,6,5,349359,349358,349.40077844,8735019461,8735044461,25000,-727.2764892578125,1022999.375,0.25325143337249756,-0.010363042322316766,4601969.5,533917.875,4632838.393056115,46.88785171508789,0.9794676303863525,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",21
fresh_cleanStatic,10,7,349353,349352,350.00027396,8750006849,8750031849,25000,449.9348449707031,1023000.1875,0.2790401577949524,-0.011418325349770636,2015525.0,78992.0234375,2017072.3252753606,44.01369857788086,0.9510044455528259,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",104
fresh_cleanStatic,23,10,353080,353079,353.20071972,8830017993,8830042993,25000,-637.1661987304688,1022999.625,0.43619123101234436,-0.017848938630156665,7379956.5,231175.09375,7383576.360129458,50.777103424072266,0.9929470419883728,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",43
fresh_cleanStatic,3,2,353860,353859,353.90042028,8847510507,8847535507,25000,541.6604614257812,1023000.3125,0.038803935050964355,-0.0015878575073346496,5939885.0,178924.015625,5942579.205748323,52.02935028076172,0.9920247197151184,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",112
fresh_cleanStatic,19,9,356823,356822,356.9040162,8922600405,8922625405,25000,2484.422119140625,1023001.5625,0.23491358757019043,-0.009612678685471415,5343193.5,110065.984375,5344327.020248544,49.207542419433594,0.9846694469451904,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,20,3,359306,359305,360.06292348,9001573087,9001598087,25000,-2960.89599609375,1022997.9375,0.9008268117904663,-0.03686175882025391,2398651.5,268043.34375,2413581.62335168,42.567291259765625,0.9445755481719971,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,13,8,360528,360527,360.61032972,9015258243,9015283243,25000,1680.3094482421875,1023001.0,0.48700448870658875,-0.01992824315805316,5842183.0,-162314.3125,5844437.367405981,51.272789001464844,0.9928907155990601,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,6,5,363859,363858,363.90078516,9097519629,9097544629,25000,-735.9773559570312,1022999.5625,0.3984016180038452,-0.01630258723668903,-3787629.5,483051.65625,3818308.0195128466,47.780757904052734,0.9820827841758728,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",36
fresh_cleanStatic,10,7,363754,363753,364.40126988,9110031747,9110056747,25000,440.55523681640625,1023000.5625,0.8437225818634033,-0.03452514703360855,-1926937.625,-40093.55078125,1927354.690619993,43.57304763793945,0.9425614476203918,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,23,10,367583,367582,367.70372564,9192593141,9192618141,25000,-645.62109375,1022999.5625,0.19743560254573822,-0.008079061401048563,-6409914.5,-206892.015625,6413252.544804362,52.4204216003418,0.9911487102508545,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,3,2,368260,368259,368.30041536,9207510384,9207535384,25000,530.7908935546875,1023000.1875,0.358236163854599,-0.01465902651170142,5821298.5,-693166.0,5862422.309050948,51.5035514831543,0.9946632981300354,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",76
fresh_cleanStatic,19,9,371321,371320,371.40199336,9285049834,9285074834,25000,2478.341552734375,1023001.6875,0.26806941628456116,-0.010969418609049842,-5314581.0,-100624.0078125,5315533.500647819,48.08085250854492,0.9841810464859009,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,20,3,373245,373244,374.00194968,9350048742,9350073742,25000,-2960.4794921875,1022998.3125,0.898069441318512,-0.03674894091906622,-3083554.5,-384408.5625,3107423.095974149,41.808448791503906,0.9406689405441284,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,375060,375059,375.10081764,9377520441,9377545441,25000,1841.3135986328125,1023001.5,0.2852725684642792,-0.011673370617912411,-4497060.5,839729.25,4574789.432746147,47.58354187011719,0.9752352833747864,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",25
fresh_cleanStatic,16,0,378233,378232,378.3158842,9457897105,9457922105,25000,-2872.64892578125,1022998.1875,0.9035677313804626,-0.03697392605942801,5967143.0,-352392.84375,5977539.318045111,50.29548645019531,0.9907921552658081,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,378680,378679,378.7208134,9468020335,9468045335,25000,1839.9588623046875,1023001.0,0.40154391527175903,-0.01643119307467699,-5206864.5,-484711.90625,5229376.975646406,48.12874984741211,0.9860764145851135,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
