prn,window_bin_s,tap_E4_rel_prompt_mean,tap_E3_rel_prompt_mean,tap_E2_rel_prompt_mean,tap_E_rel_prompt_mean,tap_P_rel_prompt_mean,tap_L_rel_prompt_mean,tap_L2_rel_prompt_mean,tap_L3_rel_prompt_mean,tap_L4_rel_prompt_mean,window_start_s,window_end_s,tap_layout,label,run_id
13,53.0,0.52539957,0.6451941,0.7647416,0.8865432,1.0,0.8851318,0.7580632,0.62794095,0.5012062,53.0,53.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,53.5,0.5184134,0.64554733,0.76496553,0.8869264,1.0,0.88799405,0.7599026,0.6370973,0.5071559,53.5,54.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,54.0,0.5140316,0.63943994,0.7652874,0.8933464,1.0,0.87697047,0.7500698,0.61940175,0.49199033,54.0,54.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,54.5,0.5071066,0.6396395,0.7660797,0.8888208,1.0,0.8842172,0.75808495,0.63295513,0.5033244,54.5,55.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,55.0,0.49317077,0.6255454,0.7514681,0.8788841,1.0,0.8968002,0.7694324,0.6508707,0.5270315,55.0,55.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,55.5,0.5005163,0.6306433,0.7626125,0.88761175,1.0,0.87539864,0.7442071,0.6210708,0.49554917,55.5,56.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,56.0,0.47738385,0.616512,0.7475134,0.8845303,1.0,0.88335747,0.76398885,0.6421397,0.5157451,56.0,56.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,56.5,0.49310425,0.6228449,0.750317,0.8874891,1.0,0.8848166,0.76164323,0.6393571,0.51908827,56.5,57.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,57.0,0.47613284,0.61009485,0.74404556,0.8798563,1.0,0.8851488,0.7591539,0.6333158,0.50321037,57.0,57.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,57.5,0.487762,0.62476313,0.7513904,0.8856176,1.0,0.88665926,0.75630975,0.6345275,0.50786227,57.5,58.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,58.0,0.46739447,0.6063079,0.7413977,0.8835768,1.0,0.8901598,0.7568894,0.6253067,0.5069977,58.0,58.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,58.5,0.48229817,0.612379,0.74537677,0.8837183,1.0,0.88438064,0.7597011,0.63466287,0.5028311,58.5,59.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,59.0,0.49769333,0.63000166,0.7569567,0.8933591,1.0,0.8917283,0.76374483,0.6386195,0.5091338,59.0,59.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,59.5,0.4738472,0.6139212,0.7489815,0.8867673,1.0,0.8909475,0.7689244,0.6429474,0.51832557,59.5,60.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,60.0,0.4954435,0.63050574,0.75143164,0.8899631,1.0,0.8878857,0.758728,0.6390718,0.515672,60.0,60.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,60.5,0.50187224,0.625495,0.7518485,0.8848327,1.0,0.8802335,0.7465848,0.6191537,0.48902312,60.5,61.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,61.0,0.49453726,0.6277281,0.75969076,0.8915887,1.0,0.8870305,0.7636459,0.6352641,0.50886893,61.0,61.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,61.5,0.5225357,0.6456824,0.7667751,0.8907446,1.0,0.8826378,0.75122076,0.6254578,0.5016192,61.5,62.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,62.0,0.47473896,0.6098625,0.7443322,0.88074684,1.0,0.8847878,0.76387405,0.6409609,0.5181241,62.0,62.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,62.5,0.49404156,0.61672914,0.7581248,0.89269155,1.0,0.8808223,0.75392866,0.62577194,0.5039302,62.5,63.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,63.0,0.49401256,0.62523025,0.75579077,0.88340384,1.0,0.88771856,0.76649207,0.63923275,0.51401925,63.0,63.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,63.5,0.4941141,0.6236216,0.74987864,0.8814844,1.0,0.8820431,0.76245725,0.6385653,0.5055105,63.5,64.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,64.0,0.48931214,0.617535,0.74731684,0.88228244,1.0,0.8827656,0.7561073,0.6303586,0.51672137,64.0,64.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,64.5,0.5102477,0.6375594,0.7627034,0.89192253,1.0,0.88245827,0.7576032,0.62913984,0.5086033,64.5,65.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,65.0,0.4951153,0.62002516,0.74315256,0.8787433,1.0,0.87749237,0.7547027,0.6249759,0.50087786,65.0,65.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,65.5,0.48482284,0.60780215,0.75073683,0.8855981,1.0,0.8771316,0.755119,0.63777214,0.5025703,65.5,66.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,66.0,0.4979722,0.62720263,0.75906265,0.8916383,1.0,0.88016176,0.74874425,0.6266386,0.50477266,66.0,66.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,66.5,0.4869108,0.6178707,0.7486025,0.8907653,1.0,0.88180125,0.7584459,0.63393235,0.5027705,66.5,67.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,67.0,0.49723375,0.6219145,0.74847513,0.8804483,1.0,0.88842857,0.7709687,0.64493716,0.5190316,67.0,67.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,67.5,0.48155743,0.6141808,0.7398546,0.8707845,1.0,0.88206565,0.75607735,0.6331014,0.50649494,67.5,68.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,68.0,0.4972237,0.6209242,0.7545134,0.8896158,1.0,0.87977946,0.74779993,0.62614,0.49462807,68.0,68.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,68.5,0.48314533,0.6160527,0.7503496,0.8831582,1.0,0.89019305,0.76471907,0.6498937,0.51848096,68.5,69.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,69.0,0.49446163,0.609998,0.749489,0.88639426,1.0,0.88459104,0.76406634,0.6301974,0.50424314,69.0,69.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,69.5,0.48463073,0.62153655,0.7502036,0.8861786,1.0,0.8869955,0.7612094,0.6349011,0.51601106,69.5,70.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,70.0,0.50022036,0.62567675,0.7547496,0.8932983,1.0,0.88042045,0.74839723,0.62751806,0.5064676,70.0,70.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,70.5,0.49438983,0.62007,0.75083387,0.887694,1.0,0.884879,0.7637106,0.63935834,0.50702894,70.5,71.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,71.0,0.49892423,0.626723,0.76019555,0.89094347,1.0,0.8871177,0.7602684,0.6318056,0.5100777,71.0,71.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,71.5,0.4967066,0.6223684,0.75788736,0.89039975,1.0,0.8801191,0.7530022,0.62465173,0.4902407,71.5,72.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,72.0,0.49681115,0.62398416,0.7503245,0.88644415,1.0,0.8891084,0.76339006,0.6431327,0.51989275,72.0,72.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,72.5,0.5099703,0.6354526,0.76173073,0.8850436,1.0,0.8857827,0.7588776,0.63976896,0.5092795,72.5,73.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,73.0,0.47767982,0.6078171,0.7377877,0.8785867,1.0,0.89161354,0.77104515,0.64834094,0.52266484,73.0,73.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,73.5,0.49989507,0.627725,0.75371397,0.8926786,1.0,0.88574517,0.7642321,0.6356311,0.50925815,73.5,74.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,74.0,0.48014152,0.61724865,0.75244105,0.8867834,1.0,0.88781565,0.7600148,0.6355231,0.51210946,74.0,74.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,74.5,0.506456,0.62543446,0.75611794,0.88891244,1.0,0.8795752,0.75424266,0.6287532,0.5013352,74.5,75.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,75.0,0.48926485,0.61676216,0.7466448,0.8811186,1.0,0.8829966,0.7627324,0.6369199,0.5180267,75.0,75.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,75.5,0.50200385,0.6220566,0.7492893,0.8828182,1.0,0.8903237,0.7656362,0.6451012,0.5204454,75.5,76.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,76.0,0.4933942,0.6161972,0.748805,0.8803862,1.0,0.8891895,0.76665574,0.64599335,0.52298445,76.0,76.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,76.5,0.49084225,0.61647624,0.7403769,0.87319237,1.0,0.8872997,0.7694652,0.64138573,0.50976974,76.5,77.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,77.0,0.49254236,0.61746806,0.75339806,0.8903381,1.0,0.88544726,0.76148707,0.63754636,0.5169084,77.0,77.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,77.5,0.5003173,0.6257543,0.75558037,0.8876166,1.0,0.8859583,0.76011217,0.635634,0.51519835,77.5,78.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,78.0,0.4990436,0.6272023,0.7580081,0.8833495,1.0,0.8904509,0.7639392,0.6338311,0.51628387,78.0,78.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,78.5,0.50846523,0.6274566,0.75367904,0.8812226,1.0,0.891721,0.7678893,0.6417021,0.51502895,78.5,79.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,79.0,0.50394744,0.6237183,0.7563351,0.88881004,1.0,0.88994056,0.76514363,0.63791937,0.50985515,79.0,79.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,79.5,0.50718,0.62768793,0.7514889,0.8792313,1.0,0.8911783,0.76638854,0.6448429,0.51135874,79.5,80.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,80.0,0.5115605,0.63529295,0.76845574,0.89397466,1.0,0.8881473,0.7563298,0.6304988,0.4977955,80.0,80.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,80.5,0.5093677,0.63578415,0.76242393,0.88633376,1.0,0.8933624,0.765496,0.63511395,0.51201814,80.5,81.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,81.0,0.5063366,0.62113863,0.75059366,0.8838841,1.0,0.8853007,0.75564873,0.6267813,0.5097497,81.0,81.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,81.5,0.5072773,0.6332294,0.7522625,0.87757957,1.0,0.8926624,0.76415175,0.6380264,0.51425856,81.5,82.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,82.0,0.4972225,0.61756223,0.75064474,0.87985855,1.0,0.88310885,0.75833505,0.6319977,0.51353157,82.0,82.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,82.5,0.5088339,0.6306883,0.75701433,0.8849549,1.0,0.8905475,0.76646966,0.6350944,0.50911856,82.5,83.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,83.0,0.5205581,0.64804614,0.76631767,0.8880794,1.0,0.8930678,0.7669452,0.6397749,0.5135905,83.0,83.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,83.5,0.5146876,0.6433723,0.77288985,0.8972711,1.0,0.8881994,0.7600962,0.63282824,0.50565994,83.5,84.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,84.0,0.51886386,0.64086527,0.770192,0.8938515,1.0,0.88093233,0.7531275,0.6268145,0.5070515,84.0,84.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,84.5,0.51140374,0.6366963,0.7574792,0.88497293,1.0,0.8856323,0.75989425,0.6321221,0.5069986,84.5,85.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,85.0,0.50444704,0.627431,0.75410706,0.8860848,1.0,0.88687444,0.75640416,0.63162637,0.5150501,85.0,85.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,85.5,0.52735215,0.6476154,0.7647444,0.89272153,1.0,0.87856054,0.7391139,0.612659,0.485193,85.5,86.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,86.0,0.49082565,0.6239044,0.74861777,0.8841515,1.0,0.88637197,0.76483136,0.641807,0.511163,86.0,86.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,86.5,0.50953585,0.6296743,0.7509812,0.8813387,1.0,0.8951614,0.7695873,0.6399869,0.5161587,86.5,87.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,87.0,0.5311742,0.66348886,0.773255,0.8934885,1.0,0.8823419,0.75263786,0.62892854,0.4922964,87.0,87.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,87.5,0.5158349,0.63973993,0.76175255,0.89135873,1.0,0.88404393,0.7501436,0.6265355,0.5013723,87.5,88.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,88.0,0.51457274,0.64021283,0.76111585,0.89015394,1.0,0.8828966,0.75047773,0.63081104,0.50773215,88.0,88.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,88.5,0.5150769,0.64275384,0.76789737,0.8878805,1.0,0.8855886,0.7644452,0.6403411,0.51431036,88.5,89.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,89.0,0.5116295,0.6329916,0.7573555,0.8884484,1.0,0.88183576,0.7547232,0.63058877,0.5041783,89.0,89.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,89.5,0.48688126,0.61470795,0.7407972,0.8738768,1.0,0.8892113,0.76302165,0.63661027,0.5162067,89.5,90.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,90.0,0.50722855,0.64090097,0.7651767,0.89231455,1.0,0.8969972,0.77214086,0.6452797,0.51726216,90.0,90.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,90.5,0.5185675,0.64212936,0.7727653,0.8906446,1.0,0.881897,0.7536529,0.63396585,0.5048484,90.5,91.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,91.0,0.5146928,0.64289534,0.76577294,0.89160264,1.0,0.89234436,0.7620618,0.63227415,0.5101213,91.0,91.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,91.5,0.49313274,0.61481255,0.74405015,0.8797951,1.0,0.8838343,0.760992,0.63690186,0.5164269,91.5,92.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,92.0,0.51199347,0.6387063,0.76388925,0.8917559,1.0,0.8886168,0.7643409,0.6356442,0.5099781,92.0,92.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,92.5,0.52388144,0.6390557,0.7663596,0.8862651,1.0,0.8884648,0.7602382,0.62955225,0.49717438,92.5,93.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,93.0,0.49591014,0.6261164,0.75739884,0.88721824,1.0,0.888734,0.75951576,0.6368895,0.51164925,93.0,93.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,93.5,0.5116515,0.6301949,0.7541928,0.88446134,1.0,0.8811969,0.7563169,0.6230994,0.49389756,93.5,94.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,94.0,0.5246835,0.6475181,0.76629287,0.89371276,1.0,0.87933886,0.75045115,0.6190647,0.4935243,94.0,94.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,94.5,0.52178115,0.6363361,0.7656637,0.8803045,1.0,0.8844906,0.75653094,0.62647283,0.49677917,94.5,95.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,95.0,0.50869215,0.63413125,0.75310385,0.8829577,1.0,0.8840216,0.76144236,0.63373387,0.5195887,95.0,95.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,95.5,0.5260339,0.6488784,0.7712569,0.89247954,1.0,0.87888145,0.7411532,0.6193622,0.49596483,95.5,96.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,96.0,0.51664495,0.6369296,0.76099825,0.8860327,1.0,0.8932315,0.77035743,0.64124566,0.5183925,96.0,96.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,96.5,0.49601784,0.6249368,0.7577234,0.8826029,1.0,0.8941267,0.75637054,0.6258869,0.49453983,96.5,97.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,97.0,0.5060114,0.63790977,0.76576376,0.88940215,1.0,0.8887071,0.75871086,0.62867874,0.49456084,97.0,97.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,97.5,0.5063833,0.63557166,0.76300704,0.8892378,1.0,0.8810493,0.759043,0.63126385,0.499668,97.5,98.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,98.0,0.50856894,0.6368564,0.7644316,0.89129835,1.0,0.8839929,0.7562581,0.6359729,0.5101501,98.0,98.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,98.5,0.5083405,0.63576776,0.7637237,0.89006364,1.0,0.88878584,0.7700771,0.64692086,0.51695657,98.5,99.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,99.0,0.51874757,0.64507,0.76801646,0.8902059,1.0,0.8880995,0.7636656,0.6413389,0.5119228,99.0,99.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,99.5,0.5162344,0.636762,0.7642743,0.89011323,1.0,0.88179916,0.7581588,0.6294496,0.50447017,99.5,100.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,100.0,0.518712,0.6448207,0.76442736,0.88919747,1.0,0.8890282,0.7662171,0.6334512,0.50535524,100.0,100.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,100.5,0.50241476,0.6242123,0.7565334,0.88771325,1.0,0.8949268,0.77864957,0.64706415,0.5254016,100.5,101.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,101.0,0.5211429,0.6510006,0.7732851,0.88808095,1.0,0.87884,0.7565698,0.6276299,0.5022957,101.0,101.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,101.5,0.5300023,0.6461681,0.76642424,0.88536584,1.0,0.8868245,0.7582722,0.6300208,0.50666577,101.5,102.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,102.0,0.5198038,0.6492059,0.7689375,0.89468485,1.0,0.8834213,0.7578648,0.6293594,0.5005834,102.0,102.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,102.5,0.5258232,0.6521175,0.7699504,0.8881176,1.0,0.8793937,0.7499428,0.6196126,0.48881677,102.5,103.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,103.0,0.51628613,0.64217186,0.75955945,0.8779919,1.0,0.88557166,0.7637653,0.63915735,0.5162871,103.0,103.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,103.5,0.51601815,0.64344865,0.76422286,0.8900601,1.0,0.8809643,0.7527619,0.6246274,0.5026063,103.5,104.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,104.0,0.54257035,0.65635526,0.781584,0.89808345,1.0,0.8776041,0.749981,0.6224305,0.48061943,104.0,104.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,104.5,0.51252484,0.639103,0.75911146,0.88584936,1.0,0.8769036,0.75043225,0.6109203,0.48142883,104.5,105.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,105.0,0.49455753,0.624472,0.7479619,0.8825969,1.0,0.8891432,0.76663744,0.64035654,0.51780725,105.0,105.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,105.5,0.5053067,0.6316575,0.7509221,0.8767263,1.0,0.8947857,0.75996625,0.6342527,0.5080168,105.5,106.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,106.0,0.50694054,0.6387426,0.7619271,0.8929274,1.0,0.8923163,0.7706369,0.6471059,0.5217689,106.0,106.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,106.5,0.49173966,0.6229885,0.74971426,0.88177705,1.0,0.88746727,0.76286227,0.6371486,0.5122267,106.5,107.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,107.0,0.5090014,0.6352026,0.7690808,0.9002283,1.0,0.8808454,0.7525961,0.6132135,0.48734584,107.0,107.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,107.5,0.5029718,0.6319432,0.76306975,0.888345,1.0,0.8905631,0.7607146,0.6331018,0.5062729,107.5,108.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
13,108.0,0.49810985,0.6324373,0.7586438,0.88937044,1.0,0.8848536,0.7560378,0.63612056,0.50773776,108.0,108.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
