dataset,prn,channel,loop_sequence,raw_sample_start,raw_sample_end,receiver_timestamp_s,sample_count,selection_origin,source_dump,record_index,code_frequency_chips_s,carrier_doppler_hz,residual_code_phase_chips,residual_carrier_phase_rad,carrier_phase_accumulator_rad
OAKBAT.cleanStatic,11,2,3927,169638576,169643576,33.9277152,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,3927,1023001.4825904305,2219.626953125,0.1950537664819749,6.1597208976745605,-303546.84109725535
OAKBAT.cleanStatic,11,2,4578,172893572,172898572,34.5787144,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,4578,1023001.4068777075,2218.6767578125,0.07074236634176835,4.244832515716553,-312624.12894020445
OAKBAT.cleanStatic,11,2,5229,176148567,176153567,35.2297134,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,5229,1023001.5282900931,2218.758056640625,0.154332598287521,1.0497245788574219,-321700.13659509027
OAKBAT.cleanStatic,11,2,5880,179403563,179408563,35.8807126,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,5880,1023001.4283234659,2218.59130859375,0.03467617621082546,2.760450601577759,-330774.76688115404
OAKBAT.cleanStatic,11,2,6531,182658558,182663558,36.5317116,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,6531,1023001.4005352769,2216.776123046875,0.12008682056838497,3.0674936771392822,-339847.9934750355
OAKBAT.cleanStatic,11,2,7182,185913554,185918554,37.1827108,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,7182,1023001.449092298,2217.810546875,0.0008120586500963316,2.0304434299468994,-348919.87596530636
OAKBAT.cleanStatic,11,2,7834,189173549,189178549,37.8347098,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,7834,1023001.4571858478,2217.245361328125,0.08495969112511162,0.9804440140724182,-358004.3118887852
OAKBAT.cleanStatic,11,2,8485,192428544,192433544,38.4857088,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,8485,1023001.4470138719,2216.5087890625,0.1719860590291051,3.5027897357940674,-367073.4706305291
OAKBAT.cleanStatic,11,2,9136,195683540,195688540,39.136708,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,9136,1023001.4871603838,2217.68798828125,0.051457077923550046,4.619845867156982,-376141.22406561277
OAKBAT.cleanStatic,11,2,9787,198938535,198943535,39.787707,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,9787,1023001.4540548256,2216.079833984375,0.1396527951590637,4.403213024139404,-385207.6438048145
OAKBAT.cleanStatic,11,2,10438,202193531,202198531,40.4387062,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,10438,1023001.4045422666,2216.416015625,0.02065836057340002,2.7283756732940674,-394272.6053416745
OAKBAT.cleanStatic,11,2,11089,205448526,205453526,41.0897052,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,11089,1023001.452381276,2216.29150390625,0.10643820923198977,6.07825231552124,-403336.30841335625
OAKBAT.cleanStatic,11,2,11741,208708521,208713521,41.7417042,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,11741,1023001.4047036794,2215.6767578125,0.18868825511895182,3.031486749649048,-412412.46439798194
OAKBAT.cleanStatic,11,2,12392,211963517,211968517,42.3927034,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,12392,1023001.3444639203,2213.90966796875,0.07409358727104871,3.5721828937530518,-421473.35830274806
OAKBAT.cleanStatic,11,2,13043,215218512,215223512,43.0437024,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,13043,1023001.4727796753,2216.236328125,0.16144348518744794,2.7437469959259033,-430532.8830661838
OAKBAT.cleanStatic,11,2,13694,218473508,218478508,43.6947016,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,13694,1023001.4233423598,2214.053466796875,0.04357928408408337,0.5539723038673401,-439591.04647077783
OAKBAT.cleanStatic,11,2,14345,221728503,221733503,44.3457006,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,14345,1023001.4401708503,2214.425048828125,0.13060895551497734,3.2894155979156494,-448647.8519158265
OAKBAT.cleanStatic,11,2,14997,224988499,224993499,44.9976998,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,14997,1023001.3743335743,2213.3203125,0.012518782640998023,6.024596691131592,-457717.2234553049
OAKBAT.cleanStatic,21,0,20,150102348,150107348,30.0204696,5000,legacy_stage0a+temporal,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,20,1022998.2153762312,-2798.158203125,0.19649451290670414,-2.2700729370117188,328556.3112970075
OAKBAT.cleanStatic,21,0,21,150107348,150112348,30.0214696,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,21,1022998.1767945688,-2797.151123046875,0.19831771092721248,-0.9955349564552307,328573.88631584577
OAKBAT.cleanStatic,21,0,22,150112348,150117348,30.0224696,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,22,1022998.253326272,-2798.857666015625,0.20006439949153929,-6.0149054527282715,328591.47205720976
OAKBAT.cleanStatic,21,0,23,150117348,150122348,30.0234696,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,23,1022998.3443539077,-2799.024169921875,0.2017200633858273,-4.752138137817383,328609.05884474865
OAKBAT.cleanStatic,21,0,24,150122348,150127348,30.0244696,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,24,1022998.2318842965,-2798.416015625,0.20348815691195307,-3.4855480194091797,328626.6418111414
OAKBAT.cleanStatic,21,0,25,150127349,150132350,30.0254698,5001,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,25,1022998.2056771594,-2798.9921875,0.0006828334043920217,-2.226095199584961,328644.2319150461
OAKBAT.cleanStatic,21,0,26,150132349,150137349,30.0264698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,26,1022998.2480899659,-2798.854248046875,0.0024347434667999937,-0.9622593522071838,328661.8176349344
OAKBAT.cleanStatic,21,0,27,150137349,150142349,30.0274698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,27,1022998.2316659971,-2798.869873046875,0.004203077430632875,-5.981706142425537,328679.40345299745
OAKBAT.cleanStatic,21,0,28,150142349,150147349,30.0284698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,28,1022998.2988253514,-2798.658203125,0.005904252355294241,-4.716638565063477,328696.98794109916
OAKBAT.cleanStatic,21,0,29,150147349,150152349,30.0294698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,29,1022998.2392717982,-2798.460205078125,0.007664980213404588,-3.450326919555664,328714.57118514244
OAKBAT.cleanStatic,21,0,30,150152349,150157349,30.0304698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,30,1022998.2548012249,-2799.0537109375,0.009410179104936208,-2.187744140625,328732.158158293
OAKBAT.cleanStatic,21,0,31,150157349,150162349,30.0314698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,31,1022998.2886839232,-2799.046875,0.011121495493331234,-0.925117552280426,328749.7450884921
OAKBAT.cleanStatic,21,0,32,150162349,150167349,30.0324698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,32,1022998.1973424666,-2798.35205078125,0.012924152033893814,-5.941312313079834,328767.3276529819
OAKBAT.cleanStatic,21,0,33,150167349,150172349,30.0334698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,33,1022998.2458414189,-2798.638916015625,0.014678311227599569,-4.676124572753906,328784.9120198991
OAKBAT.cleanStatic,21,0,34,150172349,150177349,30.0344698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,34,1022998.2394570711,-2799.746337890625,0.01643885406492854,-3.4178943634033203,328802.5033449532
OAKBAT.cleanStatic,21,0,35,150177349,150182349,30.0354698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,35,1022998.2876411247,-2798.468017578125,0.018151213714398536,-2.151632308959961,328820.08663808386
OAKBAT.cleanStatic,21,0,36,150182349,150187349,30.0364698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,36,1022998.3009777465,-2798.720947265625,0.019850236204371204,-0.8869591355323792,328837.6715204186
OAKBAT.cleanStatic,21,0,37,150187349,150192349,30.0374698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,37,1022998.2696447697,-2798.54345703125,0.021580590826826042,-5.904355525970459,328855.25528754934
OAKBAT.cleanStatic,21,0,38,150192349,150197349,30.0384698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,38,1022998.2756141019,-2799.610595703125,0.02330497685092405,-4.645271301269531,328872.84575971006
OAKBAT.cleanStatic,21,0,39,150197349,150202349,30.0394698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,39,1022998.2040301325,-2798.685791015625,0.02510094508770254,-3.3803768157958984,328890.43042115157
OAKBAT.cleanStatic,21,0,45,150227349,150232349,30.0454698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,45,1022998.3248464443,-2799.6376953125,0.0353971137967571,-2.1007232666015625,328995.9649184644
OAKBAT.cleanStatic,21,0,46,150232349,150237349,30.0464698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,46,1022998.2883555223,-2798.47607421875,0.037108757011880426,-0.834510862827301,329013.54826221644
OAKBAT.cleanStatic,21,0,47,150237349,150242349,30.0474698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,47,1022998.2815979649,-2799.42041015625,0.03882715880181872,-5.857417583465576,329031.13753940613
OAKBAT.cleanStatic,21,0,48,150242349,150247349,30.0484698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,48,1022998.3125178571,-2798.83740234375,0.040514642118263285,-4.593475341796875,329048.7231534497
OAKBAT.cleanStatic,21,0,49,150247349,150252349,30.0494698,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,49,1022998.1694318338,-2800.635986328125,0.04234520461775868,-3.3408336639404297,329066.32006832975
OAKBAT.cleanStatic,21,0,1476,157382361,157387361,31.4764722,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,1476,1022998.1038395673,-2802.3212890625,0.14185439820387002,-4.103120803833008,354174.69073362806
OAKBAT.cleanStatic,21,0,2091,160457367,160462367,32.0914734,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,2091,1022998.2243427841,-2800.6513671875,0.03998584115304855,-0.3945809006690979,364996.91043595143
OAKBAT.cleanStatic,21,0,2705,163527372,163532372,32.7054744,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,2705,1022998.1199583304,-2801.678466796875,0.1461090890584281,-4.752864837646484,375802.0642289812
OAKBAT.cleanStatic,21,0,3320,166602378,166607378,33.3204756,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,3320,1022998.1705066741,-2801.924560546875,0.046982382432429866,-2.361391067504883,386625.6009999862
OAKBAT.cleanStatic,21,0,3934,169672383,169677383,33.9344766,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,3934,1022998.2180012318,-2800.782470703125,0.1490017333267571,-1.8089046478271484,397432.1271903415
OAKBAT.cleanStatic,21,0,4549,172747389,172752389,34.5494778,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,4549,1022998.1816106545,-2799.646728515625,0.042890421058999935,-0.9254475235939026,408257.17197905097
OAKBAT.cleanStatic,21,0,5163,175817394,175822394,35.1634788,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,5163,1022998.1828780513,-2801.87744140625,0.14048614532930734,-1.77313232421875,419065.09835911903
OAKBAT.cleanStatic,21,0,5778,178892400,178897400,35.77848,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,5778,1022998.1475666049,-2801.0478515625,0.03353275397731086,-2.1616878509521484,429891.4151596392
OAKBAT.cleanStatic,21,0,6393,181967405,181972405,36.393481,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,6393,1022998.2327854347,-2801.98583984375,0.1270308623792584,-3.2409706115722656,440718.42267787945
OAKBAT.cleanStatic,21,0,7007,185037411,185042411,37.0074822,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,7007,1022998.0735838998,-2802.60498046875,0.018240501555122492,-6.2693915367126465,451528.52976365254
OAKBAT.cleanStatic,21,0,7622,188112416,188117416,37.6224832,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,7622,1022998.156827743,-2802.3818359375,0.11392608865683239,-2.4860363006591797,462356.95784609433
OAKBAT.cleanStatic,21,0,8236,191182422,191187423,38.2364844,5001,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,8236,1022998.2484250369,-2802.2841796875,0.0009244538576107119,-0.6646233201026917,473168.49830937595
OAKBAT.cleanStatic,21,0,8851,194257427,194262427,38.8514854,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,8851,1022998.1161439983,-2803.06201171875,0.09583697436062398,-4.489204406738281,483998.2511230301
OAKBAT.cleanStatic,21,0,9465,197327432,197332432,39.4654864,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,9465,1022998.2694003688,-2802.75732421875,0.19057366448656612,-4.092599868774414,494811.21637970256
OAKBAT.cleanStatic,21,0,10080,200402438,200407438,40.0804876,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,10080,1022998.2490775175,-2805.44970703125,0.0821837473954513,-3.113452911376953,505642.44864393224
OAKBAT.cleanStatic,21,0,10695,203477443,203482443,40.6954886,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,10695,1022998.1818139275,-2803.875732421875,0.1805406643221451,-2.817037582397461,516474.3636577085
OAKBAT.cleanStatic,21,0,11309,206547449,206552449,41.3094898,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,11309,1022998.2656407399,-2803.4423828125,0.07100941958953143,-4.507709503173828,527289.4161855486
OAKBAT.cleanStatic,21,0,11924,209622454,209627454,41.9244908,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,11924,1022998.1317782057,-2804.0517578125,0.1660988729159854,-5.5832743644714355,538122.7031502551
OAKBAT.cleanStatic,21,0,12538,212692460,212697460,42.538492,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,12538,1022998.1362533083,-2803.70556640625,0.05647903920948163,-2.361806869506836,548939.1267321617
OAKBAT.cleanStatic,21,0,13153,215767465,215772465,43.153493,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,13153,1022998.1381152107,-2803.466796875,0.15423759810548543,-4.885019302368164,559773.8613520447
OAKBAT.cleanStatic,21,0,13767,218837471,218842471,43.7674942,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,13767,1022998.1861125402,-2804.373779296875,0.04316269758072617,-3.0371551513671875,570591.6585440633
OAKBAT.cleanStatic,21,0,14382,221912476,221917476,44.3824952,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,14382,1022998.1669072747,-2804.6259765625,0.13962458258322663,-0.6807499527931213,581427.7967435444
OAKBAT.cleanStatic,21,0,14997,224987482,224992482,44.9974964,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_0.bin,14997,1022998.1547113351,-2805.30859375,0.03131525578244836,-5.3314032554626465,592264.6588296888
OAKBAT.cleanStatic,24,3,20,150102952,150107952,30.0205904,5000,legacy_stage0a+temporal,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,20,1022998.5844897995,-2173.4052734375,0.0722613071840411,-6.101006984710693,242738.1158024869
OAKBAT.cleanStatic,24,3,21,150107952,150112952,30.0215904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,21,1022998.5853985249,-2172.040771484375,0.07367590872329235,-0.8987866044044495,242751.76313714887
OAKBAT.cleanStatic,24,3,22,150112952,150117952,30.0225904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,22,1022998.5711268042,-2173.28173828125,0.07510478089115137,-1.9875482320785522,242765.4182690352
OAKBAT.cleanStatic,24,3,23,150117952,150122952,30.0235904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,23,1022998.5846297144,-2172.42333984375,0.07652015216821571,-3.070915460586548,242779.06800744508
OAKBAT.cleanStatic,24,3,24,150122952,150127952,30.0245904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,24,1022998.7039299577,-2172.809326171875,0.07781623113405724,-4.15670919418335,242792.72017107857
OAKBAT.cleanStatic,24,3,25,150127952,150132952,30.0255904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,25,1022998.5768826918,-2173.33935546875,0.07923933877797194,-5.2458319664001465,242806.37566498437
OAKBAT.cleanStatic,24,3,26,150132952,150137952,30.0265904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,26,1022998.6295207875,-2172.881591796875,0.08060982206785683,-0.048893023282289505,242820.02828267618
OAKBAT.cleanStatic,24,3,27,150137952,150142952,30.0275904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,27,1022998.6742858666,-2172.52783203125,0.08193553972874941,-1.1329177618026733,242833.67867762985
OAKBAT.cleanStatic,24,3,28,150142952,150147952,30.0285904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,28,1022998.5844239201,-2172.532470703125,0.08335110861127268,-2.216970682144165,242847.32910172915
OAKBAT.cleanStatic,24,3,29,150147952,150152952,30.0295904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,29,1022998.610895054,-2172.27294921875,0.08474021571398123,-3.2993929386138916,242860.97789520686
OAKBAT.cleanStatic,24,3,30,150152952,150157952,30.0305904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,30,1022998.5251728756,-2172.572509765625,0.08621503573766534,-4.3836989402771,242874.628570879
OAKBAT.cleanStatic,24,3,31,150157952,150162952,30.0315904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,31,1022998.6455471365,-2172.902099609375,0.08756949874584738,-5.4700751304626465,242888.2813174252
