domain,case_id,config,status,exit_code,terminal_drain_status,native_trace_status,target_tracking_pass,tracked_prns,input_sha256,config_sha256,receiver_sha256,output_set_sha256,dump_count,output_bytes,manifest_path,manifest_sha256,common_support_status,common_valid_epochs
OAK,OAK.negative.independent_multipath,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",6d1f14664952c249c40152148f788a47199387bbc668f56538a86e8a60f9a4a7,e218f4a7df50ba06115feeef63ec15fdd1ee16b2d3cc997f15d3b39191b0045f,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,1121d31a25d9a82422e71b441f938bb72ed27a1ab664d4f6c434834359acb1ce,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.independent_multipath/C0/manifest.json,2818d86ec466a185983887cfe730c494734c4a96b65694b351f805d8676a114e,PASS,14908
OAK,OAK.negative.independent_multipath,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",6d1f14664952c249c40152148f788a47199387bbc668f56538a86e8a60f9a4a7,ab9f6bcce49236a87dce8db7ce33ad39c8cd33453d283c7352afb4bc823a4010,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,fa68c2827c0bc91c528a4e03667ac9e03e90bc0a22ce870eb01333dd66efd6b5,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.independent_multipath/C1/manifest.json,dc7c126acac3b98fdee1e4f4831fd29da415470e8f2350cc1220f36a39134c4a,PASS,14908
OAK,OAK.negative.independent_multipath,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",6d1f14664952c249c40152148f788a47199387bbc668f56538a86e8a60f9a4a7,f8c8968654ae703a80184748141dd1bc6a554545b019081561a3f059c3e46908,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,62a2072c19d39cdf7223beb0fc89707e9d2cb1a903bccee9b9bf499a4b94d110,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.independent_multipath/C2/manifest.json,cec9e4b03c209dfc337b0e6149c8dc13d85a30a5b55efb1b12c6f7b4fb1e3522,PASS,14908
OAK,OAK.negative.independent_multipath,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",6d1f14664952c249c40152148f788a47199387bbc668f56538a86e8a60f9a4a7,ac4ad1a0b1b3a4aa2379a2659d635c599173776a52b3a59d6ad86b1819f99926,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,03249978471ddf3a19e346e00dd3bfc19ee17a0d9bb57818bb4207341bfa8626,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.independent_multipath/C3/manifest.json,042148383612bbd0be26e92f883fa71bed204ce169ac209895f059cb526a2c82,PASS,14908
OAK,OAK.negative.prn_drop_add,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",331327b4d314f57da0008074b04c7fa3a5f8d9847c70aa48dcce76bda3022e3b,89ef224490ef23408ee42e82208db614aeb33296115586c64295b27154e968bb,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,582bd99c6ef93e9e9f912ade8bcf472b6b0785711162e71c7989e50cec93f58a,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.prn_drop_add/C0/manifest.json,768cc72ca8979c61137e76e214267017bb9a8eb79885b49bd180fd0b94c6eeff,PASS,14894
OAK,OAK.negative.prn_drop_add,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",331327b4d314f57da0008074b04c7fa3a5f8d9847c70aa48dcce76bda3022e3b,ad739951a57c39fae7fbbf4a80665e7797af1b6e427428fd47e47a17879b5a8e,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,f990f4bfe98bf19613a994e7716706aa4d952d4b8f6ca9149a9879f94594d909,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.prn_drop_add/C1/manifest.json,7dc7ee2b64b19f3eded3eedb04325ea211cfbdeff77749752d22f2047a11a7af,PASS,14894
OAK,OAK.negative.prn_drop_add,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",331327b4d314f57da0008074b04c7fa3a5f8d9847c70aa48dcce76bda3022e3b,3892ada8a730ff5842beccb85fe753d944e5b3ad189b7f2ce2589f14ae404edd,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,1c2b9137aa5c65fc4eec8f5b82093d3bc6ea2d5fb5a6656c235916a2388413a9,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.prn_drop_add/C2/manifest.json,f5c30fa6c1ddb9735f699f462a93fcd3ebb03a2f50f17b45919a7d317afa5959,PASS,14894
OAK,OAK.negative.prn_drop_add,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",331327b4d314f57da0008074b04c7fa3a5f8d9847c70aa48dcce76bda3022e3b,f36ecd89bb6ff148be62e687a25cdb6112c1f16c862cdacb5397ce1b37cfff6b,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,d2edf16eb936f3608011cfda6fe470694859e6eb69c8e08944631af4e38b143c,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.prn_drop_add/C3/manifest.json,70e7b8a674d36a6429f66fff27561592fbcb39989933a3934e1fb343e0aba357,PASS,14894
OAK,OAK.negative.single_prn_disturbance,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",75774734545275b859db0dc2d5b8ff84c2e0a7c32a10e6babb6345e0019cf86f,46024ff69fa3a6f232a90cbc603a7e2190ea6355d8a78691739e1f26e54e18f0,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,c5b3ab07e3f33e5218c07d771280dac59edc11511a2b92693bd2253b3eb30c36,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_prn_disturbance/C0/manifest.json,fb91980e58999c8b9a391b0676fbd184a7f965e7546206ed742ba17ec0134e43,PASS,14894
OAK,OAK.negative.single_prn_disturbance,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",75774734545275b859db0dc2d5b8ff84c2e0a7c32a10e6babb6345e0019cf86f,e274a4fa547c5bfa67c5d5f34bdedab4c92f846d28e68373db59446ad26a7323,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,a9a6dcb69dcbae632d0b030e904211cf5155d772884574b2b0cdb75d1ad42781,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_prn_disturbance/C1/manifest.json,6cbdf570cfb7545206f06efaa5b89d43035a1c235d452383b5e2d656fb257752,PASS,14894
OAK,OAK.negative.single_prn_disturbance,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",75774734545275b859db0dc2d5b8ff84c2e0a7c32a10e6babb6345e0019cf86f,5cc91ce413a236d1dd1f36c117d8511f787cab47a630dde2fb779abf9316f418,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,e2b9d5b09491660fd6c2cd3b502f8a88359f3b686f4cf36520793d20ec890241,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_prn_disturbance/C2/manifest.json,23d363424090e0fb8bd14899a9f32c4d47980626ed7417baeb25f8cb19cdbfef,PASS,14894
OAK,OAK.negative.single_prn_disturbance,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",75774734545275b859db0dc2d5b8ff84c2e0a7c32a10e6babb6345e0019cf86f,3b299b72fb13fedcdd564a82c9a662370bc9081a62085780a5640d199c164134,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,909eed0237957da24ec454b70e6d7079363e7e44c708fc5afe44ea91bd699fe0,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_prn_disturbance/C3/manifest.json,c17bc9168c36e840a5077e26a5a66f4f77d7011092c773eed07ef72171260684,PASS,14894
OAK,OAK.negative.single_source_code_ramp,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",54e2bd505bfa7944fb404d4b9ba5f7597c79007b938a54e8310f079e3259810e,68ecad186721f2609e21d2026c3340bb7edde50ea39820dc7104e29fa983c0e7,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,4b0682d90e21e8ce4a4ff7a60ce51ddfb8e7da65249903277e490703153eebc2,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_source_code_ramp/C0/manifest.json,2bfe6600188e788e669ec92603468b0053b431c283803b06cca5d4211c66f12e,PASS,14894
OAK,OAK.negative.single_source_code_ramp,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",54e2bd505bfa7944fb404d4b9ba5f7597c79007b938a54e8310f079e3259810e,1f09a4a6973dc184db493b01b54483ed49a215233c8bc818471cdc68297b198c,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,3858e267b8446d91d62f79778dc9187338f518bb8cea5a569f498ad726e5a9de,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_source_code_ramp/C1/manifest.json,acffc326a00200c6ab4762dc6a725e28e04c6f062b241ae6c729c0a8ef441a12,PASS,14894
OAK,OAK.negative.single_source_code_ramp,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",54e2bd505bfa7944fb404d4b9ba5f7597c79007b938a54e8310f079e3259810e,0c3e07685a644842e64ef9905d3c2e475d295a16b4201502201918dd480c5543,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,08e51d48c2cf3d5b0bf946c22aba1abcab12ee82c31ad8294f7a260c907ae6db,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_source_code_ramp/C2/manifest.json,a5a958dc1d332dc965275136664ab9a738a20da56b9c3954013be98957a3a94e,PASS,14894
OAK,OAK.negative.single_source_code_ramp,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",54e2bd505bfa7944fb404d4b9ba5f7597c79007b938a54e8310f079e3259810e,dd1da31cc1aba72f0a93750c28e2541901381a87ad84b7d415e9f3238443e77a,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,256d2aed179a0d38586baafdc8502ca23d490c447dd99eb82f3b2c7dcb4ead29,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_source_code_ramp/C3/manifest.json,d5573c3feaf7fa4fcf8f88390e96f24191d6c7923dbd2d0ad7a1abf5b141ed91,PASS,14894
OAK,OAK.negative.single_source_doppler_ramp,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",25deb517e7a45433ce45757d78f135b65312b9b968f96de51e51f5d079c712da,d26fa3d772c6b236702c1b4846487a87f74e26fdc0096cbedd9ac47285266ab9,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,d86bbc4bdb141bcbb37d7ddd69da0b6758ace16fe57c8b9f8380711af6bbce25,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_source_doppler_ramp/C0/manifest.json,dbd073e4a9a8111cacb76c699150ede9b19452ae140f9e756f27b261142f654a,PASS,14894
OAK,OAK.negative.single_source_doppler_ramp,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",25deb517e7a45433ce45757d78f135b65312b9b968f96de51e51f5d079c712da,a0c7f57e9b8a815dec8a92bb30b2b11c2369f38bc7321ad864097416b664958d,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,36bd74d3744af7b90ab7d47bf8b75ae0d2891b9e3df96148320e0a2825b2b617,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_source_doppler_ramp/C1/manifest.json,ca24bf44a9c37eea4f82a80bc67f4f8686eada46350f36876fa65df54c5e551c,PASS,14894
OAK,OAK.negative.single_source_doppler_ramp,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",25deb517e7a45433ce45757d78f135b65312b9b968f96de51e51f5d079c712da,594ab103f40cdd902162d687193501da581d0008ad445bab2677a4080137e19e,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,dab3d39bc98a14d811505718f768980943ac44021b0750e869420b5f939ee104,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_source_doppler_ramp/C2/manifest.json,7a1625d447bd1eb15610da270b33ac1f5bd715bee536e6bdcd0252b2c8c78459,PASS,14894
OAK,OAK.negative.single_source_doppler_ramp,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",25deb517e7a45433ce45757d78f135b65312b9b968f96de51e51f5d079c712da,2a03ea614f9b0e8496b7d46c2e97154ec7c3e5a7b9dffc6aa095ebb77ee6b6d3,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,39ee8e9cad4356252d6ecda673786c07664d4974995294a7eed2155458db538d,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.single_source_doppler_ramp/C3/manifest.json,48024d8045fa7e5d49826cc460d328398ca5f6e0bf9336a6cc5e7d047903ce66,PASS,14894
OAK,OAK.negative.zero_delay_collapsed_duplicate,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",b483b7a1cba557eae4e77d4a68ce83904c7eec5d8e7a9b6574f2f84461243959,1dd359b67829db3e51e087527475ee869b949118b0b373f9c36a3510f66c5587,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,8f2e4575ac298d4ea50bd182f6b43d22be75eeb5d4e5ec0333014ba14a02a3d2,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.zero_delay_collapsed_duplicate/C0/manifest.json,8ba65a96da572b8d471d261814a484ac9765b2a8e4b62ae5478292f7ad8e68f5,PASS,14900
OAK,OAK.negative.zero_delay_collapsed_duplicate,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",b483b7a1cba557eae4e77d4a68ce83904c7eec5d8e7a9b6574f2f84461243959,28234d30c075aef3284f9f067124aa9deca7cabbafcbf667d6f9069026d2592f,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,d8421bca2eb4eba07f7fedfd4a3e146831d393d38225d5af06351cf9ad3c33e2,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.zero_delay_collapsed_duplicate/C1/manifest.json,9e121c322517947fa3d282d5b70945a20f8eccaf31d1f923359d29020658236c,PASS,14900
OAK,OAK.negative.zero_delay_collapsed_duplicate,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",b483b7a1cba557eae4e77d4a68ce83904c7eec5d8e7a9b6574f2f84461243959,33c8468c341d2cf2ae77b0beae40d4597806aff727fb1f4b1c4687d04d05a45d,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,2619e58b4c7d3d9d66f3f8aa1b42f862c2f4af925994a22d480de1e702ea4f94,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.zero_delay_collapsed_duplicate/C2/manifest.json,be83d93c9232e0dbbd6b7b58e9d9e48cd8e763e387eb8e77655910540097df28,PASS,14900
OAK,OAK.negative.zero_delay_collapsed_duplicate,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",b483b7a1cba557eae4e77d4a68ce83904c7eec5d8e7a9b6574f2f84461243959,a43882d777819230127f4867d80b3f46755077f684c82a7f1630b2b32cd12922,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,91cc0f7b7b5f9757a6c6ea77c95de9e1d01ea99135f29dc6586095e4775cb538,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.negative.zero_delay_collapsed_duplicate/C3/manifest.json,e87b244a5dc65df2e63adb63dc9db48bd4436fb6607d9ec8a707afbd7e9a63ae,PASS,14900
OAK,OAK.positive.d050.p+00.four,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3228c19380d63e0eb66f66f44fa79be49bbb7fe2b2e078fedafef83b5e036c3b,6e85bdc5e4d3433e48843665d93d9607954d59a72ffea52fd2215746712a43aa,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,7465972c114ee4cd36c9e1f1d444f7f38d8a9bb23b3f06599219100da4170073,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p+00.four/C0/manifest.json,d7696bb46d8e69c4c10b867e532b1e389bf2f99c7f5c5e9f74ebb6b05ba7bb86,PASS,14889
OAK,OAK.positive.d050.p+00.four,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3228c19380d63e0eb66f66f44fa79be49bbb7fe2b2e078fedafef83b5e036c3b,11a07e1d32341b54797b3779153f00e7c0bc2927dd2cdbe8c43df1c9e32efa48,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,45e98d183898a7a41fb33e953146fe8db66a14fb0f6a20b5b3fe341f29edb87f,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p+00.four/C1/manifest.json,47de5ff0abfe7d1751a77ffdf20d38898cfc94c4bc3ee973f0f5fe7d9f2be7b9,PASS,14889
OAK,OAK.positive.d050.p+00.four,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3228c19380d63e0eb66f66f44fa79be49bbb7fe2b2e078fedafef83b5e036c3b,1d390ebd733e1997a7d71e768b0170298050e941dcb186eab53305beb31c9bc1,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,697ec03806ad3c8e58c52c396296f750354fe7c40928b42f75cc76c206a8be05,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p+00.four/C2/manifest.json,eec25e21c0c31bfd454f21bfcf3600e003fbcaa607cdfd394ff5b0c5f9caed89,PASS,14889
OAK,OAK.positive.d050.p+00.four,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3228c19380d63e0eb66f66f44fa79be49bbb7fe2b2e078fedafef83b5e036c3b,15777116979b4899cdd13d672f8aed7c9f44848a74ab5795c5988fe64254d94e,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,f5f3449033f697cbff0ef35d6dad552fae3e171204211c465fb2230ed478f0e7,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p+00.four/C3/manifest.json,be5dca2ab9aaa14cdfbc16ad78f2d54709ef7305967be4c62c4181982c574939,PASS,14889
OAK,OAK.positive.d050.p+00.single,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",d08111d677c2924af20625617b93d4f70a145c4be81e655659d706c963aff73e,a468972b95457f4d8a8661738892d7e0e50172b8831c828736ad45c40dbbc012,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,6dad6cf78e786b8684a66ea6491f9474f9b1b6576ddab4202f52e76c9c3da8dc,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p+00.single/C0/manifest.json,8dafabb94de308f4be93a59804f47da976b7052644553b06851d658de9592cf3,PASS,14864
OAK,OAK.positive.d050.p+00.single,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",d08111d677c2924af20625617b93d4f70a145c4be81e655659d706c963aff73e,eb41cb7558413b055e9dbbcef249408d1b224abf0e34136d05240d5b2942d8b3,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,e0bc582bd01342c80b861775c5bd479bae46faf96fafd4a69762bc86f6b0d990,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p+00.single/C1/manifest.json,6828c84add0f336a42fe12d21f0a03f4680de1566fc5e0cb1a01a8d12cb20ab6,PASS,14864
OAK,OAK.positive.d050.p+00.single,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",d08111d677c2924af20625617b93d4f70a145c4be81e655659d706c963aff73e,2f8fefdeaacfad3dad4b6008f5730cb378d70746ec0622d7cc3a03c822bc6882,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,14ec62d23a69bfcf280236c85fb275cb349f6791f7b4d7d424bd25145f8e4185,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p+00.single/C2/manifest.json,cdb7bce5721cfb94542b03a5d890c2143a0ef489db4bdda2b2a0faa0feba7b3a,PASS,14864
OAK,OAK.positive.d050.p+00.single,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",d08111d677c2924af20625617b93d4f70a145c4be81e655659d706c963aff73e,4d86f07f78e0e14a9159f947fabeba04dbebd3bbdda72785248e953398525252,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,3dcb2e6a88024a0218636a7666c4133cf1405d3d3e9424d4c11dad8384bd5852,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p+00.single/C3/manifest.json,c88f768d80f32788bc2ab1ed64f6752258940bdf37496830f47bccaacd30cc15,PASS,14864
OAK,OAK.positive.d050.p-03.four,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",61a44e39017e70c61b3cebaf1d8cd876ab6c9a17a2bce63eb4eff9d85cc80105,b195b44e3fe5fb99d80d53e36a5b44efb4559f252209c36187335a898d27e3da,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,1fc270b814e78b3acf73ea1c42fe3775e9a6682c799dcfa515f4b0f791014a00,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-03.four/C0/manifest.json,358c77d8154fccca3b13ee3143d7ff67f1ae116d7eada85502c27cffd28bf34a,PASS,14902
OAK,OAK.positive.d050.p-03.four,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",61a44e39017e70c61b3cebaf1d8cd876ab6c9a17a2bce63eb4eff9d85cc80105,4ec1e991aac9604cc43c52c20dfc758e66dfd2d822161354b7ccbe487c96828a,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,456eb6299ebb4704b3c08a89cc0d26b9539a86d0f73be6ab5b264a8362fa1d80,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-03.four/C1/manifest.json,b46dee04162f8f68efa30f4aed0e768723595777ec0ab49c12d002d63ddc4de5,PASS,14902
OAK,OAK.positive.d050.p-03.four,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",61a44e39017e70c61b3cebaf1d8cd876ab6c9a17a2bce63eb4eff9d85cc80105,925b89913a1b03fecb58912968e373ab5176820495ef6c4e5a177ea5164c5295,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,473132a2edf333e81e4ca9399e7d25cb414ebbc8e66cbd214b65afe2d78d40cb,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-03.four/C2/manifest.json,037b2abff79c0dda5f4cf16531ab61e80a503ad64f9502d28514d47f1501b9f3,PASS,14902
OAK,OAK.positive.d050.p-03.four,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",61a44e39017e70c61b3cebaf1d8cd876ab6c9a17a2bce63eb4eff9d85cc80105,ff436012ba96d6a47ee1f43733b19713c77144ffa3782ea76d6ecabd431b400b,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,482cc9b269c37698ce2417de5663f9ee801d3d6dd8ba5a8542f2f20253db59c2,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-03.four/C3/manifest.json,cf1564dae33c624e13ae57ddb7d68504ce840090649961f00f750347377445a7,PASS,14902
