domain,case_id,family,mode,delay_chips,power_db,target_prns,control_path,control_size_bytes,control_sha256,truth_json_path,truth_json_size_bytes,truth_json_sha256,truth_epochs_path,truth_epochs_size_bytes,truth_epochs_sha256,package_path,package_size_bytes,package_sha256,existing_c0_manifest_path,existing_c0_manifest_size_bytes,existing_c0_manifest_sha256,existing_c0_status,replacement_start_sample,replacement_end_sample_exclusive
OAK,OAK.positive.d300.p-03.single,positive,single,0.3,-3,27,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-03.single/control.bin,239707908,2600159b1fcc946653e6a0a7ebdb34c4596feb8e76b62cbc8e9a5cd699bba308,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-03.single/truth.json,1594,d3b062087c9be78013f9dd3da755f6aec0131ed7dc81f62ed1717c00c9a68dda,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-03.single/truth_epochs.bin,910936,99bfb671fa6a9d310b28e4d66986271529e7a251b9a3bfb9e11911c812db4bd2,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d300.p-03.single/control_45s.bin,900000000,e694a109163762c2ab55b7a284d76673f186443db60590491e28d5e9ebdc7489,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d300.p-03.single/manifest.json,15340,3836d56c05a65f8087380cdf51bc5527763f3f68e96ffe1dc19ab44483134400,PASS,150275296,210202273
OAK,OAK.positive.d300.p-06.four,positive,four,0.3,-6,"10,11,24,27",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-06.four/control.bin,239707908,86f24b8dd7ce12a6e97aede21ade5b6dc4b2b606955520eb3ced29ea21f6c2ee,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-06.four/truth.json,1612,ab26713e714edf93542abd4639ad416a1d549dcf664b4c7d1a53dbe6fa911741,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-06.four/truth_epochs.bin,3643744,89511e429dcef0dc9a2a6caea9bd66f2203d2b66cdf841c2cd579f49b55455a1,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d300.p-06.four/control_45s.bin,900000000,0fc854ab806b4f9ade63c862df15c1a8250a7f77eee84e42c8b067f783dfd0a7,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d300.p-06.four/manifest.json,15671,143db867e1308e24c44af46a4bfb7e0a58d3c043716be4fc954e801eb648e8fb,PASS,150275296,210202273
OAK,OAK.positive.d300.p-06.single,positive,single,0.3,-6,21,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-06.single/control.bin,239707908,3212f2ae228b1e106d3da3298093aec5628a18549547115024fa22d2ec5a0bfe,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-06.single/truth.json,1594,bed7305cb86358ffbe60751b8111a2d881cf81ec7e06d7e424a7b01e467599dc,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/OAK/OAK.positive.d300.p-06.single/truth_epochs.bin,910936,35c86d9b9c48789d5875e61c1853e0c4fdc1067f48e3a29727463213357ad4c4,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/OAK/OAK.positive.d300.p-06.single/control_45s.bin,900000000,d4f6c721773195c63abd6d59dab9039b228e88007e160f43a4c565e1abfc5f08,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/OAK/OAK.positive.d300.p-06.single/manifest.json,15700,98f622906effc35913688f83b8b2d166783c59d49a35763116ee801ecea88d71,PASS,150275296,210202273
TEX,TEX.negative.bitwise_nav_sign,negative,,0.0,0.0,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.bitwise_nav_sign/control.bin,1198806936,b86285500c5316d12c2fa95342a856e59be3bc53692a93d36abe9335f0d82427,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.bitwise_nav_sign/truth.json,1612,f0e599b9e7e0541bdc928a8eb400430a98b4376e3ed98fe16f00dbaa4d8f76e8,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.bitwise_nav_sign/truth_epochs.bin,911164,830f32a2cd72b00bc40fed0d4637bf33dbbd90e407cf0363ae1facfac3dcf79d,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.bitwise_nav_sign/control_45s.bin,4500000000,5fcbde3ceafca92e51a8649f2c350e67ec8cecb6e91f324eca2419df6eff1976,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.bitwise_nav_sign/manifest.json,32956,9570fc8700a09bcc6787b8ee96ea5bff6c520ae8cd655b9cf9fefadc4dd39fe7,PASS,817815304,1117517038
TEX,TEX.negative.byte_identical,negative,,0.0,0.0,"3,13",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.byte_identical/control.bin,1198806936,a3f8f3b88099b215f6b3570be2d8b34f58b04d16441cf78583fd4eacf475abed,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.byte_identical/truth.json,1604,9bd33d87c841c6b8e990879590d73e6b90c84d00832cd2dab03de93014c23c29,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.byte_identical/truth_epochs.bin,1822328,36217c3ceb5276296eb24a6d248b944b715ca03c7c62fc04ae18de2f60839f64,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.byte_identical/control_45s.bin,4500000000,2a4ba4f87483d8695d32f2092ced9dd4252718340b04839a5089d7588816cbfd,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.byte_identical/manifest.json,30558,3bf7950234c79a853d5d171fa1cdacc155351a2240f22056c1a3d32df37bfb89,PASS,817815304,1117517038
TEX,TEX.negative.cn0_reduction,negative,,0.0,0.0,"3,13,16,19,30",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.cn0_reduction/control.bin,1198806936,1b2caf767737c47ffbf6ccd1bf43136db6c0db01705188c57b845f0097b8f1de,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.cn0_reduction/truth.json,1592,f097692b72ed1a2fa410ed394839637e44af004a095e96b4c27fcd6290b05713,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.cn0_reduction/truth_epochs.bin,911164,61747096ee42b3570c85cac5724d292d534cf4b091b9658a1719ef62755911e2,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.cn0_reduction/control_45s.bin,4500000000,29ed70aaf3d08d4101525b07b1fcd90137afe5a1d9163baebb34bb03f3d6f7f5,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.cn0_reduction/manifest.json,28732,760edd6cfaec75ae40ca34a679a086cf638972b0fd920eee06e618d2787aa7ea,PASS,817815304,1117517038
TEX,TEX.negative.common_receiver_clock_drift,negative,,0.0,0.0,"3,13,16,19,30",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.common_receiver_clock_drift/control.bin,1198806936,1cd6ebfbc6b28c81c27e8c82cdc9d6843a843b642da3514de2fd80ceeac590aa,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.common_receiver_clock_drift/truth.json,1647,264780ee725b794c4094d0e18cbcb5206a5c92408558f94a81d7cdfa9d7acd20,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.common_receiver_clock_drift/truth_epochs.bin,911164,61747096ee42b3570c85cac5724d292d534cf4b091b9658a1719ef62755911e2,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.common_receiver_clock_drift/control_45s.bin,4500000000,ff632527a75cba5376c780ddba67a417d67798b53cb37c425b50eab451408895,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.common_receiver_clock_drift/manifest.json,29293,66fb77d4a4db210766c94dbd5b39120f78f34ed91a29e1c0bd655ef0defb8c19,PASS,817815304,1117517038
TEX,TEX.negative.empirical_awgn_0p5sigma,negative,,0.0,0.0,"3,13,16,19,30",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.empirical_awgn_0p5sigma/control.bin,1198806936,60e8778164929e74808151268bb1e232244fe6a50eedc77390bf937e907c66aa,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.empirical_awgn_0p5sigma/truth.json,1632,4332caff20cfb01250c777323bf0a09a29eab4d1738d2f80991462197743f39e,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.empirical_awgn_0p5sigma/truth_epochs.bin,911164,61747096ee42b3570c85cac5724d292d534cf4b091b9658a1719ef62755911e2,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.empirical_awgn_0p5sigma/control_45s.bin,4500000000,c23cf09648351781d97bccc95f8f60af7a50267bcc55621c42beedcc90fab193,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.empirical_awgn_0p5sigma/manifest.json,32539,b8fabe1f133fea32528f598dd6788ccff5a932c9b6eaf915fc37ace54b67008a,PASS,817815304,1117517038
TEX,TEX.negative.empirical_awgn_1sigma,negative,,0.0,0.0,"3,13,16,19,30",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.empirical_awgn_1sigma/control.bin,1198806936,5d77571d359e45b34c0d27eca8e34767227e80affcab4df4e4f14a476d446da0,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.empirical_awgn_1sigma/truth.json,1624,89f3a6f3275aca5e68f29eed0f39f788131939b61a37558434f78116cfd5f337,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.empirical_awgn_1sigma/truth_epochs.bin,911164,61747096ee42b3570c85cac5724d292d534cf4b091b9658a1719ef62755911e2,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.empirical_awgn_1sigma/control_45s.bin,4500000000,8ea7bd0970c6f17afd3831cbfb3ca37bd10fff5730e6de38dc7fc54cc4074d5c,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.empirical_awgn_1sigma/manifest.json,30324,cd1cdb4c9b769e63bc2be10a9c329470ea52f7f92d7263c30490092851a645f0,PASS,817815304,1117517038
TEX,TEX.negative.empirical_awgn_2sigma,negative,,0.0,0.0,"3,13,16,19,30",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.empirical_awgn_2sigma/control.bin,1198806936,674b7819be01f058900593a7f11768f95bdaca9ec4b5052785a3cf772265056b,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.empirical_awgn_2sigma/truth.json,1642,effc45edd6fd02e289f31dc1006324af5507f67680056e6bc38dfcf50e2c3ddf,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.empirical_awgn_2sigma/truth_epochs.bin,911164,61747096ee42b3570c85cac5724d292d534cf4b091b9658a1719ef62755911e2,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.empirical_awgn_2sigma/control_45s.bin,4500000000,5328c61813f1f680a2841f180baf1fdc0606a9259624829980984c03293e708d,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.empirical_awgn_2sigma/manifest.json,28121,035e936480a44b6f313e4d3d8db21e99628b24c6fb8f44937d7566d9d01befca,PASS,817815304,1117517038
TEX,TEX.negative.gain,negative,,0.0,0.0,"3,13,16,19,30",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.gain/control.bin,1198806936,d0031a7e33ee5d59d561d72f2c3ae4c49410dbec8fe5588c9c934c436ef23dee,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.gain/truth.json,1556,f07ab976aa215c4eb5b20855935c10ad5b89e945930e59154f53e76c3cbde361,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.gain/truth_epochs.bin,911164,61747096ee42b3570c85cac5724d292d534cf4b091b9658a1719ef62755911e2,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.gain/control_45s.bin,4500000000,4f79dbe0b19063de3388645e486cd3e01c4670c97f21765fc37c36d5191762b4,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.gain/manifest.json,30075,024641169667dbacef582d05eda9c269d5142f7c8e43678e8e69e51f74856534,PASS,817815304,1117517038
TEX,TEX.negative.global_phase,negative,,0.0,0.0,"3,13,16,19,30",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.global_phase/control.bin,1198806936,ce8ce95d572ceaeaeebb109a129380c3d0ebd35e0900e7cb09a4afa64872c105,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.global_phase/truth.json,1588,56cb13584053154c201948b4e70cc29e10e7bbf11b02d7ceb4625f2d35c61443,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.global_phase/truth_epochs.bin,911164,61747096ee42b3570c85cac5724d292d534cf4b091b9658a1719ef62755911e2,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.global_phase/control_45s.bin,4500000000,f981ec71fb80e1ee7e067db7261b32959f4b8bfde6237b1fb4483bcbabdd8520,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.global_phase/manifest.json,28352,a99015c5e1e723f0fa11765937c87126724fab8a80af8cd00ead795f9480d8bc,PASS,817815304,1117517038
TEX,TEX.negative.independent_multipath,negative,,0.0,0.0,"3,13,16,19",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.independent_multipath/control.bin,1198806936,1732e65774c055212d32ec447ce1d2570ecc89316d2f502e886b11650e5afde8,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.independent_multipath/truth.json,1656,7df600d89a2030aca15636920aaa141df8f4c04ea01201f1ee0e20ba9775357a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.independent_multipath/truth_epochs.bin,3644656,4b7b4e1ac228940b88d48fca7fde7ad5dad59085ea1062a02ccc5528d25f4cb1,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.independent_multipath/control_45s.bin,4500000000,ba404ce05d4d9b71e8cd39e02db115cede319aca4e031ec93ac7a562c2bd2d6f,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.independent_multipath/manifest.json,29215,bff2f8e017dbdf32a4a157ebf11d36ef995791995c47991c5cef0d426b8d730f,PASS,817815304,1117517038
TEX,TEX.negative.prn_drop_add,negative,,0.0,0.0,"3,13",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.prn_drop_add/control.bin,1198806936,1ae54598effdaac54b0968d828b6d30300960116e1177237482c05bdc76b1050,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.prn_drop_add/truth.json,1605,3067590fea150c7d8960b2abe6588185d456dbf4ed6614ae034835296b4114dd,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.prn_drop_add/truth_epochs.bin,1822328,36217c3ceb5276296eb24a6d248b944b715ca03c7c62fc04ae18de2f60839f64,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.prn_drop_add/control_45s.bin,4500000000,ab7755b5b094c4374696474b88fffbd3dd5d086ec45b0a2e56754aea94d88398,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.prn_drop_add/manifest.json,28362,55f41c86efa856edcfee9ce5dced78ec41743cbff4f623327e520469c2a9c434,PASS,817815304,1117517038
TEX,TEX.negative.single_prn_disturbance,negative,,0.0,0.0,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.single_prn_disturbance/control.bin,1198806936,ddc65298b76cf3cb3b5bf7e0a6a40bc80eb6c05e8018aa3fd8e70e54a2decb42,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.single_prn_disturbance/truth.json,1636,41a097f8aabf5db1b8b4d2f4016820d54d6b6f5eca13f761edabe430372cf39c,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.single_prn_disturbance/truth_epochs.bin,911164,830f32a2cd72b00bc40fed0d4637bf33dbbd90e407cf0363ae1facfac3dcf79d,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.single_prn_disturbance/control_45s.bin,4500000000,bc327017050b69253e59b292387b17a6560c6e07af77c2125db28c2db36f276a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.single_prn_disturbance/manifest.json,28876,35c890dea0a4c91b4f29998d0f9659510dc74da86419d2f73eb36124108655e4,PASS,817815304,1117517038
TEX,TEX.negative.single_source_code_ramp,negative,,0.0,0.0,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.single_source_code_ramp/control.bin,1198806936,670439c0e631da4977e03a1c09c3d64207017c95ad23d434fd7f7a0af1170aa6,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.single_source_code_ramp/truth.json,1639,b1131b3db9eb3c3a5b6ef78914ab3a36b549140810e9d67aa569fcc8c2b1aefb,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.single_source_code_ramp/truth_epochs.bin,911164,2bda4f719bdf1f12f61c8720a7589d9a236a7a0df8e267b61f1a2d3e18094af3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.single_source_code_ramp/control_45s.bin,4500000000,db649d13d903270b325551cfe6b7eaf31311e9954e54fb59ac2e1df7a9979608,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.single_source_code_ramp/manifest.json,29606,41394233cc05311e86e5056b670397032d35af9bc8b4f0bdff350dbbc0d605cd,PASS,817815304,1117517038
TEX,TEX.negative.single_source_doppler_ramp,negative,,0.0,0.0,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.single_source_doppler_ramp/control.bin,1198806936,e66d8f29454dc9cc4863acef18937a3c45c444cae48a00d39dfd14e514e99d5a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.single_source_doppler_ramp/truth.json,1652,e81fe037fbe253b971aeae14a02dff4301b541b59a537d0697b0daa25956af4f,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.single_source_doppler_ramp/truth_epochs.bin,911164,e9554bc460df267a7013688c9e2b3f5dacb9954657336c32c0b2763bfb71b835,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.single_source_doppler_ramp/control_45s.bin,4500000000,83952810aed8f9ea4a07a18fae969f52abc0c620d83ce88c510a8bd8bff53e0d,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.single_source_doppler_ramp/manifest.json,29288,847e6193941060cbb099c1ea46869df8f8bbc26540283cecfb8a72a1e7795ea6,PASS,817815304,1117517038
TEX,TEX.negative.zero_delay_collapsed_duplicate,negative,,0.0,0.0,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.zero_delay_collapsed_duplicate/control.bin,1198806936,36d12645dd83c68eae5c65ff932f6edb95d0f61c7bc8bd5787a567b72eae3549,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.zero_delay_collapsed_duplicate/truth.json,1668,d3fefaf56f47cad9f3fc6cfd355e8b29d3e758d3dc1315aafe5a6d41f47015a6,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.negative.zero_delay_collapsed_duplicate/truth_epochs.bin,911164,78d07e0a2c5e8c64b745d7e452716c3effc7c8437a75bccacde3506f1c0100b4,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.negative.zero_delay_collapsed_duplicate/control_45s.bin,4500000000,44b1c8da7865311e19c83b3c2790bd8e7ef3a199a7cc5d6862dba61485743a1a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.negative.zero_delay_collapsed_duplicate/manifest.json,28609,f2f8542749f92e793e1f26eb94063d9fff7099629356988f726bcb6a32895111,PASS,817815304,1117517038
TEX,TEX.positive.d050.p+00.four,positive,four,0.05,0,"3,13,16,19",/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.positive.d050.p+00.four/control.bin,1198806936,37e59e4176d4f567cb1c121db2aa427e65632d35cbfccfefa97d948397cfb19d,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.positive.d050.p+00.four/truth.json,1621,7be1f842f1e9b558eba17baf81d702754fe0d9a3610f91f07101c5e0eedab930,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.positive.d050.p+00.four/truth_epochs.bin,3644656,a4a9b507d083ff1348cc05b7f1dfb8169ea4d564676b29bade584c1df53c7fd5,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.positive.d050.p+00.four/control_45s.bin,4500000000,2841ffd6f9a24fb73164a6c2574fe87988861e72b521a41c64840202b784835c,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.positive.d050.p+00.four/manifest.json,28389,c29867ee7ea04744e8c728855b673ce4dda787865ae217d02c1e123fa2299633,PASS,817815304,1117517038
TEX,TEX.positive.d050.p+00.single,positive,single,0.05,0,30,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.positive.d050.p+00.single/control.bin,1198806936,3fd2f9df954b29da9de9e1297a109d0cb5d1857a88d9bfae5e1557a17404aa77,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.positive.d050.p+00.single/truth.json,1603,28392bc8a1443987baa4dc7a0852e4b055ba3ee77c4db55ca7365f9dcb4ef7c5,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/controls/TEX/TEX.positive.d050.p+00.single/truth_epochs.bin,911164,806c379f1f52601e673e1f5ad85c5c89329fcc29ab9eda3a5a151c8455c7deda,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/smoke_prefixes/TEX/TEX.positive.d050.p+00.single/control_45s.bin,4500000000,3655dc63ee65b1331f40d738b88334578a6b1338778c964a49170f58e8ab4fe0,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r3-control-generator-foundation/c0_smoke/TEX/TEX.positive.d050.p+00.single/manifest.json,28416,cefbd900a6b8af6e4ece4af8c17a21dcf857ae1deecaa76e6f19b87f634a9090,PASS,817815304,1117517038
