available,cn0_db_hz,dataset,prn,prompt_power,raw_sample_end,raw_sample_start,residual_norm,slot,split,tau_chips,timestamp_s
True,45.380271911621094,OAKBAT.cleanStatic,21,839630593005.204,1165004171,1164999171,2.0511916554174277,406,calibration,-0.04749999999999993,232.9998342
True,45.49236297607422,OAKBAT.cleanStatic,24,1473236580604.4004,1165004387,1164999387,2.2829971399190856,406,calibration,-0.019999999999999907,232.9998774
True,45.838985443115234,OAKBAT.cleanStatic,27,1220486765354.509,1165006700,1165001700,2.7470769046596044,406,calibration,0.04000000000000015,233.00034
True,44.63207244873047,OAKBAT.cleanStatic,8,1061421468223.4463,1167504693,1167499693,2.7505056306208493,407,calibration,-0.052499999999999936,233.4999386
True,45.11058044433594,OAKBAT.cleanStatic,10,1424755748798.6497,1167506570,1167501570,2.2416081076236156,407,calibration,-0.04749999999999993,233.500314
True,45.42072677612305,OAKBAT.cleanStatic,11,1405481321068.434,1167507203,1167502203,2.237632688876532,407,calibration,0.04000000000000015,233.5004406
False,45.00400924682617,OAKBAT.cleanStatic,12,1825981348890.9773,1167506357,1167501357,1.621217667085759,407,calibration,0.04000000000000015,233.5002714
True,45.57599639892578,OAKBAT.cleanStatic,14,1308025670566.9595,1167505044,1167500044,3.350041030485496,407,calibration,-0.02499999999999991,233.5000088
True,45.520973205566406,OAKBAT.cleanStatic,18,1017578713351.1405,1167503595,1167498595,1.8732940651437102,407,calibration,-0.07499999999999996,233.499719
True,46.10924530029297,OAKBAT.cleanStatic,20,1447228362216.863,1167505339,1167500339,3.065982530246641,407,calibration,0.027500000000000135,233.5000678
True,45.48073196411133,OAKBAT.cleanStatic,21,1703749845153.1287,1167504176,1167499176,2.6062990292945103,407,calibration,-0.05999999999999994,233.4998352
True,45.56410598754883,OAKBAT.cleanStatic,24,1802110782515.8054,1167504390,1167499390,2.6806930674887965,407,calibration,0.050000000000000155,233.499878
True,46.153648376464844,OAKBAT.cleanStatic,27,1347414837104.4385,1167506703,1167501703,2.7872455749330007,407,calibration,0.02000000000000013,233.5003406
True,45.15921401977539,OAKBAT.cleanStatic,8,1407594209692.2366,1170004695,1169999695,4.2217603655423455,408,calibration,0.037500000000000144,233.999939
True,44.96000671386719,OAKBAT.cleanStatic,10,1176600155575.9229,1170006568,1170001568,1.9887527641990455,408,calibration,0.05250000000000016,234.0003136
True,45.54883575439453,OAKBAT.cleanStatic,11,1172275744893.0156,1170007200,1170002200,2.65939953792602,408,calibration,-0.052499999999999936,234.00044
True,44.89512634277344,OAKBAT.cleanStatic,12,1072393154014.3136,1170006353,1170001353,1.8274959957129566,408,calibration,-0.004999999999999893,234.0002706
True,45.85227966308594,OAKBAT.cleanStatic,14,1261057902490.9473,1170005041,1170000041,2.463443337289101,408,calibration,-0.06749999999999995,234.0000082
True,45.09668731689453,OAKBAT.cleanStatic,18,867231721918.594,1170003601,1169998601,3.1146375018589056,408,calibration,-0.05999999999999994,233.9997202
True,46.05535125732422,OAKBAT.cleanStatic,20,1292676652733.723,1170005341,1170000341,2.2519453168665646,408,calibration,0.02000000000000013,234.0000682
True,45.32420349121094,OAKBAT.cleanStatic,21,1347500861974.451,1170004180,1169999180,2.106961622755928,408,calibration,0.04500000000000015,233.999836
True,46.15641403198242,OAKBAT.cleanStatic,24,1794099173361.426,1170004394,1169999394,2.767171144118044,408,calibration,-0.07749999999999996,233.9998788
True,46.022884368896484,OAKBAT.cleanStatic,27,2062092387792.5217,1170006707,1170001707,2.9109109147599996,408,calibration,0.025000000000000133,234.0003414
True,44.83598709106445,OAKBAT.cleanStatic,8,1856821928514.4072,1172504696,1172499696,2.0260816726168525,409,calibration,0.04250000000000015,234.4999392
True,45.38982391357422,OAKBAT.cleanStatic,10,1243106131529.0002,1172506567,1172501567,3.8694952271132115,409,calibration,-0.03499999999999992,234.5003134
False,45.09434509277344,OAKBAT.cleanStatic,11,1371917834655.1528,1172507197,1172502197,1.6482799563527761,409,calibration,-0.05749999999999994,234.5004394
True,45.2831916809082,OAKBAT.cleanStatic,12,1388717130508.6682,1172506349,1172501349,2.9996634272472975,409,calibration,0.05750000000000016,234.5002698
True,45.597408294677734,OAKBAT.cleanStatic,14,969794773000.747,1172505037,1172500037,2.850654709766788,409,calibration,-0.05499999999999994,234.5000074
True,45.19948959350586,OAKBAT.cleanStatic,18,1326186785186.7817,1172503607,1172498607,3.1142940008717117,409,calibration,-0.014999999999999902,234.4997214
True,45.76912307739258,OAKBAT.cleanStatic,20,1763330687474.0627,1172505342,1172500342,2.278680718393465,409,calibration,-0.06749999999999995,234.5000684
True,45.08182144165039,OAKBAT.cleanStatic,21,1060204047862.9258,1172504185,1172499185,2.9283776122907232,409,calibration,0.05250000000000016,234.499837
True,45.81865692138672,OAKBAT.cleanStatic,24,1436457793795.1287,1172504397,1172499397,2.4906091281881544,409,calibration,1.1102230246251565e-16,234.4998794
True,45.791194915771484,OAKBAT.cleanStatic,27,1553531418528.4316,1172506710,1172501710,2.4993884018605357,409,calibration,-0.07249999999999995,234.500342
True,44.992637634277344,OAKBAT.cleanStatic,8,957227992241.2223,1175004698,1174999698,2.8850125041625736,410,calibration,0.07250000000000018,234.9999396
True,45.35247039794922,OAKBAT.cleanStatic,10,882891991697.4241,1175006565,1175001565,2.7803162842927622,410,calibration,0.07500000000000018,235.000313
True,45.22822952270508,OAKBAT.cleanStatic,11,1242487326613.8325,1175007193,1175002193,3.460580375354755,410,calibration,0.015000000000000124,235.0004386
True,44.73616027832031,OAKBAT.cleanStatic,12,870927126813.2031,1175006345,1175001345,2.1155628145578937,410,calibration,-0.05499999999999994,235.000269
True,45.76934051513672,OAKBAT.cleanStatic,14,1752893717927.457,1175005034,1175000034,2.6436943283945595,410,calibration,1.1102230246251565e-16,235.0000068
True,45.340965270996094,OAKBAT.cleanStatic,18,1248179074500.9294,1175003613,1174998613,2.981700019313927,410,calibration,0.030000000000000138,234.9997226
True,44.90874481201172,OAKBAT.cleanStatic,20,1852334452989.3306,1175005344,1175000344,2.555798226203376,410,calibration,-0.03499999999999992,235.0000688
True,45.36171340942383,OAKBAT.cleanStatic,21,1671060651358.6917,1175004189,1174999189,2.166764284879734,410,calibration,0.05500000000000016,234.9998378
True,45.790916442871094,OAKBAT.cleanStatic,24,1270299200433.506,1175004401,1174999401,3.053535989677627,410,calibration,-0.007499999999999896,234.9998802
True,45.68796157836914,OAKBAT.cleanStatic,27,1130027513690.3184,1175006714,1175001714,2.156664956424254,410,calibration,-0.05749999999999994,235.0003428
True,45.076759338378906,OAKBAT.cleanStatic,8,1102005112572.975,1177504700,1177499700,3.1383691231987343,411,calibration,-0.007499999999999896,235.49994
True,45.42595291137695,OAKBAT.cleanStatic,10,1339193383715.5667,1177506563,1177501563,2.8121656237403214,411,calibration,-0.06749999999999995,235.5003126
True,45.39529037475586,OAKBAT.cleanStatic,11,1407881685084.4397,1177507190,1177502190,3.0126257006856516,411,calibration,0.04750000000000015,235.500438
True,44.70347595214844,OAKBAT.cleanStatic,12,1427887164709.473,1177506341,1177501341,2.751394628469763,411,calibration,0.027500000000000135,235.5002682
True,45.83439254760742,OAKBAT.cleanStatic,14,1380757331985.4475,1177505030,1177500030,3.4381511155601268,411,calibration,0.03500000000000014,235.500006
True,45.43046188354492,OAKBAT.cleanStatic,18,933339684186.0314,1177503619,1177498619,4.033525594773755,411,calibration,0.037500000000000144,235.4997238
True,44.77278518676758,OAKBAT.cleanStatic,20,1219424076946.6968,1177505345,1177500345,3.3929072752192484,411,calibration,-0.062499999999999944,235.500069
True,45.26646423339844,OAKBAT.cleanStatic,21,2157871680156.3652,1177504194,1177499194,2.4971425716074083,411,calibration,0.05250000000000016,235.4998388
True,45.4948844909668,OAKBAT.cleanStatic,24,1274157087424.4531,1177504405,1177499405,2.3177954772847134,411,calibration,0.04500000000000015,235.499881
True,45.34209060668945,OAKBAT.cleanStatic,27,1473706295039.6914,1177506717,1177501717,2.9492360234653114,411,calibration,0.07250000000000018,235.5003434
True,45.2918815612793,OAKBAT.cleanStatic,8,1071336577987.3456,1180004702,1179999702,2.9107927828398195,412,calibration,0.037500000000000144,235.9999404
True,45.36463165283203,OAKBAT.cleanStatic,10,1784907427445.014,1180006561,1180001561,2.8986743898407097,412,calibration,-0.039999999999999925,236.0003122
True,45.248409271240234,OAKBAT.cleanStatic,11,1111600081496.5947,1180007187,1180002187,2.861114983976841,412,calibration,-0.052499999999999936,236.0004374
False,44.89899444580078,OAKBAT.cleanStatic,12,1366243757592.634,1180006337,1180001337,1.5940033657643438,412,calibration,-0.06999999999999995,236.0002674
True,46.09206771850586,OAKBAT.cleanStatic,14,688686797218.932,1180005027,1180000027,2.5767025551177887,412,calibration,-0.019999999999999907,236.0000054
False,45.626014709472656,OAKBAT.cleanStatic,18,717925781319.0333,1180003625,1179998625,1.772063223791178,412,calibration,1.1102230246251565e-16,235.999725
True,44.81969451904297,OAKBAT.cleanStatic,20,1213161298309.778,1180005347,1180000347,3.0940769257810095,412,calibration,-0.07999999999999996,236.0000694
True,45.53268051147461,OAKBAT.cleanStatic,21,1414129697825.6726,1180004199,1179999199,2.0347985401982522,412,calibration,0.06500000000000017,235.9998398
False,45.409271240234375,OAKBAT.cleanStatic,24,1323796777283.5012,1180004408,1179999408,1.6342552992461972,412,calibration,-0.052499999999999936,235.9998816
True,45.09138107299805,OAKBAT.cleanStatic,27,1761524859182.8635,1180006721,1180001721,3.0465015670242352,412,calibration,0.03250000000000014,236.0003442
True,45.349510192871094,OAKBAT.cleanStatic,8,1099666669108.8318,1182504704,1182499704,2.809848887498981,413,calibration,0.07750000000000018,236.4999408
True,44.887062072753906,OAKBAT.cleanStatic,10,1517893252965.094,1182506560,1182501560,2.4053738231887434,413,calibration,-0.06999999999999995,236.500312
True,45.232948303222656,OAKBAT.cleanStatic,11,1925840167871.2273,1182507183,1182502183,2.281632721355126,413,calibration,0.015000000000000124,236.5004366
True,44.72797393798828,OAKBAT.cleanStatic,12,1370711513858.125,1182506333,1182501333,2.6209551814598417,413,calibration,0.017500000000000127,236.5002666
True,45.885616302490234,OAKBAT.cleanStatic,14,1364656207164.4187,1182505024,1182500024,3.04586482526503,413,calibration,-0.04499999999999993,236.5000048
True,45.51400375366211,OAKBAT.cleanStatic,18,1659491554299.7522,1182503631,1182498631,2.2277799212814373,413,calibration,0.05500000000000016,236.4997262
True,44.50164031982422,OAKBAT.cleanStatic,20,1682307391387.504,1182505348,1182500348,2.5040173149785794,413,calibration,0.03500000000000014,236.5000696
True,45.29757308959961,OAKBAT.cleanStatic,21,1391163002705.5513,1182504203,1182499203,2.683468254463173,413,calibration,0.06500000000000017,236.4998406
True,45.5989875793457,OAKBAT.cleanStatic,24,1135494795017.7576,1182504412,1182499412,2.3135743094932932,413,calibration,0.04000000000000015,236.4998824
True,45.44460678100586,OAKBAT.cleanStatic,27,1016302094630.6995,1182506724,1182501724,2.1259549816679626,413,calibration,-0.05999999999999994,236.5003448
True,45.14841079711914,OAKBAT.cleanStatic,8,1052097007799.3164,1185004705,1184999705,3.273767614494051,414,calibration,-0.08999999999999997,236.999941
True,45.0890998840332,OAKBAT.cleanStatic,10,1622588995493.1062,1185006558,1185001558,2.5688935398571844,414,calibration,0.02000000000000013,237.0003116
True,45.00697326660156,OAKBAT.cleanStatic,11,946197056934.6108,1185007180,1185002180,3.1991651019513525,414,calibration,0.08250000000000018,237.000436
True,44.86175537109375,OAKBAT.cleanStatic,12,1236424332621.3132,1185006330,1185001330,2.6565234912497813,414,calibration,0.04500000000000015,237.000266
True,45.84999465942383,OAKBAT.cleanStatic,14,1852447023119.673,1185005020,1185000020,1.930275049293534,414,calibration,-0.02499999999999991,237.000004
True,45.54909133911133,OAKBAT.cleanStatic,18,1385266267967.806,1185003637,1184998637,2.558790695226308,414,calibration,-0.03499999999999992,236.9997274
True,44.86811447143555,OAKBAT.cleanStatic,20,1538317287474.8599,1185005350,1185000350,2.077278325667243,414,calibration,0.025000000000000133,237.00007
True,45.50545883178711,OAKBAT.cleanStatic,21,1717337400293.4321,1185004208,1184999208,2.856472639168774,414,calibration,-0.062499999999999944,236.9998416
True,45.55867385864258,OAKBAT.cleanStatic,24,1225062591045.2502,1185004417,1184999416,2.4875785446880734,414,calibration,0.017500000000000127,236.9998832
True,45.51321792602539,OAKBAT.cleanStatic,27,2018033569497.0632,1185006728,1185001728,2.7196572146875404,414,calibration,-0.007499999999999896,237.0003456
True,45.37871170043945,OAKBAT.cleanStatic,8,1115953851854.4272,1187504707,1187499707,2.4244922983460775,415,calibration,-0.017499999999999905,237.4999414
True,45.68769836425781,OAKBAT.cleanStatic,10,1207741409054.7383,1187506556,1187501556,2.1783778134706164,415,calibration,-0.06749999999999995,237.5003112
True,44.79522705078125,OAKBAT.cleanStatic,11,1519197000970.1492,1187507177,1187502177,2.7649761516325584,415,calibration,-0.007499999999999896,237.5004354
True,45.03465270996094,OAKBAT.cleanStatic,12,1856985456034.5625,1187506326,1187501326,2.661872642795537,415,calibration,-0.03499999999999992,237.5002652
True,45.543704986572266,OAKBAT.cleanStatic,14,2208617907599.242,1187505017,1187500017,2.4533536132797655,415,calibration,0.012500000000000122,237.5000034
True,45.55922317504883,OAKBAT.cleanStatic,18,1103509670426.6453,1187503643,1187498643,3.299397033228146,415,calibration,0.0050000000000001155,237.4997286
True,45.44668960571289,OAKBAT.cleanStatic,20,1214528086646.504,1187505351,1187500351,2.964244960665308,415,calibration,-0.019999999999999907,237.5000702
True,45.60153579711914,OAKBAT.cleanStatic,21,1389811670482.4634,1187504212,1187499212,2.478075496480239,415,calibration,0.03500000000000014,237.4998424
True,45.97358703613281,OAKBAT.cleanStatic,24,1082988052834.9766,1187504419,1187499419,3.6593775026255213,415,calibration,-0.029999999999999916,237.4998838
True,45.72803497314453,OAKBAT.cleanStatic,27,1283048716018.1338,1187506731,1187501731,3.9560862063107307,415,calibration,-0.02249999999999991,237.5003462
True,45.580421447753906,OAKBAT.cleanStatic,8,1194840785374.3245,1190004709,1189999709,2.8050420912843745,416,calibration,0.04750000000000015,237.9999418
True,45.372840881347656,OAKBAT.cleanStatic,10,1488475733660.2603,1190006554,1190001554,2.5878999522301385,416,calibration,0.04750000000000015,238.0003108
True,45.21193313598633,OAKBAT.cleanStatic,11,889650958612.993,1190007173,1190002173,2.8276216951888458,416,calibration,-0.07999999999999996,238.0004346
True,45.322696685791016,OAKBAT.cleanStatic,12,1639123200513.2043,1190006322,1190001322,2.751868804893696,416,calibration,0.027500000000000135,238.0002644
True,45.969276428222656,OAKBAT.cleanStatic,14,1513943564022.2385,1190005014,1190000014,2.1258365490597653,416,calibration,-0.014999999999999902,238.0000028
True,45.72869873046875,OAKBAT.cleanStatic,18,1845822674917.1648,1190003649,1189998649,2.7217733391103898,416,calibration,-0.04999999999999993,237.9997298
True,45.47312545776367,OAKBAT.cleanStatic,20,1318978439379.9531,1190005353,1190000353,3.1439479344925143,416,calibration,-0.019999999999999907,238.0000706
True,45.818721771240234,OAKBAT.cleanStatic,21,1884775107678.61,1190004217,1189999217,3.2219957647660857,416,calibration,0.04250000000000015,237.9998434
False,45.962379455566406,OAKBAT.cleanStatic,24,1433958537874.829,1190004423,1189999423,1.6060622820909318,416,calibration,0.04000000000000015,237.9998846
True,46.05720901489258,OAKBAT.cleanStatic,27,1224339999624.4114,1190006735,1190001735,2.1695600701545192,416,calibration,0.08500000000000019,238.000347
True,45.068580627441406,OAKBAT.cleanStatic,8,845229909569.8624,1192504711,1192499711,3.2999872670399046,417,calibration,-0.02249999999999991,238.4999422
True,45.45600509643555,OAKBAT.cleanStatic,10,1309029742549.7822,1192506552,1192501552,2.845933084152625,417,calibration,0.05750000000000016,238.5003104
True,45.048675537109375,OAKBAT.cleanStatic,11,1532619636852.4614,1192507170,1192502170,2.037469670064695,417,calibration,0.04750000000000015,238.500434
True,45.129886627197266,OAKBAT.cleanStatic,12,1386282874572.3384,1192506318,1192501318,3.1408628245779533,417,calibration,-0.019999999999999907,238.5002636
True,45.64567184448242,OAKBAT.cleanStatic,14,980047911666.5859,1192505010,1192500010,1.8871859658956263,417,calibration,-0.07749999999999996,238.500002
True,45.8029899597168,OAKBAT.cleanStatic,18,1494444065087.6396,1192503655,1192498655,2.3479207400443958,417,calibration,0.025000000000000133,238.499731
True,45.4533576965332,OAKBAT.cleanStatic,20,1332238995974.4915,1192505354,1192500354,2.572732053007468,417,calibration,0.012500000000000122,238.5000708
True,45.8824577331543,OAKBAT.cleanStatic,21,1246266026097.643,1192504221,1192499221,2.1927283027656066,417,calibration,0.050000000000000155,238.4998442
True,45.940879821777344,OAKBAT.cleanStatic,24,1149392102459.828,1192504426,1192499426,2.4962144972812887,417,calibration,-0.03499999999999992,238.4998852
True,45.51430130004883,OAKBAT.cleanStatic,27,1600183786489.7207,1192506738,1192501738,2.0721873036835246,417,calibration,-0.03749999999999992,238.5003476
True,44.99736022949219,OAKBAT.cleanStatic,8,975887138269.5276,1195004712,1194999712,2.5624867076796787,418,calibration,0.0925000000000002,238.9999424
True,45.38362121582031,OAKBAT.cleanStatic,10,1012587619266.7041,1195006551,1195001551,2.9045856542220476,418,calibration,0.04750000000000015,239.0003102
True,45.473106384277344,OAKBAT.cleanStatic,11,1380752011068.5085,1195007167,1195002167,2.4754212952420667,418,calibration,-0.06499999999999995,239.0004334
True,45.55751419067383,OAKBAT.cleanStatic,12,1806309795530.2227,1195006314,1195001314,3.968549118993541,418,calibration,-0.014999999999999902,239.0002628
True,45.69975662231445,OAKBAT.cleanStatic,14,1994402076835.8213,1195005007,1195000007,2.2890310490929555,418,calibration,0.05250000000000016,239.0000014
True,45.46614456176758,OAKBAT.cleanStatic,18,1387298673889.7854,1195003661,1194998661,2.2830374506013045,418,calibration,1.1102230246251565e-16,238.9997322
True,45.38373947143555,OAKBAT.cleanStatic,20,1697473406875.2922,1195005355,1195000355,2.480200430973689,418,calibration,0.037500000000000144,239.000071
True,45.911170959472656,OAKBAT.cleanStatic,21,1189801915315.165,1195004226,1194999226,2.8781429191553642,418,calibration,-0.0124999999999999,238.9998452
True,45.96919631958008,OAKBAT.cleanStatic,24,1663138195851.384,1195004430,1194999430,2.13152930861057,418,calibration,0.025000000000000133,238.999886
True,45.71693801879883,OAKBAT.cleanStatic,27,1408640236493.412,1195006742,1195001742,2.321004973633937,418,calibration,-0.029999999999999916,239.0003484
True,45.44539260864258,OAKBAT.cleanStatic,8,955825404703.6532,1197504714,1197499714,2.335610503730946,419,calibration,0.027500000000000135,239.4999428
True,45.86442947387695,OAKBAT.cleanStatic,10,1223773602060.3018,1197506549,1197501549,3.3764864974143265,419,calibration,0.02250000000000013,239.5003098
True,45.99259948730469,OAKBAT.cleanStatic,11,822954186714.1572,1197507163,1197502163,2.055599546237898,419,calibration,1.1102230246251565e-16,239.5004326
True,45.59657287597656,OAKBAT.cleanStatic,12,1614053380281.8997,1197506310,1197501310,2.574577443271463,419,calibration,0.02250000000000013,239.500262
True,45.43123245239258,OAKBAT.cleanStatic,14,1412842229589.4148,1197505004,1197500004,2.406656162334546,419,calibration,0.01000000000000012,239.5000008
True,45.5836181640625,OAKBAT.cleanStatic,18,1852754755903.7356,1197503667,1197498667,2.785644221159464,419,calibration,0.037500000000000144,239.4997334
True,45.016456604003906,OAKBAT.cleanStatic,20,1195974435841.2974,1197505357,1197500357,2.468119979363407,419,calibration,-0.027499999999999913,239.5000714
True,45.66804122924805,OAKBAT.cleanStatic,21,1613207301640.3792,1197504230,1197499230,3.0481318823298533,419,calibration,-0.004999999999999893,239.499846
True,46.08587646484375,OAKBAT.cleanStatic,24,2085658687894.088,1197504434,1197499434,2.020943376959522,419,calibration,0.007500000000000118,239.4998868
True,46.253883361816406,OAKBAT.cleanStatic,27,1509893992352.3127,1197506745,1197501745,2.5923443641946697,419,calibration,0.02250000000000013,239.500349
True,45.21560287475586,OAKBAT.cleanStatic,8,700180564176.6407,1200004716,1199999716,2.3132155331807764,420,calibration,0.11500000000000021,239.9999432
True,46.1655158996582,OAKBAT.cleanStatic,10,1221694311521.7566,1200006547,1200001547,2.203659387369618,420,calibration,-0.05499999999999994,240.0003094
True,46.125240325927734,OAKBAT.cleanStatic,11,1513980103039.2554,1200007160,1200002160,3.2357715661545114,420,calibration,0.02000000000000013,240.000432
True,45.49845504760742,OAKBAT.cleanStatic,12,1388974920422.2336,1200006305,1200001306,3.3774622741373403,420,calibration,0.03250000000000014,240.0002612
False,45.904541015625,OAKBAT.cleanStatic,14,1129810246181.7815,1200005000,1200000000,1.7510686947262752,420,calibration,0.037500000000000144,240.0
True,45.43964767456055,OAKBAT.cleanStatic,18,1395475444888.7754,1200003673,1199998673,1.9919582527309703,420,calibration,0.04000000000000015,239.9997346
True,44.661651611328125,OAKBAT.cleanStatic,20,1774870222195.2625,1200005358,1200000358,3.235721624034,420,calibration,-0.03249999999999992,240.0000716
True,45.538326263427734,OAKBAT.cleanStatic,21,1486122053676.3276,1200004235,1199999235,3.1302145669441166,420,calibration,0.03500000000000014,239.999847
True,46.09038543701172,OAKBAT.cleanStatic,24,1273152640315.126,1200004437,1199999437,2.3574511460706864,420,calibration,-0.027499999999999913,239.9998874
True,45.916263580322266,OAKBAT.cleanStatic,27,2042496227582.772,1200006749,1200001749,2.841991127166968,420,calibration,-0.039999999999999925,240.0003498
True,45.30449295043945,OAKBAT.cleanStatic,8,1352701475634.43,1202504718,1202499718,2.3993466622733814,421,calibration,-0.039999999999999925,240.4999436
True,45.68721389770508,OAKBAT.cleanStatic,10,986543949552.1995,1202506545,1202501545,2.0846074599196056,421,calibration,0.04000000000000015,240.500309
True,45.86769485473633,OAKBAT.cleanStatic,11,1298210038516.1604,1202507157,1202502157,2.074910875779368,421,calibration,-0.05499999999999994,240.5004314
True,45.48072052001953,OAKBAT.cleanStatic,12,1100801952214.668,1202506303,1202501303,2.1353537941027683,421,calibration,-0.039999999999999925,240.5002606
True,45.8266716003418,OAKBAT.cleanStatic,14,1335436177050.4463,1202504997,1202499997,2.8754920497128995,421,calibration,0.02000000000000013,240.4999994
True,45.31380844116211,OAKBAT.cleanStatic,18,1745558559174.256,1202503679,1202498679,1.8888761589314662,421,calibration,0.017500000000000127,240.4997358
True,45.104373931884766,OAKBAT.cleanStatic,20,1438465703702.0662,1202505360,1202500360,2.5525497857253003,421,calibration,0.07000000000000017,240.500072
True,45.72787094116211,OAKBAT.cleanStatic,21,1784250566558.7385,1202504239,1202499239,2.503927584867097,421,calibration,-0.03749999999999992,240.4998478
True,45.442771911621094,OAKBAT.cleanStatic,24,1612353820304.6057,1202504441,1202499441,2.994218857925398,421,calibration,-0.04749999999999993,240.4998882
True,45.91788864135742,OAKBAT.cleanStatic,27,1228056971583.681,1202506752,1202501752,2.7038441145433874,421,calibration,-0.04749999999999993,240.5003504
True,45.075660705566406,OAKBAT.cleanStatic,8,1787863406607.531,1205004720,1204999720,2.799532101950175,422,calibration,-0.029999999999999916,240.999944
True,46.147186279296875,OAKBAT.cleanStatic,10,1689834667289.346,1205006543,1205001543,3.0891107825086057,422,calibration,0.025000000000000133,241.0003086
True,45.78525161743164,OAKBAT.cleanStatic,11,1530450393660.4336,1205007153,1205002153,2.102412957112393,422,calibration,0.025000000000000133,241.0004306
True,45.80881118774414,OAKBAT.cleanStatic,12,1270346202627.0427,1205006299,1205001299,2.0966117907214152,422,calibration,0.04000000000000015,241.0002598
True,46.26731872558594,OAKBAT.cleanStatic,14,1338943295219.2834,1205004994,1204999994,2.5495460748795202,422,calibration,-0.014999999999999902,240.9999988
True,45.30721664428711,OAKBAT.cleanStatic,18,1720053957735.4531,1205003685,1204998685,2.339389252822077,422,calibration,-0.039999999999999925,240.999737
True,45.21225357055664,OAKBAT.cleanStatic,20,1561535119769.4888,1205005361,1205000361,3.095924425475362,422,calibration,-0.05749999999999994,241.0000722
True,46.06835174560547,OAKBAT.cleanStatic,21,1204997173165.7034,1205004244,1204999244,2.291932999545634,422,calibration,0.017500000000000127,240.9998488
True,45.65203094482422,OAKBAT.cleanStatic,24,2244940268818.673,1205004444,1204999444,2.6764903625636984,422,calibration,-0.03499999999999992,240.9998888
True,45.87957763671875,OAKBAT.cleanStatic,27,1113154891036.7542,1205006757,1205001756,2.4896288553337844,422,calibration,-0.06499999999999995,241.0003512
True,45.1140251159668,OAKBAT.cleanStatic,8,1102472746859.6807,1207504721,1207499721,2.09575715018628,423,calibration,-0.029999999999999916,241.4999442
True,45.91302490234375,OAKBAT.cleanStatic,10,1818792400067.8298,1207506542,1207501542,3.5934190643900217,423,calibration,-0.06499999999999995,241.5003084
True,45.443504333496094,OAKBAT.cleanStatic,11,1826264585618.5999,1207507150,1207502150,2.6892841404861008,423,calibration,-0.03249999999999992,241.50043
True,45.513824462890625,OAKBAT.cleanStatic,12,1757133817261.9534,1207506295,1207501295,2.9078695926769584,423,calibration,-0.03499999999999992,241.500259
True,45.67972183227539,OAKBAT.cleanStatic,14,1034226958024.2327,1207504990,1207499990,2.9639578456076867,423,calibration,-0.04499999999999993,241.499998
True,45.68084716796875,OAKBAT.cleanStatic,18,1070264722550.1663,1207503691,1207498691,3.5363763245671405,423,calibration,-0.04499999999999993,241.4997382
True,45.60071563720703,OAKBAT.cleanStatic,20,723950725737.2328,1207505363,1207500363,3.157179703695845,423,calibration,-0.03749999999999992,241.5000726
True,45.72322463989258,OAKBAT.cleanStatic,21,1268661944481.6418,1207504248,1207499248,2.3101541811473374,423,calibration,-0.03499999999999992,241.4998496
True,45.43882751464844,OAKBAT.cleanStatic,24,1686113067466.7634,1207504448,1207499448,2.8429485002569597,423,calibration,-0.05999999999999994,241.4998896
False,45.654232025146484,OAKBAT.cleanStatic,27,1146285890251.7825,1207506759,1207501759,1.7259492609381766,423,calibration,-0.06749999999999995,241.5003518
True,45.26313400268555,OAKBAT.cleanStatic,8,918933839475.7354,1210004723,1209999723,3.0357839445878563,424,calibration,0.08000000000000018,241.9999446
True,45.65530014038086,OAKBAT.cleanStatic,10,1644528197410.2812,1210006540,1210001540,2.591713015726228,424,calibration,0.04000000000000015,242.000308
True,45.19227981567383,OAKBAT.cleanStatic,11,1338564170650.3225,1210007146,1210002146,2.1308706611009316,424,calibration,-0.02499999999999991,242.0004292
True,45.1348991394043,OAKBAT.cleanStatic,12,890892601654.5947,1210006291,1210001291,1.9346769093544995,424,calibration,-0.06499999999999995,242.0002582
True,45.506202697753906,OAKBAT.cleanStatic,14,1260256833891.3115,1210004987,1209999987,3.128561802213537,424,calibration,-0.04999999999999993,241.9999974
True,45.429344177246094,OAKBAT.cleanStatic,18,1409492049065.9568,1210003697,1209998697,1.8421037165937098,424,calibration,0.07000000000000017,241.9997394
True,45.71794891357422,OAKBAT.cleanStatic,20,1369723975563.704,1210005364,1210000364,2.5528417403364605,424,calibration,-0.04249999999999993,242.0000728
False,45.61402130126953,OAKBAT.cleanStatic,21,956606889545.721,1210004253,1209999253,1.701031976237404,424,calibration,0.060000000000000164,241.9998506
True,45.279876708984375,OAKBAT.cleanStatic,24,1536943372975.5247,1210004452,1209999452,2.1714271958389286,424,calibration,-0.04999999999999993,241.9998904
True,45.126800537109375,OAKBAT.cleanStatic,27,876617181240.4083,1210006762,1210001762,2.585762760904801,424,calibration,-0.03499999999999992,242.0003524
True,45.892860412597656,OAKBAT.cleanStatic,8,1555022116461.048,1212504725,1212499725,3.268556881591663,425,calibration,-0.029999999999999916,242.499945
True,45.38310623168945,OAKBAT.cleanStatic,10,1637430992074.777,1212506538,1212501538,2.3559876022872936,425,calibration,-0.029999999999999916,242.5003076
True,44.91960906982422,OAKBAT.cleanStatic,11,1588284701415.8528,1212507143,1212502143,2.272417763472319,425,calibration,-0.052499999999999936,242.5004286
