region_key,model,replicate,seed,aligned,shuffled,delta,target_dimensions,predictor_scoring_called,predictor_calls_per_replicate,support_preserved,marginals_preserved
S1:SYN-OAK:os2_post,Full,162,235,248722.46625852902,247105.12014360697,1617.346114922053,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,163,236,1.641846631622833,1.6419905251729663,-0.0001438935501332228,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,163,236,0.011731714088989695,0.011738235625738938,-6.521536749242926e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,163,236,248722.46625852902,246536.90603645012,2185.5602220789006,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,164,237,1.641846631622833,1.6418677953570857,-2.116373425264939e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,164,237,0.011731714088989695,0.011743462912123751,-1.1748823134056369e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,164,237,248722.46625852902,246243.66887001344,2478.7973885155807,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,165,238,1.641846631622833,1.6416866192616069,0.00016001236122620277,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,165,238,0.011731714088989695,0.011743704988650759,-1.1990899661064314e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,165,238,248722.46625852902,246418.25428845876,2304.2119700702606,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,166,239,1.641846631622833,1.6418855712526879,-3.8939629854795044e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,166,239,0.011731714088989695,0.011741166128741288,-9.452039751592714e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,166,239,248722.46625852902,246438.46301574452,2284.0032427845,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,167,240,1.641846631622833,1.6418456761482043,9.554746287498972e-07,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,167,240,0.011731714088989695,0.011742327749412735,-1.0613660423040502e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,167,240,248722.46625852902,246179.85897490988,2542.607283619145,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,168,241,1.641846631622833,1.6417806846453824,6.594697745065936e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,168,241,0.011731714088989695,0.011744300512001132,-1.2586423011436837e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,168,241,248722.46625852902,246542.5910311733,2179.8752273557184,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,169,242,1.641846631622833,1.6419158617340874,-6.923011125437029e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,169,242,0.011731714088989695,0.011744610108608092,-1.2896019618397273e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,169,242,248722.46625852902,248012.26548216748,710.2007763615402,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,170,243,1.641846631622833,1.641647931772355,0.00019869985047815675,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,170,243,0.011731714088989695,0.01174287155221026,-1.1157463220565558e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,170,243,248722.46625852902,246835.02569420976,1887.4405643192586,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,171,244,1.641846631622833,1.641770413938867,7.621768396615103e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,171,244,0.011731714088989695,0.011745954720440805,-1.4240631451110583e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,171,244,248722.46625852902,246603.5753814916,2118.8908770374255,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,172,245,1.641846631622833,1.6418742452859287,-2.761366309567137e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,172,245,0.011731714088989695,0.011739264216604917,-7.550127615222474e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,172,245,248722.46625852902,246252.9124276193,2469.5538309097174,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,173,246,1.641846631622833,1.6416906105343576,0.00015602108847545537,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,173,246,0.011731714088989695,0.011743008149774409,-1.1294060784714302e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,173,246,248722.46625852902,246183.06475263732,2539.4015058916993,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,174,247,1.641846631622833,1.6418659720869826,-1.9340464149530945e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,174,247,0.011731714088989695,0.011739909920278785,-8.195831289090419e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,174,247,248722.46625852902,247303.41319788422,1419.053060644801,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,175,248,1.641846631622833,1.6416255447736086,0.0002210868492245055,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,175,248,0.011731714088989695,0.01174066468920861,-8.950600218915125e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,175,248,248722.46625852902,246378.84010372675,2343.626154802274,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,176,249,1.641846631622833,1.641805264128434,4.13674943990916e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,176,249,0.011731714088989695,0.011742973273195114,-1.125918420541959e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,176,249,248722.46625852902,246450.78771466343,2271.6785438655934,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,177,250,1.641846631622833,1.6418085564672231,3.8075155609940126e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,177,250,0.011731714088989695,0.011744245274976785,-1.2531185987089966e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,177,250,248722.46625852902,247014.148081001,1708.31817752801,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,178,251,1.641846631622833,1.6420806710146425,-0.00023403939180943745,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,178,251,0.011731714088989695,0.011743932948739344,-1.221885974964955e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,178,251,248722.46625852902,247510.18032672006,1212.2859318089613,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,179,252,1.641846631622833,1.6417768586950165,6.977292781651379e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,179,252,0.011731714088989695,0.011742277091699567,-1.0563002709872149e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,179,252,248722.46625852902,247487.46048263772,1235.0057758913026,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,180,253,1.641846631622833,1.6416625255305348,0.00018410609229824182,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,180,253,0.011731714088989695,0.011740247149983995,-8.533060994299693e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,180,253,248722.46625852902,247050.13496567914,1672.331292849878,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,181,254,1.641846631622833,1.6417504002731227,9.623134971037395e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,181,254,0.011731714088989695,0.011743018716641837,-1.130462765214224e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,181,254,248722.46625852902,246009.81803911444,2712.648219414579,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,182,255,1.641846631622833,1.6416993847348507,0.0001472468879823996,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,182,255,0.011731714088989695,0.01174188973551834,-1.0175646528646012e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,182,255,248722.46625852902,246639.1854592847,2083.2807992443268,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,183,256,1.641846631622833,1.6418448371105214,1.7945123116369643e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,183,256,0.011731714088989695,0.011741298165543923,-9.584076554228216e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,183,256,248722.46625852902,246593.52753562565,2128.9387229033746,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,184,257,1.641846631622833,1.6418519400937974,-5.308470964360268e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,184,257,0.011731714088989695,0.011742836455158102,-1.1122366168406922e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,184,257,248722.46625852902,248607.89904392048,114.56721460854169,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,185,258,1.641846631622833,1.6416355846065176,0.00021104701631546874,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,185,258,0.011731714088989695,0.011739777532374695,-8.063443384999716e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,185,258,248722.46625852902,247451.44309244832,1271.023166080704,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,186,259,1.641846631622833,1.6418045352809019,4.2096341931197045e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,186,259,0.011731714088989695,0.01174669639865066,-1.4982309660965462e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,186,259,248722.46625852902,247343.92435145643,1378.5419070725911,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,187,260,1.641846631622833,1.6417630679847577,8.356363807537903e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,187,260,0.011731714088989695,0.011740984868393554,-9.27077940385962e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,187,260,248722.46625852902,245958.48080064674,2763.985457882285,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,188,261,1.641846631622833,1.6417645505424094,8.208108042362383e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,188,261,0.011731714088989695,0.011743083701197192,-1.136961220749716e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,188,261,248722.46625852902,246216.2627107951,2506.203547733923,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,189,262,1.641846631622833,1.6415671211175227,0.00027951050531038746,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,189,262,0.011731714088989695,0.011743576384497858,-1.1862295508162715e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,189,262,248722.46625852902,247639.37629363293,1083.0899648960913,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,190,263,1.641846631622833,1.6418412730378125,5.358585020598383e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,190,263,0.011731714088989695,0.011742833245990025,-1.111915700032981e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,190,263,248722.46625852902,247254.88446202944,1467.5817964995804,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,191,264,1.641846631622833,1.6418705509626668,-2.3919339833700093e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,191,264,0.011731714088989695,0.011744155414554341,-1.244132556464661e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,191,264,248722.46625852902,246860.5835539339,1861.882704595133,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,192,265,1.641846631622833,1.6418471044394716,-4.728166385081778e-07,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,192,265,0.011731714088989695,0.011737484957274471,-5.770868284776104e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,192,265,248722.46625852902,246362.34130253992,2360.1249559891003,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,193,266,1.641846631622833,1.6417116111127295,0.0001350205101036117,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,193,266,0.011731714088989695,0.011743110744619456,-1.1396655629760874e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,193,266,248722.46625852902,247552.42322845393,1170.0430300750886,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,194,267,1.641846631622833,1.6416150344035412,0.00023159721929189026,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,194,267,0.011731714088989695,0.011739791805734654,-8.077716744958954e-06,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,194,267,248722.46625852902,246713.40691313258,2009.0593453964393,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,195,268,1.641846631622833,1.6419347287470243,-8.809712419122206e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,195,268,0.011731714088989695,0.011745432204922187,-1.3718115932492142e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,195,268,248722.46625852902,247706.1054828156,1016.3607757134305,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,196,269,1.641846631622833,1.6418783801845225,-3.174856168941531e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,196,269,0.011731714088989695,0.011745146700750157,-1.3432611760462454e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,196,269,248722.46625852902,247108.82332279393,1613.6429357350862,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,197,270,1.641846631622833,1.6419494625855289,-0.00010283096269581016,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,197,270,0.011731714088989695,0.011746431864604707,-1.4717775615012349e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,197,270,248722.46625852902,246509.3311495756,2213.135108953429,fusion,True,2,True,True
S1:SYN-OAK:os2_post,P2,198,271,1.641846631622833,1.6418681694754507,-2.1537852617603548e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,P3,198,271,0.011731714088989695,0.011743572835126814,-1.1858746137119111e-05,9,True,2,True,True
S1:SYN-OAK:os2_post,Full,198,271,248722.46625852902,246506.2630096924,2216.203248836624,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,0,73,0.005898912949305175,0.006091552743293002,-0.00019263979398782653,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,0,73,0.0005459814919203769,0.0005451626153516329,8.188765687440003e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,0,73,3166.209612632455,3321.127215318742,-154.91760268628695,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,1,74,0.005898912949305175,0.006065471798944294,-0.00016655884963911842,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,1,74,0.0005459814919203769,0.0005475356114261034,-1.5541195057264603e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,1,74,3166.209612632455,3410.611457817398,-244.40184518494289,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,2,75,0.005898912949305175,0.006014441608176254,-0.00011552865887107851,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,2,75,0.0005459814919203769,0.0005448684322705547,1.1130596498221514e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,2,75,3166.209612632455,3467.2810134062915,-301.07140077383656,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,3,76,0.005898912949305175,0.0059471301714865265,-4.8217222181351146e-05,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,3,76,0.0005459814919203769,0.0005497979445885941,-3.816452668217165e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,3,76,3166.209612632455,3336.796072741231,-170.586460108776,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,4,77,0.005898912949305175,0.006057718132436031,-0.00015880518313085568,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,4,77,0.0005459814919203769,0.0005449830237994334,9.984681209434772e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,4,77,3166.209612632455,3415.413651256774,-249.20403862431885,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,5,78,0.005898912949305175,0.005921937913979348,-2.302496467417297e-05,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,5,78,0.0005459814919203769,0.0005450330266546006,9.484652657762828e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,5,78,3166.209612632455,3403.393870902171,-237.18425826971588,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,6,79,0.005898912949305175,0.006019860211599325,-0.00012094726229414966,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,6,79,0.0005459814919203769,0.0005439001098862042,2.0813820341726574e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,6,79,3166.209612632455,3330.7346620504522,-164.52504941799725,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,7,80,0.005898912949305175,0.005934387621024688,-3.547467171951223e-05,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,7,80,0.0005459814919203769,0.0005449487996493608,1.0326922710161054e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,7,80,3166.209612632455,3276.784028646818,-110.57441601436312,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,8,81,0.005898912949305175,0.0060611144541374805,-0.00016220150483230514,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,8,81,0.0005459814919203769,0.0005476640950330031,-1.6826031126261675e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,8,81,3166.209612632455,3355.359810423192,-189.1501977907369,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,9,82,0.005898912949305175,0.006016569731185994,-0.00011765678188081861,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,9,82,0.0005459814919203769,0.0005429336647263446,3.0478271940322923e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,9,82,3166.209612632455,3045.3929673913303,120.81664524112466,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,10,83,0.005898912949305175,0.005951461134189107,-5.254818488393143e-05,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,10,83,0.0005459814919203769,0.0005458581258183662,1.2336610201067136e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,10,83,3166.209612632455,3281.8292436447314,-115.61963101227639,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,11,84,0.005898912949305175,0.00599153404813622,-9.262109883104424e-05,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,11,84,0.0005459814919203769,0.0005470704921197802,-1.0890001994033355e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,11,84,3166.209612632455,3218.8007200318966,-52.591107399441626,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,12,85,0.005898912949305175,0.006038684092370059,-0.00013977114306488406,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,12,85,0.0005459814919203769,0.0005468000552937423,-8.185633733654059e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,12,85,3166.209612632455,3435.7806791253893,-269.5710664929343,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,13,86,0.005898912949305175,0.0060334786885895865,-0.00013456573928441115,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,13,86,0.0005459814919203769,0.0005462467029679873,-2.6521104761042993e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,13,86,3166.209612632455,3226.4751117632036,-60.265499130748594,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,14,87,0.005898912949305175,0.0060621854961354135,-0.0001632725468302381,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,14,87,0.0005459814919203769,0.0005479283992817137,-1.946907361336848e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,14,87,3166.209612632455,3069.787596503536,96.42201612891904,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,15,88,0.005898912949305175,0.006035225547872568,-0.00013631259856739224,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,15,88,0.0005459814919203769,0.0005457257899582989,2.557019620779864e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,15,88,3166.209612632455,3249.0931256458116,-82.8835130133566,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,16,89,0.005898912949305175,0.006083381487149774,-0.00018446853784459885,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,16,89,0.0005459814919203769,0.0005456764887473891,3.0500317298783747e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,16,89,3166.209612632455,3418.49168357482,-252.28207094236495,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,17,90,0.005898912949305175,0.005973557696739926,-7.464474743475082e-05,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,17,90,0.0005459814919203769,0.0005457588604178905,2.2263150248639715e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,17,90,3166.209612632455,3479.271481999409,-313.06186936695394,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,18,91,0.005898912949305175,0.005978463086339682,-7.955013703450642e-05,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,18,91,0.0005459814919203769,0.0005458166847786386,1.6480714173830024e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,18,91,3166.209612632455,3188.0700877272757,-21.860475094820686,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,19,92,0.005898912949305175,0.005952012897782287,-5.309994847711198e-05,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,19,92,0.0005459814919203769,0.0005464159289153494,-4.3443699497254604e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,19,92,3166.209612632455,3209.113388182334,-42.9037755498789,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,20,93,0.005898912949305175,0.005977543248917826,-7.863029961265033e-05,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,20,93,0.0005459814919203769,0.0005433824505589374,2.5990413614394945e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,20,93,3166.209612632455,3106.6240309235054,59.585581708949576,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,21,94,0.005898912949305175,0.0060125564488002214,-0.0001136434994950461,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,21,94,0.0005459814919203769,0.0005449472555860926,1.0342363342843e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,21,94,3166.209612632455,3100.9418563823174,65.26775625013761,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,22,95,0.005898912949305175,0.006028383118197043,-0.00012947016889186796,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,22,95,0.0005459814919203769,0.0005471581107100569,-1.1766187896799542e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,22,95,3166.209612632455,3159.2431376814748,6.966474950980228,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,23,96,0.005898912949305175,0.006089507838063265,-0.00019059488875808935,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,23,96,0.0005459814919203769,0.0005463669477097131,-3.854557893361683e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,23,96,3166.209612632455,3568.2349968826193,-402.0253842501643,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,24,97,0.005898912949305175,0.006063368021548917,-0.00016445507224374135,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,24,97,0.0005459814919203769,0.0005472661024845197,-1.2846105641428065e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,24,97,3166.209612632455,3494.1536187343895,-327.9440061019345,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,25,98,0.005898912949305175,0.006000994652653429,-0.0001020817033482533,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,25,98,0.0005459814919203769,0.0005416506858138303,4.33080610654662e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,25,98,3166.209612632455,3584.046922938163,-417.8373103057079,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,26,99,0.005898912949305175,0.006052555470730913,-0.0001536425214257375,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,26,99,0.0005459814919203769,0.0005435576567256045,2.423835194772378e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,26,99,3166.209612632455,3465.618468061333,-299.4088554288778,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,27,100,0.005898912949305175,0.006033173974859965,-0.0001342610255547893,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,27,100,0.0005459814919203769,0.000543186231188584,2.795260731792916e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,27,100,3166.209612632455,3238.2824203976224,-72.07280776516745,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,28,101,0.005898912949305175,0.005994804650989233,-9.589170168405794e-05,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,28,101,0.0005459814919203769,0.0005437390170460639,2.242474874313005e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,28,101,3166.209612632455,3240.72298671911,-74.51337408665495,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,29,102,0.005898912949305175,0.006081578683556556,-0.00018266573425138044,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,29,102,0.0005459814919203769,0.0005443657941922917,1.615697728085219e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,29,102,3166.209612632455,3108.7199379322847,57.489674700170326,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,30,103,0.005898912949305175,0.005999108391441129,-0.00010019544213595369,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,30,103,0.0005459814919203769,0.0005479091740957886,-1.9276821754117372e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,30,103,3166.209612632455,3267.2011869843527,-100.99157435189773,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,31,104,0.005898912949305175,0.0060288094668426995,-0.00012989651753752413,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,31,104,0.0005459814919203769,0.0005465094817409699,-5.279898205929516e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,31,104,3166.209612632455,3484.606806974848,-318.39719434239305,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,32,105,0.005898912949305175,0.006047909815747445,-0.0001489968664422697,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,32,105,0.0005459814919203769,0.0005441011898028427,1.8803021175342258e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,32,105,3166.209612632455,3472.333635986399,-306.1240233539438,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,33,106,0.005898912949305175,0.005995679467850478,-9.676651854530292e-05,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,33,106,0.0005459814919203769,0.0005452284306858892,7.530612344876795e-07,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,33,106,3166.209612632455,3160.994222114794,5.215390517661035,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,34,107,0.005898912949305175,0.006040167814249711,-0.00014125486494453564,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,34,107,0.0005459814919203769,0.0005522186011507103,-6.2371092303334114e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,34,107,3166.209612632455,3465.0852053647595,-298.87559273230454,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,35,108,0.005898912949305175,0.006064351144149022,-0.0001654381948438463,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,35,108,0.0005459814919203769,0.0005459170779337924,6.441398658451995e-08,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,35,108,3166.209612632455,3156.981699189372,9.227913443082798,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,36,109,0.005898912949305175,0.006087778107595316,-0.0001888651582901404,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,36,109,0.0005459814919203769,0.0005471585430465149,-1.1770511261380377e-06,9,True,2,True,True
S1:SYN-OAK:os3_pre,Full,36,109,3166.209612632455,3531.5750725263724,-365.36545989391743,fusion,True,2,True,True
S1:SYN-OAK:os3_pre,P2,37,110,0.005898912949305175,0.006031878013112155,-0.0001329650638069793,9,True,2,True,True
S1:SYN-OAK:os3_pre,P3,37,110,0.0005459814919203769,0.000546165844150208,-1.843522298311008e-07,9,True,2,True,True
