recording_id,decision_time_s,tracked_prn_count,score,selected_tap_histogram_json,model,phase,alarm_q99,alarm_q995
cleanStatic,445.0,11,-1.4137839907897167,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,445.5,11,-0.25167963044930175,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,True,True
cleanStatic,446.0,11,-2.0599395885728113,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,446.5,11,-0.7728604991401817,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,447.0,11,-1.8435525722176505,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,447.5,11,-2.206660079603222,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,448.0,11,-0.8371914886011543,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,448.5,11,-0.7161173763519199,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,449.0,11,-2.0490794366547136,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,449.5,11,-1.7433380729712316,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,450.0,11,-2.15484309556412,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,450.5,11,-1.5338545747214762,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,451.0,11,-1.8464386995788145,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,451.5,11,-2.2876273439333303,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,452.0,11,-1.5791017713471025,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,452.5,11,-1.7369633671637892,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,453.0,11,-1.51535680153876,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,453.5,11,-1.8002580954194451,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,454.0,11,-1.9194692668193072,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,454.5,11,-1.2331682637444592,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,455.0,11,-0.599717087540467,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,455.5,11,-0.9176796245105912,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,456.0,11,-1.1282311271904972,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,456.5,11,-0.864145780087038,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,457.0,11,-0.8849239250995753,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,457.5,11,-1.5773017391425568,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,458.0,11,-0.5227310928573046,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,458.5,11,-0.503256996893711,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,459.0,11,-1.5021964991197256,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,459.5,11,-2.1632504520443225,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,460.0,11,-2.363224871468546,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,460.5,11,-1.3193945764387935,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,461.0,11,-1.4429297520615938,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,461.5,11,-1.0076721708246719,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,462.0,11,-1.7024891459271942,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,462.5,11,-1.0404211122035028,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,463.0,11,-1.4199828613115908,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,463.5,11,-0.23151528547279654,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,True,True
cleanStatic,464.0,11,-1.2680472736001014,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,464.5,11,-2.03250822625212,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,465.0,11,-0.5831380193936337,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,465.5,11,-2.0121456528561588,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,466.0,11,-1.350002340677844,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,466.5,11,-2.1916073774648126,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,467.0,11,-0.7254290596307925,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,467.5,11,-1.1503798524303348,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,468.0,11,-2.179358421879079,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,468.5,11,-1.462928310980391,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,469.0,11,-2.051381306799154,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,469.5,11,-1.151897122788995,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,470.0,11,-2.400215760105203,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,470.5,11,-1.4720352981325444,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,471.0,11,-1.4657855807927935,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,471.5,11,0.06302779971388539,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,True,True
cleanStatic,472.0,11,-1.034480691029906,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,472.5,11,-0.8211397987188497,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,473.0,11,-1.8939458603321193,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,473.5,11,-2.272232710931285,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,474.0,11,-1.2487322908930927,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,474.5,11,-2.014736842579235,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,475.0,11,-1.478876769918295,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,475.5,11,-1.981773064303034,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,476.0,11,-1.1852044104765358,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,476.5,11,-1.7447615400803138,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,477.0,11,-1.8792185076250263,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,477.5,11,-1.6179401408227718,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,478.0,11,-1.937969136715824,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,478.5,11,-0.8578051929943576,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,479.0,11,-0.9338885854623005,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,479.5,11,-1.6348434985682458,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,480.0,11,-1.1389388629753419,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,480.5,11,-0.4127371617383078,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11}",phase all9,clean_test,False,False
cleanStatic,347.5,11,-0.6610128097734231,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,348.0,11,-0.6888866710754973,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,348.5,11,-0.6684251564299053,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,349.0,11,-0.34556454640371054,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,True,True
cleanStatic,349.5,11,-0.5456801841728973,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,350.0,11,-0.6836335450458639,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,350.5,11,-0.5640882558832014,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,351.0,11,-0.6307020042909306,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,351.5,11,-0.6459155506028962,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,352.0,11,-0.6326067346852989,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,352.5,11,-0.6285982025971737,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,353.0,11,-0.634969301194538,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,353.5,11,-0.6577609167420231,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,354.0,11,-0.5096604074199831,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,354.5,11,-0.6834028350412378,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,355.0,11,-0.6002353240812148,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,355.5,10,-0.6394837718087709,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,356.0,10,-0.6669814834858344,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,356.5,10,-0.5660576010894255,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,357.0,10,-0.6666777107248989,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,357.5,10,-0.623577721264008,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,358.0,10,-0.6784601999974649,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,358.5,10,-0.6338575800891619,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,359.0,10,-0.6450067670309401,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,359.5,10,-0.7575574575722164,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,360.0,10,-0.6614791307178973,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,360.5,10,-0.680301622644498,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,361.0,11,-0.6404241613021509,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,361.5,11,-0.6364414552346818,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,362.0,11,-0.6047589903098445,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,362.5,11,-0.5293247426668597,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,363.0,11,-0.5087189914860812,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,363.5,11,-0.6252304251341254,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,364.0,11,-0.6741008916905739,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,364.5,11,-0.6926233391642169,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,365.0,11,-0.6433159332520493,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,365.5,11,-0.6793820631253258,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,366.0,11,-0.716254195739111,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,366.5,11,-0.5343144470301947,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,367.0,11,-0.6430209671774614,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,367.5,11,-0.5158872784123112,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,368.0,11,-0.7553318917384865,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,368.5,11,-0.6543753294588788,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,369.0,11,-0.6721456864477395,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,369.5,11,-0.5715986866233818,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,370.0,11,-0.5839703757467575,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,370.5,11,-0.5141610862712813,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,371.0,11,-0.745984216451953,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,371.5,11,-0.557936920513207,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,372.0,11,-0.6013182689716412,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,372.5,11,-0.6638161781424758,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,373.0,11,-0.4953041852804034,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,True,True
cleanStatic,373.5,11,-0.6730760667229931,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,374.0,11,-0.6564733469457082,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,374.5,11,-0.6975994982819523,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,375.0,11,-0.6650769490904058,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,375.5,11,-0.5719829822877023,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,376.0,11,-0.6124324931782821,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,376.5,11,-0.629654072470204,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,377.0,11,-0.5625410254243612,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,377.5,10,-0.6093414647989861,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,378.0,10,-0.6808727330820266,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,378.5,10,-0.5422020872274886,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,379.0,10,-0.6225702037384084,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,379.5,10,-0.7143027571355776,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,380.0,10,-0.6633499252113179,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,380.5,10,-0.7189328267446153,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,381.0,10,-0.5945778676448704,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,381.5,10,-0.6035444260649754,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,382.0,10,-0.6747011207050804,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,382.5,10,-0.5696049672431447,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,383.0,10,-0.6199731577293042,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,383.5,10,-0.6264427660981963,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,384.0,10,-0.6949814482286745,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,384.5,10,-0.7164419470575785,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,385.0,10,-0.6058200978449055,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,385.5,10,-0.6709524927216166,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,386.0,10,-0.612734500703918,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,386.5,10,-0.6474457071780434,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,387.0,10,-0.4827123517752039,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,True,True
cleanStatic,387.5,10,-0.6422876316867969,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,388.0,10,-0.5995341693441354,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,388.5,10,-0.7499410786684413,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,389.0,10,-0.6491747021859868,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,389.5,10,-0.6195886488355045,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,390.0,10,-0.6280420856961617,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,390.5,10,-0.574865029757007,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,391.0,10,-0.6551816529898618,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,391.5,10,-0.6207258124756729,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,392.0,10,-0.6699116898957278,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,392.5,10,-0.6464479888880237,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,393.0,10,-0.6658630967355706,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,393.5,10,-0.6725345585186775,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,394.0,10,-0.6470038023141184,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,394.5,10,-0.7119762604706481,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,395.0,10,-0.6231236839312159,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,395.5,10,-0.6858264364390747,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,396.0,10,-0.6565778616623927,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,396.5,10,-0.5910044234198834,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,397.0,10,-0.5140928235245494,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,397.5,10,-0.6880395867921405,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,398.0,10,-0.708197783570963,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,398.5,10,-0.5987904817665552,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,399.0,10,-0.7293835383081237,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,399.5,10,-0.6627689080822994,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,400.0,10,-0.6306347261619348,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,400.5,10,-0.5041181823100762,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,401.0,10,-0.6914499499027551,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,401.5,10,-0.6996315001082508,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,402.0,10,-0.7037143270512036,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,402.5,10,-0.6025187577909832,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,403.0,10,-0.6375837768521811,"{""3"":10,""4"":10,""5"":10}",complex K3,calibration,False,False
cleanStatic,403.5,11,-0.47994853752557864,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,True,True
cleanStatic,404.0,11,-0.6748266556599694,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,404.5,11,-0.6246221922421233,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,405.0,11,-0.5698344476915241,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,405.5,11,-0.6296268203088144,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,406.0,11,-0.6110135195810715,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,406.5,11,-0.5799251381206888,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,407.0,11,-0.6290991428576742,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,407.5,11,-0.679804495812298,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,408.0,11,-0.6934390555719135,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,408.5,11,-0.6693438432462189,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,409.0,11,-0.608799913076567,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,409.5,11,-0.5983856512247665,"{""3"":11,""4"":11,""5"":11}",complex K3,calibration,False,False
cleanStatic,420.0,11,-0.5272167847206539,"{""3"":11,""4"":11,""5"":11}",complex K3,clean_test,False,False
